#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
GUK1--CLPTM1L	1	1.0	1.0	0.004	3'-CLPTM1L-chr5-1318217-0.007	5'-GUK1-chr1-228146856-0.001
GNPAT--FKBP11	1	1.0	1.0	0.013	3'-FKBP11-chr12-48925111-0.014	5'-GNPAT-chr1-231260686-0.013
PLS3--EGLN1	1	1.0	1.0	0.037	3'-EGLN1-chr1-231365552-0.04	5'-PLS3-chrX-115572236-0.034
TSNAX--MPP7	1	1.0	1.0	0.044	3'-MPP7-chr10-28051804-0.077	5'-TSNAX-chr1-231565450-0.011
TSNAX--MYO5C	1	1.0	1.0	0.017	3'-MYO5C-chr15-52193069-0.022	5'-TSNAX-chr1-231565145-0.011
TSNAX--MYO10	1	1.0	1.0	0.017	3'-MYO10-chr5-16890973-0.022	5'-TSNAX-chr1-231566521-0.011
ARID4B--SERINC1	1	1.0	1.0	0.009	3'-SERINC1-chr6-122444090-0.007	5'-ARID4B-chr1-235327413-0.01
MTHFS--ERO1LB	1	1.0	1.0	0.032	3'-ERO1LB-chr1-236235983-0.059	5'-MTHFS-chr15-79876705-0.004
RSL1D1--MTR	1	1.0	1.0	0.022	3'-MTR-chr1-236900264-0.043	5'-RSL1D1-chr16-11851544-0.001
COX20--SNAPC5	1	1.0	1.0	0.005	3'-SNAPC5-chr15-66493422-0.006	5'-COX20-chr1-244844453-0.003
RP11-488L18.10--XBP1	1	1.0	1.0	0.25	3'-XBP1-chr22-28795405-0.0	5'-RP11-488L18.10-chr1-247188973-0.5
PACSIN2--TSSC1	1	1.0	1.0	0.008	3'-TSSC1-chr2-3257457-0.008	5'-PACSIN2-chr22-43015112-0.008
SLBP--YWHAQ	1	1.0	1.0	0.003	3'-YWHAQ-chr2-9630972-0.001	5'-SLBP-chr4-1693337-0.004
ALDOA--YWHAQ	1	1.0	1.0	0.001	3'-YWHAQ-chr2-9630980-0.001	5'-ALDOA-chr16-30070413-0.0
COLCA2--GRHL1	1	1.0	1.0	0.053	3'-GRHL1-chr2-10002274-0.006	5'-COLCA2-chr11-111299687-0.1
RRM2--GFOD2	1	1.0	1.0	0.019	3'-GFOD2-chr16-67683210-0.034	5'-RRM2-chr2-10131413-0.003
PDIA6--STAT5B	1	1.0	1.0	0.017	3'-STAT5B-chr17-42217406-0.033	5'-PDIA6-chr2-10787355-0.0
YDJC--PDIA6	1	1.0	1.0	0.002	3'-PDIA6-chr2-10812785-0.0	5'-YDJC-chr22-21628677-0.004
RIOK3--PDIA6	1	1.0	1.0	0.007	3'-PDIA6-chr2-10812713-0.0	5'-RIOK3-chr18-23481482-0.014
NSUN5P2--DDX1	1	1.0	1.0	0.502	3'-DDX1-chr2-15631100-0.004	5'-NSUN5P2-chr7-72954753-1.0
GTF2H1--LAPTM4A	1	1.0	1.0	0.005	3'-LAPTM4A-chr2-20034417-0.001	5'-GTF2H1-chr11-18322615-0.009
ANAPC16--SDC1	1	1.0	1.0	0.001	3'-SDC1-chr2-20203911-0.001	5'-ANAPC16-chr10-72233297-0.001
LGALS3BP--EPT1	1	1.0	1.0	0.017	3'-EPT1-chr2-26395872-0.033	5'-LGALS3BP-chr17-78979923-0.0
RP11-849F2.5--CENPA	1	1.0	1.0	0.505	3'-CENPA-chr2-26794670-0.011	5'-RP11-849F2.5-chr17-8366770-1.0
NRBP1--GTF3C2	1	1.0	1.0	0.005	3'-GTF3C2-chr2-27356764-0.007	5'-NRBP1-chr2-27437361-0.004
NRBP1--TAX1BP1	1	1.0	1.0	0.003	3'-TAX1BP1-chr7-27829044-0.001	5'-NRBP1-chr2-27440883-0.004
GPN1--RPL26	1	1.0	1.0	0.002	3'-RPL26-chr17-8379926-0.0	5'-GPN1-chr2-27642449-0.004
RPSA--BRE	1	1.0	1.0	0.003	3'-BRE-chr2-27997246-0.005	5'-RPSA-chr3-39408824-0.0
ACSS2--BRE	1	1.0	1.0	0.007	3'-BRE-chr2-28338897-0.005	5'-ACSS2-chr20-34882989-0.009
HEATR5B--PHF14	1	1.0	1.0	0.024	3'-PHF14-chr7-11169609-0.005	5'-HEATR5B-chr2-37084346-0.042
ZKSCAN1--EIF2AK2	1	1.0	1.0	0.006	3'-EIF2AK2-chr2-37106739-0.006	5'-ZKSCAN1-chr7-100036286-0.006
GALM--CHP1	1	1.0	1.0	0.009	3'-CHP1-chr15-41281879-0.006	5'-GALM-chr2-38734123-0.013
UQCC1--DHX57	1	1.0	1.0	0.03	3'-DHX57-chr2-38806694-0.059	5'-UQCC1-chr20-35411979-0.002
HNRNPA2B1--MAP4K3	1	1.0	1.0	0.026	3'-MAP4K3-chr2-39250705-0.05	5'-HNRNPA2B1-chr7-26200746-0.001
MYL12B--EML4	1	1.0	1.0	0.003	3'-EML4-chr2-42332512-0.006	5'-MYL12B-chr18-3272919-0.0
NAPG--LRPPRC	1	1.0	1.0	0.031	3'-LRPPRC-chr2-43912558-0.009	5'-NAPG-chr18-10526159-0.053
ZNF791--CAMKMT	1	1.0	1.0	0.025	3'-CAMKMT-chr2-44772590-0.005	5'-ZNF791-chr19-12611083-0.045
PCBP2--CAMKMT	1	1.0	1.0	0.003	3'-CAMKMT-chr2-44772590-0.005	5'-PCBP2-chr12-53452186-0.001
CALM2--UST	1	1.0	1.0	0.045	3'-UST-chr6-149076989-0.091	5'-CALM2-chr2-47176511-0.0
HSP90AA1--MSH6	1	1.0	1.0	0.007	3'-MSH6-chr2-47796065-0.012	5'-HSP90AA1-chr14-102085412-0.001
CFAP36--UFD1L	1	1.0	1.0	0.006	3'-UFD1L-chr22-19479163-0.002	5'-CFAP36-chr2-55532201-0.01
GSDMB--XPO1	1	1.0	1.0	0.003	3'-XPO1-chr2-61481281-0.005	5'-GSDMB-chr17-39909924-0.0
RAPH1--UGP2	1	1.0	1.0	0.064	3'-UGP2-chr2-63891558-0.003	5'-RAPH1-chr2-203535361-0.125
REEP5--SPRED2	1	1.0	1.0	0.068	3'-SPRED2-chr2-65432526-0.025	5'-REEP5-chr5-112910064-0.111
WDR92--EIF4EBP2	1	1.0	1.0	0.017	3'-EIF4EBP2-chr10-70428616-0.003	5'-WDR92-chr2-68157548-0.031
CCDC120--GFPT1	1	1.0	1.0	0.065	3'-GFPT1-chr2-69323726-0.005	5'-CCDC120-chrX-49069382-0.125
EMG1--GFPT1	1	1.0	0.5	0.004	3'-GFPT1-chr2-69387230-0.005	5'-EMG1-chr12-6976483-0.002
GPS2--AAK1	1	1.0	1.0	0.013	3'-AAK1-chr2-69643739-0.024	5'-GPS2-chr17-7312453-0.003
SNRNP27--POLR2I	1	1.0	1.0	0.017	3'-POLR2I-chr19-36114714-0.001	5'-SNRNP27-chr2-69897471-0.033
TMSB10--PCBP1	1	1.0	1.0	0.001	3'-PCBP1-chr2-70089158-0.001	5'-TMSB10-chr2-84906037-0.0
EDN1--PCBP1	1	1.0	1.0	0.002	3'-PCBP1-chr2-70089157-0.001	5'-EDN1-chr6-12290693-0.002
PCYOX1--RP1-63M2.7	1	1.0	1.0	0.501	3'-RP1-63M2.7-chr20-33655844-1.0	5'-PCYOX1-chr2-70276956-0.003
PCYOX1--TES	1	1.0	1.0	0.006	3'-TES-chr7-116258781-0.009	5'-PCYOX1-chr2-70276974-0.003
TAPBP--PCYOX1	1	1.0	1.0	0.003	3'-PCYOX1-chr2-70281184-0.003	5'-TAPBP-chr6-33301155-0.002
MPHOSPH10--ZNF638	1	1.0	1.0	0.007	3'-ZNF638-chr2-71395705-0.009	5'-MPHOSPH10-chr2-71134798-0.005
HERC4--PAIP2B	1	1.0	1.0	0.025	3'-PAIP2B-chr2-71202602-0.033	5'-HERC4-chr10-68075283-0.017
PRADC1--PATZ1	1	1.0	1.0	0.016	3'-PATZ1-chr22-31326343-0.028	5'-PRADC1-chr2-73233245-0.004
CCT7--ACTB	1	1.0	1.0	0.001	3'-ACTB-chr7-5527871-0.0	5'-CCT7-chr2-73243130-0.001
MTHFD2--AC037459.4	1	1.0	1.0	0.023	3'-AC037459.4-chr8-22594290-0.043	5'-MTHFD2-chr2-74211867-0.003
MTHFD2--ALDH3B1	1	1.0	1.0	0.007	3'-ALDH3B1-chr11-68029274-0.01	5'-MTHFD2-chr2-74215594-0.003
TMSB10--HNRNPA2B1	1	1.0	1.0	0.001	3'-HNRNPA2B1-chr7-26200746-0.001	5'-TMSB10-chr2-84906667-0.0
HIST1H1E--TMSB10	1	1.0	1.0	0.042	3'-TMSB10-chr2-84906675-0.0	5'-HIST1H1E-chr6-26156458-0.083
RBM48--TGOLN2	1	1.0	1.0	0.009	3'-TGOLN2-chr2-85319196-0.004	5'-RBM48-chr7-92534424-0.014
TGOLN2--SCAMP4	1	1.0	1.0	0.014	3'-SCAMP4-chr19-1926010-0.024	5'-TGOLN2-chr2-85327574-0.004
TGOLN2--NDUFA13	1	1.0	1.0	0.002	3'-NDUFA13-chr19-19528198-0.0	5'-TGOLN2-chr2-85327988-0.004
CHCHD1--USP39	1	1.0	1.0	0.003	3'-USP39-chr2-85639392-0.005	5'-CHCHD1-chr10-73783371-0.001
PTCD3--FAM120A	1	1.0	1.0	0.007	3'-FAM120A-chr9-93564740-0.008	5'-PTCD3-chr2-86133437-0.006
RMND5A--PSMB5	1	1.0	1.0	0.016	3'-PSMB5-chr14-23034885-0.001	5'-RMND5A-chr2-86774392-0.031
ECH1--AC097374.2	1	1.0	1.0	0.126	3'-AC097374.2-chr2-94896057-0.25	5'-ECH1-chr19-38815718-0.001
LMAN2L--pk	1	1.0	1.0	0.03	3'-pk-chr2-173210354-0.045	5'-LMAN2L-chr2-96740064-0.015
YES1--MGAT4A	1	1.0	1.0	0.011	3'-MGAT4A-chr2-98731134-0.009	5'-YES1-chr18-722856-0.013
TXNDC9--EIF2S3	1	1.0	1.0	0.005	3'-EIF2S3-chrX-24078807-0.004	5'-TXNDC9-chr2-99336342-0.005
EIF5B--TOP1	1	1.0	1.0	0.004	3'-TOP1-chr20-41084570-0.006	5'-EIF5B-chr2-99376406-0.001
RPL31--TERF1	1	1.0	1.0	0.001	3'-TERF1-chr8-73046422-0.001	5'-RPL31-chr2-101006052-0.0
FAF2--RPL31	1	1.0	1.0	0.004	3'-RPL31-chr2-101006418-0.0	5'-FAF2-chr5-176448470-0.007
C9orf78--TGFBRAP1	1	1.0	1.0	0.028	3'-TGFBRAP1-chr2-105265229-0.05	5'-C9orf78-chr9-129835243-0.005
LIMS1--RPN2	1	1.0	1.0	0.005	3'-RPN2-chr20-37216378-0.0	5'-LIMS1-chr2-108540812-0.01
H2AFZ--RANBP2	1	1.0	1.0	0.008	3'-RANBP2-chr2-108768382-0.016	5'-H2AFZ-chr4-99950275-0.0
EIF4G1--MALL	1	1.0	1.0	0.004	3'-MALL-chr2-110115822-0.006	5'-EIF4G1-chr3-184335351-0.002
MALL--TJP1	1	1.0	1.0	0.012	3'-TJP1-chr15-29749903-0.018	5'-MALL-chr2-110115819-0.006
RP11-468E2.6--MALL	1	1.0	1.0	0.021	3'-MALL-chr2-110115817-0.006	5'-RP11-468E2.6-chr14-24125241-0.037
SLC35F5--CSNK1A1	1	1.0	1.0	0.007	3'-CSNK1A1-chr5-149493098-0.001	5'-SLC35F5-chr2-113756644-0.013
DBI--MBD2	1	1.0	1.0	0.026	3'-MBD2-chr18-54155179-0.053	5'-DBI-chr2-119372424-0.0
PPP5C--EPB41L5	1	1.0	1.0	0.013	3'-EPB41L5-chr2-120105108-0.022	5'-PPP5C-chr19-46376575-0.004
HSD3B7--TSN	1	1.0	1.0	0.013	3'-TSN-chr2-121766221-0.005	5'-HSD3B7-chr16-30989146-0.02
MAP3K2--PHKA2	1	1.0	1.0	0.035	3'-PHKA2-chrX-18920191-0.038	5'-MAP3K2-chr2-127378879-0.032
LINC00888--UGGT1	1	1.0	1.0	0.507	3'-UGGT1-chr2-128192509-0.015	5'-LINC00888-chr3-183447947-1.0
SMPD4--MFN1	1	1.0	1.0	0.011	3'-MFN1-chr3-179371355-0.01	5'-SMPD4-chr2-130181575-0.012
R3HDM1--RAB3GAP1	1	1.0	1.0	0.018	3'-RAB3GAP1-chr2-135169973-0.014	5'-R3HDM1-chr2-135531636-0.021
HEBP2--RAB3GAP1	1	1.0	1.0	0.012	3'-RAB3GAP1-chr2-135135934-0.014	5'-HEBP2-chr6-138413150-0.01
UBXN4--NDUFS7	1	1.0	1.0	0.002	3'-NDUFS7-chr19-1395577-0.001	5'-UBXN4-chr2-135741974-0.003
PFN1--DARS	1	1.0	0.5	0.002	3'-DARS-chr2-135906902-0.004	5'-PFN1-chr17-4945992-0.0
TSPAN3--LYPD6B	1	1.0	1.0	0.007	3'-LYPD6B-chr2-149215251-0.012	5'-TSPAN3-chr15-77071119-0.003
PCMT1--ACVR1	1	1.0	1.0	0.051	3'-ACVR1-chr2-157761010-0.1	5'-PCMT1-chr6-149771178-0.001
ZBTB1--CD302	1	1.0	1.0	0.029	3'-CD302-chr2-159770092-0.043	5'-ZBTB1-chr14-64527771-0.015
RPL19--GALNT3	1	1.0	1.0	0.003	3'-GALNT3-chr2-165794228-0.006	5'-RPL19-chr17-39204720-0.0
GORASP2--RBMX2	1	1.0	1.0	0.007	3'-RBMX2-chrX-130413340-0.011	5'-GORASP2-chr2-170966468-0.003
ELF2--METAP1D	1	1.0	1.0	0.019	3'-METAP1D-chr2-172081029-0.022	5'-ELF2-chr4-139177258-0.017
RAB5C--pk	1	1.0	1.0	0.022	3'-pk-chr2-173225904-0.045	5'-RAB5C-chr17-42154983-0.0
SYNJ2BP--KIAA1715	1	1.0	1.0	0.021	3'-KIAA1715-chr2-175928776-0.036	5'-SYNJ2BP-chr14-70367435-0.006
RARS2--MTX2	1	1.0	1.0	0.009	3'-MTX2-chr2-176337845-0.003	5'-RARS2-chr6-87589969-0.015
NCKAP1--CTB-102L5.4	1	1.0	1.0	0.011	3'-CTB-102L5.4-chr19-38303307-0.004	5'-NCKAP1-chr2-183027711-0.018
MYO5C--PMS1	1	1.0	1.0	0.024	3'-PMS1-chr2-189854910-0.025	5'-MYO5C-chr15-52295780-0.022
ASNS--PMS1	1	1.0	1.0	0.015	3'-PMS1-chr2-189877457-0.025	5'-ASNS-chr7-97872436-0.006
ALS2--XIAP	1	1.0	1.0	0.04	3'-XIAP-chrX-123913965-0.05	5'-ALS2-chr2-201780930-0.03
EFHD1--SUMO1	1	1.0	1.0	0.002	3'-SUMO1-chr2-202220108-0.001	5'-EFHD1-chr2-232672444-0.002
CCNC--BMPR2	1	1.0	0.5	0.011	3'-BMPR2-chr2-202564756-0.019	5'-CCNC-chr6-99564156-0.004
PNKD--NBEAL1	1	1.0	1.0	0.017	3'-NBEAL1-chr2-203086747-0.033	5'-PNKD-chr2-218322154-0.001
TAF2--ABI2	1	1.0	1.0	0.006	3'-ABI2-chr2-203403881-0.01	5'-TAF2-chr8-119832748-0.002
ACSL3--BARD1	1	1.0	1.0	0.007	3'-BARD1-chr2-214797122-0.012	5'-ACSL3-chr2-222887888-0.003
XRCC5--ATIC	1	1.0	1.0	0.003	3'-ATIC-chr2-215349763-0.004	5'-XRCC5-chr2-216109457-0.001
SLC39A7--IGFBP5	1	1.0	1.0	0.003	3'-IGFBP5-chr2-216672971-0.004	5'-SLC39A7-chr6-33201012-0.002
AIF1L--CNPPD1	1	1.0	1.0	0.005	3'-CNPPD1-chr2-219176848-0.005	5'-AIF1L-chr9-131117848-0.004
STK16--SEMA3B	1	1.0	1.0	0.007	3'-SEMA3B-chr3-50273368-0.006	5'-STK16-chr2-219248903-0.008
AP1S3--TRIM5	1	1.0	1.0	0.032	3'-TRIM5-chr11-5663962-0.031	5'-AP1S3-chr2-223837566-0.032
RPL23--AGFG1	1	1.0	1.0	0.017	3'-AGFG1-chr2-227478232-0.033	5'-RPL23-chr17-38848753-0.001
PRKDC--PSMD1	1	1.0	1.0	0.021	3'-PSMD1-chr2-231172756-0.04	5'-PRKDC-chr8-47960151-0.001
SH3BP4--EFHD1	1	1.0	1.0	0.005	3'-EFHD1-chr2-232682778-0.002	5'-SH3BP4-chr2-234995379-0.007
HJURP--QPRT	1	1.0	1.0	0.005	3'-QPRT-chr16-29698316-0.001	5'-HJURP-chr2-233854554-0.009
MLPH--RP11-463D19.2	1	1.0	0.5	0.01	3'-RP11-463D19.2-chr8-73726989-0.016	5'-MLPH-chr2-237548464-0.004
ATN1--LRRFIP1	1	1.0	1.0	0.011	3'-LRRFIP1-chr2-237765911-0.003	5'-ATN1-chr12-6926497-0.02
MCM4--SCLY	1	1.0	1.0	0.011	3'-SCLY-chr2-238099412-0.015	5'-MCM4-chr8-47962391-0.007
MECOM--LMCD1-AS1	1	1.0	1.0	0.086	3'-LMCD1-AS1-chr3-7992304-0.143	5'-MECOM-chr3-169381529-0.029
TMBIM4--VGLL4	1	1.0	1.0	0.005	3'-VGLL4-chr3-11588176-0.009	5'-TMBIM4-chr12-66137452-0.001
UBE2L3--TMEM40	1	1.0	1.0	0.004	3'-TMEM40-chr3-12733957-0.006	5'-UBE2L3-chr22-21580914-0.001
RPL32--NUP210	1	1.0	1.0	0.005	3'-NUP210-chr3-13384049-0.01	5'-RPL32-chr3-12837737-0.0
SLC6A6--RPLP1	1	1.0	1.0	0.019	3'-RPLP1-chr15-69455545-0.0	5'-SLC6A6-chr3-14466564-0.038
PCBD2--FGD5-AS1	1	1.0	1.0	0.017	3'-FGD5-AS1-chr3-14944755-0.013	5'-PCBD2-chr5-134960825-0.02
FGD5-AS1--SPCS3	1	1.0	1.0	0.007	3'-SPCS3-chr4-176332235-0.002	5'-FGD5-AS1-chr3-14947492-0.013
FGD5-AS1--AIM1	1	1.0	1.0	0.019	3'-AIM1-chr6-106559564-0.026	5'-FGD5-AS1-chr3-14947432-0.013
ANKRD40--MRPS25	1	1.0	1.0	0.022	3'-MRPS25-chr3-15051399-0.002	5'-ANKRD40-chr17-50707640-0.043
ZNF346--METTL6	1	1.0	1.0	0.018	3'-METTL6-chr3-15427526-0.015	5'-ZNF346-chr5-177048016-0.022
METTL6--CRLF3	1	1.0	0.5	0.013	3'-CRLF3-chr17-30783410-0.011	5'-METTL6-chr3-15427512-0.015
EAF1--LITAF	1	1.0	1.0	0.026	3'-LITAF-chr16-11586919-0.001	5'-EAF1-chr3-15442611-0.05
SGOL1--PRR7	1	1.0	1.0	0.009	3'-PRR7-chr5-177456284-0.01	5'-SGOL1-chr3-20186211-0.007
EEF1E1--NR1D2	1	1.0	1.0	0.02	3'-NR1D2-chr3-23978485-0.038	5'-EEF1E1-chr6-8102539-0.002
GPD1L--STT3B	1	1.0	1.0	0.008	3'-STT3B-chr3-31637496-0.005	5'-GPD1L-chr3-32106760-0.011
ATAD2--STT3B	1	1.0	1.0	0.003	3'-STT3B-chr3-31619985-0.005	5'-ATAD2-chr8-123353125-0.001
CRTAP--CCAR1	1	1.0	1.0	0.005	3'-CCAR1-chr10-68792375-0.005	5'-CRTAP-chr3-33142559-0.004
RBM47--PDCD6IP	1	1.0	1.0	0.007	3'-PDCD6IP-chr3-33866999-0.005	5'-RBM47-chr4-40630853-0.008
GOLGA4--LRRFIP2	1	1.0	1.0	0.007	3'-LRRFIP2-chr3-37129151-0.008	5'-GOLGA4-chr3-37251485-0.006
GPN3--GOLGA4	1	1.0	1.0	0.005	3'-GOLGA4-chr3-37323834-0.006	5'-GPN3-chr12-110468243-0.004
GOLGA4--ELF1	1	1.0	1.0	0.013	3'-ELF1-chr13-41010692-0.019	5'-GOLGA4-chr3-37323834-0.006
XYLB--CTDSPL	1	1.0	1.0	0.025	3'-CTDSPL-chr3-37977100-0.034	5'-XYLB-chr3-38400986-0.015
VEGFB--ACAA1	1	1.0	1.0	0.011	3'-ACAA1-chr3-38137066-0.001	5'-VEGFB-chr11-64238792-0.022
MYD88--GNB2L1	1	1.0	1.0	0.001	3'-GNB2L1-chr5-181237686-0.0	5'-MYD88-chr3-38141503-0.002
RPL14--FAM101A	1	1.0	1.0	0.25	3'-FAM101A-chr12-124180926-0.5	5'-RPL14-chr3-40462367-0.0
PLXNB1--ABHD12	1	1.0	1.0	0.025	3'-ABHD12-chr20-25390819-0.002	5'-PLXNB1-chr3-48413171-0.048
UQCRC1--TXNDC5	1	1.0	1.0	0.004	3'-TXNDC5-chr6-7882245-0.007	5'-UQCRC1-chr3-48599166-0.001
UQCRC1--STAT3	1	1.0	1.0	0.001	3'-STAT3-chr17-42317207-0.001	5'-UQCRC1-chr3-48609668-0.001
TUBB--UQCRC1	1	1.0	1.0	0.001	3'-UQCRC1-chr3-48609635-0.001	5'-TUBB-chr6-30724575-0.0
ARIH2--HILPDA	1	1.0	1.0	0.003	3'-HILPDA-chr7-128458417-0.002	5'-ARIH2-chr3-48974979-0.004
RP11-150O12.3--QRICH1	1	1.0	1.0	0.255	3'-QRICH1-chr3-49077040-0.009	5'-RP11-150O12.3-chr8-37599859-0.5
RNF123--USP19	1	1.0	1.0	0.177	3'-USP19-chr3-49108532-0.021	5'-RNF123-chr3-49691510-0.333
RP11-162A12.2--RHOA	1	1.0	1.0	0.5	3'-RHOA-chr3-49375592-0.001	5'-RP11-162A12.2-chr18-76822270-1.0
PRICKLE3--RHOA	1	1.0	0.5	0.019	3'-RHOA-chr3-49411989-0.001	5'-PRICKLE3-chrX-49175855-0.038
TCTA--NONO	1	1.0	1.0	0.008	3'-NONO-chrX-71301166-0.002	5'-TCTA-chr3-49415268-0.014
SLC4A8--DAG1	1	1.0	1.0	0.041	3'-DAG1-chr3-49535613-0.005	5'-SLC4A8-chr12-51451022-0.077
GMPPB--SKP2	1	1.0	1.0	0.009	3'-SKP2-chr5-36184023-0.013	5'-GMPPB-chr3-49723951-0.006
CUX1--RBM6	1	1.0	1.0	0.019	3'-RBM6-chr3-50030284-0.031	5'-CUX1-chr7-101904596-0.008
RPL19--GNL3	1	1.0	1.0	0.001	3'-GNL3-chr3-52694490-0.002	5'-RPL19-chr17-39204663-0.0
ZFP36L1--TKT	1	1.0	1.0	0.001	3'-TKT-chr3-53226874-0.001	5'-ZFP36L1-chr14-68793065-0.001
SPC24--SELK	1	1.0	0.5	0.01	3'-SELK-chr3-53884728-0.002	5'-SPC24-chr19-11155815-0.019
RPP14--WDR76	1	1.0	1.0	0.019	3'-WDR76-chr15-43866556-0.028	5'-RPP14-chr3-58319632-0.011
PDHB--HNRNPD	1	1.0	1.0	0.005	3'-HNRNPD-chr4-82357421-0.008	5'-PDHB-chr3-58428035-0.002
TMEM209--SUCLG2	1	1.0	1.0	0.005	3'-SUCLG2-chr3-67379582-0.005	5'-TMEM209-chr7-130165870-0.005
TOMM70A--CRYBG3	1	1.0	1.0	0.035	3'-CRYBG3-chr3-97886680-0.059	5'-TOMM70A-chr3-100394553-0.011
TPD52--CMSS1	1	1.0	1.0	0.002	3'-CMSS1-chr3-100178602-0.003	5'-TPD52-chr8-80171543-0.0
ATOX1--CD47	1	1.0	1.0	0.002	3'-CD47-chr3-108090905-0.003	5'-ATOX1-chr5-151758597-0.0
RPL38--CD47	1	1.0	1.0	0.002	3'-CD47-chr3-108091020-0.003	5'-RPL38-chr17-74209869-0.0
TIMMDC1--SPICE1	1	1.0	1.0	0.021	3'-SPICE1-chr3-113497760-0.038	5'-TIMMDC1-chr3-119498999-0.004
ZNF37A--GSK3B	1	1.0	1.0	0.034	3'-GSK3B-chr3-119895934-0.008	5'-ZNF37A-chr10-38121966-0.059
PIGW--IQCB1	1	1.0	1.0	0.06	3'-IQCB1-chr3-121771103-0.038	5'-PIGW-chr17-36537781-0.083
ABCC5--DIRC2	1	1.0	1.0	0.058	3'-DIRC2-chr3-122879738-0.111	5'-ABCC5-chr3-184017882-0.005
ZNF148--UMPS	1	1.0	1.0	0.007	3'-UMPS-chr3-124745187-0.005	5'-ZNF148-chr3-125375280-0.01
TRMT10B--UMPS	1	1.0	1.0	0.036	3'-UMPS-chr3-124744291-0.005	5'-TRMT10B-chr9-37762118-0.067
ERAL1--ZNF148	1	1.0	1.0	0.005	3'-ZNF148-chr3-125375319-0.01	5'-ERAL1-chr17-28861060-0.001
MGLL--SLC41A3	1	1.0	1.0	0.017	3'-SLC41A3-chr3-126051054-0.031	5'-MGLL-chr3-127823185-0.003
SEC61A1--GPR160	1	1.0	1.0	0.003	3'-GPR160-chr3-170085076-0.003	5'-SEC61A1-chr3-128070140-0.002
YTHDC1--ACAD9	1	1.0	1.0	0.007	3'-ACAD9-chr3-128913014-0.009	5'-YTHDC1-chr4-68350090-0.005
DCTN5--HMCES	1	1.0	1.0	0.009	3'-HMCES-chr3-129305230-0.004	5'-DCTN5-chr16-23643023-0.014
RSRC1--MBD4	1	1.0	1.0	0.007	3'-MBD4-chr3-129434137-0.009	5'-RSRC1-chr3-158203245-0.006
IFT122--VGLL1	1	1.0	1.0	0.014	3'-VGLL1-chrX-136556802-0.001	5'-IFT122-chr3-129495600-0.027
MSL2--STAG1	1	1.0	1.0	0.059	3'-STAG1-chr3-136752375-0.036	5'-MSL2-chr3-136152739-0.083
VPS4A--MSL2	1	1.0	1.0	0.044	3'-MSL2-chr3-136165996-0.083	5'-VPS4A-chr16-69313664-0.004
PCCB--PGK1	1	1.0	1.0	0.003	3'-PGK1-chrX-78126271-0.001	5'-PCCB-chr3-136316981-0.004
DBR1--PDPR	1	1.0	1.0	0.046	3'-PDPR-chr16-70162534-0.056	5'-DBR1-chr3-138174921-0.037
IFI30--PIK3CB	1	1.0	1.0	0.015	3'-PIK3CB-chr3-138834886-0.031	5'-IFI30-chr19-18178110-0.0
SLC25A36--SPG11	1	1.0	1.0	0.011	3'-SPG11-chr15-44626508-0.017	5'-SLC25A36-chr3-140942096-0.004
GLTP--WWTR1	1	1.0	1.0	0.012	3'-WWTR1-chr3-149519724-0.02	5'-GLTP-chr12-109880436-0.004
BFAR--WWTR1	1	1.0	1.0	0.016	3'-WWTR1-chr3-149658030-0.02	5'-BFAR-chr16-14650585-0.012
EPN1--SERP1	1	1.0	1.0	0.007	3'-SERP1-chr3-150546496-0.001	5'-EPN1-chr19-55695760-0.012
TNFAIP8L1--SSR3	1	1.0	1.0	0.057	3'-SSR3-chr3-156540344-0.002	5'-TNFAIP8L1-chr19-4652307-0.111
RSRC1--PPM1L	1	1.0	1.0	0.024	3'-PPM1L-chr3-160822487-0.043	5'-RSRC1-chr3-158537198-0.006
NANOS1--TRIM59	1	1.0	1.0	0.039	3'-TRIM59-chr3-160436560-0.008	5'-NANOS1-chr10-119032953-0.071
TRIM59--VKORC1L1	1	1.0	1.0	0.009	3'-VKORC1L1-chr7-65958543-0.011	5'-TRIM59-chr3-160438889-0.008
SRD5A3--NMD3	1	1.0	1.0	0.003	3'-NMD3-chr3-161252001-0.004	5'-SRD5A3-chr4-55364271-0.002
SEC62--SHCBP1	1	1.0	1.0	0.007	3'-SHCBP1-chr16-46580799-0.014	5'-SEC62-chr3-169997502-0.001
HIST4H4--GPR160	1	1.0	1.0	0.127	3'-GPR160-chr3-170085076-0.003	5'-HIST4H4-chr12-14771131-0.25
PHC3--DSCAM	1	1.0	1.0	0.009	3'-DSCAM-chr21-40383455-0.001	5'-PHC3-chr3-170117477-0.018
TMEM258--PHC3	1	1.0	1.0	0.009	3'-PHC3-chr3-170181738-0.018	5'-TMEM258-chr11-61790602-0.001
NDUFS6--SKIL	1	1.0	1.0	0.004	3'-SKIL-chr3-170360116-0.008	5'-NDUFS6-chr5-1816045-0.0
DNAJB1--SKIL	1	1.0	1.0	0.005	3'-SKIL-chr3-170393159-0.008	5'-DNAJB1-chr19-14529711-0.001
C19orf33--FNDC3B	1	1.0	1.0	0.006	3'-FNDC3B-chr3-172298770-0.011	5'-C19orf33-chr19-38305003-0.001
