#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
RPF1--RAP2C	1	1.0	1.0	0.009	3'-RAP2C-chrX-132218127-0.016	5'-RPF1-chr1-84479449-0.003
CLCC1--ZNHIT6	1	1.0	0.5	0.007	3'-ZNHIT6-chr1-85664882-0.008	5'-CLCC1-chr1-108931360-0.007
CDADC1--SEP15	1	1.0	1.0	0.01	3'-SEP15-chr1-86880727-0.001	5'-CDADC1-chr13-49255913-0.019
TSEN15--SEP15	1	1.0	1.0	0.001	3'-SEP15-chr1-86868104-0.001	5'-TSEN15-chr1-184054863-0.0
FUS--LRRC8B	1	1.0	1.0	0.011	3'-LRRC8B-chr1-89594752-0.02	5'-FUS-chr16-31182836-0.001
LRRC8D--GLMN	1	1.0	1.0	0.009	3'-GLMN-chr1-92247147-0.011	5'-LRRC8D-chr1-89843782-0.006
CMTR1--LRRC8D	1	1.0	1.0	0.007	3'-LRRC8D-chr1-89936000-0.006	5'-CMTR1-chr6-37461646-0.009
DUSP11--GLMN	1	1.0	1.0	0.006	3'-GLMN-chr1-92247991-0.011	5'-DUSP11-chr2-73780111-0.002
RPL5--GSTO1	1	1.0	1.0	0.0	3'-GSTO1-chr10-104267457-0.0	5'-RPL5-chr1-92841906-0.0
DNTTIP2--USP6NL	1	1.0	1.0	0.007	3'-USP6NL-chr10-11565394-0.011	5'-DNTTIP2-chr1-93879163-0.003
GCLM--SOS1	1	1.0	1.0	0.008	3'-SOS1-chr2-39090457-0.014	5'-GCLM-chr1-93887153-0.002
GCLM--INIP	1	1.0	1.0	0.004	3'-INIP-chr9-112684271-0.005	5'-GCLM-chr1-93909399-0.002
CHCHD7--GCLM	1	1.0	1.0	0.002	3'-GCLM-chr1-93909435-0.002	5'-CHCHD7-chr8-56217460-0.002
TMEM56--TMED4	1	1.0	1.0	0.003	3'-TMED4-chr7-44578678-0.002	5'-TMEM56-chr1-95192022-0.004
TMEM56--DNAJC12	1	1.0	1.0	0.003	3'-DNAJC12-chr10-67838059-0.001	5'-TMEM56-chr1-95192298-0.004
FOPNL--TMEM56	1	1.0	1.0	0.003	3'-TMEM56-chr1-95193236-0.004	5'-FOPNL-chr16-15888606-0.001
RWDD3--UBE2G2	1	1.0	1.0	0.005	3'-UBE2G2-chr21-44769436-0.005	5'-RWDD3-chr1-95235079-0.004
PALMD--C15orf26	1	1.0	1.0	0.017	3'-C15orf26-chr15-81138128-0.016	5'-PALMD-chr1-99694368-0.017
C9orf78--DBT	1	1.0	1.0	0.009	3'-DBT-chr1-100195710-0.017	5'-C9orf78-chr9-129835260-0.001
PRPF38B--LONRF2	1	1.0	1.0	0.032	3'-LONRF2-chr2-100322181-0.059	5'-PRPF38B-chr1-108699303-0.005
NDUFB11--STXBP3	1	1.0	1.0	0.003	3'-STXBP3-chr1-108809516-0.006	5'-NDUFB11-chrX-47144711-0.0
DNASE2--CLCC1	1	1.0	1.0	0.005	3'-CLCC1-chr1-108963484-0.007	5'-DNASE2-chr19-12875503-0.002
WDR47--NUP93	1	1.0	1.0	0.028	3'-NUP93-chr16-56828194-0.004	5'-WDR47-chr1-109001951-0.053
PRKCSH--TAF13	1	1.0	1.0	0.011	3'-TAF13-chr1-109062921-0.021	5'-PRKCSH-chr19-11436094-0.002
TAF13--SGOL1	1	1.0	1.0	0.011	3'-SGOL1-chr3-20170157-0.002	5'-TAF13-chr1-109076003-0.021
SARS--GTF2H3	1	1.0	1.0	0.004	3'-GTF2H3-chr12-123662605-0.008	5'-SARS-chr1-109215764-0.0
SARS--CTA-14H9.5	1	1.0	1.0	0.045	3'-CTA-14H9.5-chr6-26527381-0.091	5'-SARS-chr1-109215764-0.0
SARS--NR2C2	1	1.0	1.0	0.016	3'-NR2C2-chr3-15019696-0.032	5'-SARS-chr1-109215764-0.0
SARS--RSL1D1	1	1.0	0.5	0.0	3'-RSL1D1-chr16-11837430-0.0	5'-SARS-chr1-109215764-0.0
WARS--GNAI3	1	1.0	1.0	0.001	3'-GNAI3-chr1-109592774-0.001	5'-WARS-chr14-100375408-0.0
RPL8--LRIF1	1	1.0	1.0	0.001	3'-LRIF1-chr1-110948005-0.001	5'-RPL8-chr8-144792423-0.0
LRIF1--CCAR1	1	1.0	1.0	0.002	3'-CCAR1-chr10-68749685-0.002	5'-LRIF1-chr1-110948078-0.001
SKA3--DRAM2	1	1.0	1.0	0.005	3'-DRAM2-chr1-111126297-0.002	5'-SKA3-chr13-21176547-0.007
CEPT1--GAPDH	1	1.0	1.0	0.006	3'-GAPDH-chr12-6538370-0.0	5'-CEPT1-chr1-111161173-0.012
ATP5F1--RRP36	1	1.0	1.0	0.017	3'-RRP36-chr6-43029596-0.034	5'-ATP5F1-chr1-111456249-0.0
TUFM--ATP5F1	1	1.0	1.0	0.0	3'-ATP5F1-chr1-111461327-0.0	5'-TUFM-chr16-28846324-0.0
CAPZA1--RPL30	1	1.0	1.0	0.0	3'-RPL30-chr8-98045083-0.0	5'-CAPZA1-chr1-112659715-0.0
CAPZA1--PURA	1	1.0	1.0	0.009	3'-PURA-chr5-140115228-0.019	5'-CAPZA1-chr1-112654582-0.0
NCAPG2--NRAS	1	1.0	1.0	0.004	3'-NRAS-chr1-114705676-0.003	5'-NCAPG2-chr7-158704772-0.004
PTTG1--CSDE1	1	1.0	1.0	0.001	3'-CSDE1-chr1-114723984-0.001	5'-PTTG1-chr5-160422794-0.0
DGUOK--CSDE1	1	1.0	1.0	0.001	3'-CSDE1-chr1-114739727-0.001	5'-DGUOK-chr2-73958245-0.001
ZNF235--CSDE1	1	1.0	1.0	0.046	3'-CSDE1-chr1-114739727-0.001	5'-ZNF235-chr19-44305000-0.091
THUMPD3--SIKE1	1	1.0	1.0	0.002	3'-SIKE1-chr1-114770130-0.002	5'-THUMPD3-chr3-9371257-0.002
CCDC77--VANGL1	1	1.0	1.0	0.013	3'-VANGL1-chr1-115678730-0.011	5'-CCDC77-chr12-404154-0.014
GNS--TTF2	1	1.0	1.0	0.012	3'-TTF2-chr1-117105137-0.009	5'-GNS-chr12-64759427-0.015
FUS--GDAP2	1	1.0	1.0	0.01	3'-GDAP2-chr1-117870617-0.019	5'-FUS-chr16-31185180-0.001
SRA1--PHGDH	1	1.0	1.0	0.001	3'-PHGDH-chr1-119744213-0.001	5'-SRA1-chr5-140557470-0.001
RENBP--ANP32E	1	1.0	1.0	0.004	3'-ANP32E-chr1-150226738-0.001	5'-RENBP-chrX-153944357-0.006
ANP32E--ANP32B	1	1.0	1.0	0.001	3'-ANP32B-chr9-98011387-0.0	5'-ANP32E-chr1-150236149-0.001
ANP32E--EIF5B	1	1.0	1.0	0.001	3'-EIF5B-chr2-99363863-0.001	5'-ANP32E-chr1-150236009-0.001
RPRD2--ORC5	1	1.0	1.0	0.006	3'-ORC5-chr7-104126625-0.003	5'-RPRD2-chr1-150470830-0.009
ADAMTSL4--DPH7	1	1.0	1.0	0.007	3'-DPH7-chr9-137564568-0.008	5'-ADAMTSL4-chr1-150558585-0.007
ANXA1--MCL1	1	1.0	1.0	0.004	3'-MCL1-chr1-150576505-0.009	5'-ANXA1-chr9-73158576-0.0
ENSA--RP11-648K4.2	1	1.0	1.0	0.051	3'-RP11-648K4.2-chr15-87677219-0.1	5'-ENSA-chr1-150610381-0.001
PAFAH1B2--CTSS	1	1.0	1.0	0.011	3'-CTSS-chr1-150732886-0.016	5'-PAFAH1B2-chr11-117159959-0.005
CERS2--AP3M1	1	1.0	1.0	0.004	3'-AP3M1-chr10-74150802-0.004	5'-CERS2-chr1-150967417-0.004
HS3ST3B1--CDC42SE1	1	1.0	1.0	0.018	3'-CDC42SE1-chr1-151055878-0.005	5'-HS3ST3B1-chr17-14301746-0.031
TRIM65--PSMD4	1	1.0	1.0	0.063	3'-PSMD4-chr1-151267464-0.001	5'-TRIM65-chr17-75896976-0.125
PSMB4--PABPN1	1	1.0	1.0	0.004	3'-PABPN1-chr14-23326153-0.006	5'-PSMB4-chr1-151400683-0.002
TDRKH--MRPS27	1	1.0	1.0	0.006	3'-MRPS27-chr5-72320239-0.003	5'-TDRKH-chr1-151773088-0.009
MTHFD1--S100A13	1	1.0	1.0	0.003	3'-S100A13-chr1-153626415-0.001	5'-MTHFD1-chr14-64400873-0.004
ILF2--SEC24B	1	1.0	1.0	0.015	3'-SEC24B-chr4-109473187-0.029	5'-ILF2-chr1-153662505-0.0
ILF2--TAS2R14	1	1.0	0.5	0.001	3'-TAS2R14-chr12-10996075-0.002	5'-ILF2-chr1-153670987-0.0
INTS3--DNHD1	1	1.0	1.0	0.142	3'-DNHD1-chr11-6542293-0.083	5'-INTS3-chr1-153766963-0.2
LINC01004--AL513523.2	1	1.0	1.0	0.046	3'-AL513523.2-chr1-153774079-0.056	5'-LINC01004-chr7-105013058-0.037
RNase_MRP--GATAD2B	1	1.0	1.0	0.133	3'-GATAD2B-chr1-153806769-0.016	5'-RNase_MRP-chr9-35658020-0.25
GET4--SLC39A1	1	1.0	1.0	0.003	3'-SLC39A1-chr1-153967505-0.003	5'-GET4-chr7-877259-0.003
KPNB1--ZBTB7B	1	1.0	1.0	0.016	3'-ZBTB7B-chr1-155018522-0.03	5'-KPNB1-chr17-47650118-0.002
PFN1--ADAM15	1	1.0	1.0	0.005	3'-ADAM15-chr1-155062775-0.01	5'-PFN1-chr17-4948530-0.0
SLC50A1--SP140L	1	1.0	1.0	0.006	3'-SP140L-chr2-230403735-0.011	5'-SLC50A1-chr1-155138329-0.002
KRTCAP2--HBG1	1	1.0	0.5	0.0	3'-HBG1-chr11-5248489-0.0	5'-KRTCAP2-chr1-155173280-0.0
PKLR--NAA11	1	1.0	1.0	0.01	3'-NAA11-chr4-79325337-0.002	5'-PKLR-chr1-155301438-0.019
ZNF146--FDPS	1	1.0	1.0	0.003	3'-FDPS-chr1-155320665-0.0	5'-ZNF146-chr19-36218195-0.005
HNRNPUL1--FDPS	1	1.0	1.0	0.002	3'-FDPS-chr1-155320665-0.0	5'-HNRNPUL1-chr19-41272111-0.003
KIAA0907--ASH1L	1	1.0	1.0	0.007	3'-ASH1L-chr1-155479029-0.008	5'-KIAA0907-chr1-155934412-0.007
DAP3--UGGT2	1	1.0	1.0	0.005	3'-UGGT2-chr13-95986432-0.008	5'-DAP3-chr1-155725490-0.001
ECHDC3--DAP3	1	1.0	1.0	0.009	3'-DAP3-chr1-155738544-0.001	5'-ECHDC3-chr10-11749593-0.018
ZNF791--DAP3	1	1.0	1.0	0.013	3'-DAP3-chr1-155738526-0.001	5'-ZNF791-chr19-12624710-0.024
ARHGEF2--PIP5K1C	1	1.0	1.0	0.022	3'-PIP5K1C-chr19-3663422-0.04	5'-ARHGEF2-chr1-155973473-0.003
GLMP--CCAR1	1	1.0	1.0	0.006	3'-CCAR1-chr10-68738751-0.002	5'-GLMP-chr1-156290596-0.011
CTSB--CCT3	1	1.0	1.0	0.001	3'-CCT3-chr1-156334919-0.001	5'-CTSB-chr8-11868118-0.001
SEC22C--CCT3	1	1.0	1.0	0.002	3'-CCT3-chr1-156338245-0.001	5'-SEC22C-chr3-42553106-0.002
UCHL5--SH2D2A	1	1.0	1.0	0.003	3'-SH2D2A-chr1-156809357-0.005	5'-UCHL5-chr1-193059383-0.001
TRIM59--COPA	1	1.0	1.0	0.003	3'-COPA-chr1-160289618-0.002	5'-TRIM59-chr3-160449783-0.003
TOR1AIP2--COPA	1	1.0	1.0	0.004	3'-COPA-chr1-160289820-0.002	5'-TOR1AIP2-chr1-179877806-0.006
COPA--CBFA2T2	1	1.0	1.0	0.026	3'-CBFA2T2-chr20-33647369-0.05	5'-COPA-chr1-160289875-0.002
COPA--HBG2	1	1.0	1.0	0.002	3'-HBG2-chr11-5253331-0.002	5'-COPA-chr1-160306412-0.002
BROX--COPA	1	1.0	1.0	0.005	3'-COPA-chr1-160343265-0.002	5'-BROX-chr1-222733938-0.008
COPA--PFDN2	1	1.0	1.0	0.001	3'-PFDN2-chr1-161118040-0.0	5'-COPA-chr1-160340591-0.002
COPA--EIF2S3	1	1.0	1.0	0.002	3'-EIF2S3-chrX-24077466-0.001	5'-COPA-chr1-160343247-0.002
USF1--FGD6	1	1.0	0.5	0.059	3'-FGD6-chr12-95081412-0.036	5'-USF1-chr1-161045975-0.083
FAM207A--PFDN2	1	1.0	1.0	0.002	3'-PFDN2-chr1-161102377-0.0	5'-FAM207A-chr21-44940125-0.003
UFC1--NSFL1C	1	1.0	1.0	0.002	3'-NSFL1C-chr20-1466837-0.002	5'-UFC1-chr1-161158855-0.001
LSM8--USP21	1	1.0	1.0	0.004	3'-USP21-chr1-161165714-0.007	5'-LSM8-chr7-118184254-0.001
PPOX--ASB16-AS1	1	1.0	1.0	0.049	3'-ASB16-AS1-chr17-44186707-0.083	5'-PPOX-chr1-161171218-0.015
FCGR2A--SRD5A3	1	1.0	1.0	0.002	3'-SRD5A3-chr4-55371301-0.002	5'-FCGR2A-chr1-161518647-0.001
FCGR2A--ZNF207	1	1.0	1.0	0.002	3'-ZNF207-chr17-32381334-0.002	5'-FCGR2A-chr1-161518046-0.001
FCGR2A--ZNF260	1	1.0	1.0	0.019	3'-ZNF260-chr19-36515092-0.037	5'-FCGR2A-chr1-161519562-0.001
SAT1--ATF6	1	1.0	1.0	0.002	3'-ATF6-chr1-161959061-0.003	5'-SAT1-chrX-23783830-0.0
MGST3--PRAME	1	1.0	1.0	0.001	3'-PRAME-chr22-22547885-0.0	5'-MGST3-chr1-165651058-0.001
RP11-946L20.2--MGST3	1	1.0	1.0	0.017	3'-MGST3-chr1-165655615-0.001	5'-RP11-946L20.2-chr8-111022871-0.032
DDX52--TMCO1	1	1.0	1.0	0.003	3'-TMCO1-chr1-165759585-0.001	5'-DDX52-chr17-37609753-0.004
ZNF562--POU2F1	1	1.0	1.0	0.028	3'-POU2F1-chr1-167420216-0.015	5'-ZNF562-chr19-9646161-0.04
MPC2--CD59	1	1.0	1.0	0.001	3'-CD59-chr11-33717460-0.002	5'-MPC2-chr1-167935996-0.0
INTS8--DCAF6	1	1.0	1.0	0.007	3'-DCAF6-chr1-168075841-0.007	5'-INTS8-chr8-94838619-0.008
GULP1--DCAF6	1	1.0	1.0	0.007	3'-DCAF6-chr1-168075841-0.007	5'-GULP1-chr2-188541322-0.008
TIPRL--GARS	1	1.0	1.0	0.001	3'-GARS-chr7-30626319-0.0	5'-TIPRL-chr1-168202107-0.001
SFT2D2--RP11-169F17.1	1	1.0	1.0	0.007	3'-RP11-169F17.1-chr18-73236698-0.003	5'-SFT2D2-chr1-168243858-0.01
MELK--BLZF1	1	1.0	1.0	0.005	3'-BLZF1-chr1-169390111-0.004	5'-MELK-chr9-36573006-0.006
PRRC2C--MGST2	1	1.0	1.0	0.002	3'-MGST2-chr4-139704250-0.001	5'-PRRC2C-chr1-171515812-0.002
UBE2K--PRRC2C	1	1.0	1.0	0.002	3'-PRRC2C-chr1-171515795-0.002	5'-UBE2K-chr4-39698248-0.002
NDUFA13--DARS2	1	1.0	1.0	0.003	3'-DARS2-chr1-173857884-0.006	5'-NDUFA13-chr19-19516332-0.0
USP45--RFWD2	1	1.0	1.0	0.011	3'-RFWD2-chr1-175961589-0.018	5'-USP45-chr6-99482861-0.004
EIF4EBP2--TOR1AIP2	1	1.0	1.0	0.005	3'-TOR1AIP2-chr1-179852813-0.006	5'-EIF4EBP2-chr10-70404546-0.004
LENG8--LHX4-AS1	1	1.0	1.0	0.016	3'-LHX4-AS1-chr1-180294028-0.003	5'-LENG8-chr19-54449041-0.029
HSPA8--LHX4-AS1	1	1.0	1.0	0.002	3'-LHX4-AS1-chr1-180314290-0.003	5'-HSPA8-chr11-123060270-0.001
MR1--PPP1R15B	1	1.0	1.0	0.011	3'-PPP1R15B-chr1-204404269-0.013	5'-MR1-chr1-181056115-0.009
NPL--GLYR1	1	1.0	1.0	0.01	3'-GLYR1-chr16-4815861-0.005	5'-NPL-chr1-182790702-0.015
DHX9--ALDH1A2	1	1.0	1.0	0.004	3'-ALDH1A2-chr15-57990636-0.002	5'-DHX9-chr1-182839594-0.005
TSEN15--HSP90AA1	1	1.0	1.0	0.001	3'-HSP90AA1-chr14-102083908-0.001	5'-TSEN15-chr1-184072295-0.0
FIS1--TPR	1	1.0	1.0	0.001	3'-TPR-chr1-186361872-0.001	5'-FIS1-chr7-101245082-0.001
TPTEP1--UCHL5	1	1.0	1.0	0.001	3'-UCHL5-chr1-193016377-0.001	5'-TPTEP1-chr22-16615104-0.001
UCHL5--HBE1	1	1.0	1.0	0.001	3'-HBE1-chr11-5269943-0.0	5'-UCHL5-chr1-193016247-0.001
USP10--UCHL5	1	1.0	1.0	0.002	3'-UCHL5-chr1-193023948-0.001	5'-USP10-chr16-84733506-0.002
ATP5I--ASPM	1	1.0	1.0	0.001	3'-ASPM-chr1-197124955-0.002	5'-ATP5I-chr4-674269-0.0
ME1--DENND1B	1	1.0	1.0	0.015	3'-DENND1B-chr1-197772934-0.026	5'-ME1-chr6-83431071-0.005
RPS12--RNPEP	1	1.0	1.0	0.004	3'-RNPEP-chr1-202006134-0.007	5'-RPS12-chr6-132815225-0.0
UBXN8--KDM5B	1	1.0	1.0	0.007	3'-KDM5B-chr1-202808449-0.005	5'-UBXN8-chr8-30757156-0.009
KLHL12--DOCK11	1	1.0	1.0	0.013	3'-DOCK11-chrX-118686156-0.017	5'-KLHL12-chr1-202927209-0.008
ZBED6--PTRH2	1	1.0	1.0	0.007	3'-PTRH2-chr17-59694763-0.002	5'-ZBED6-chr1-203796563-0.013
ZC3H11A--C8orf88	1	1.0	1.0	0.005	3'-C8orf88-chr8-90971107-0.002	5'-ZC3H11A-chr1-203802368-0.008
HINT3--PPP1R15B	1	1.0	1.0	0.01	3'-PPP1R15B-chr1-204404271-0.013	5'-HINT3-chr6-125957075-0.007
CRTC1--PPP1R15B	1	1.0	1.0	0.09	3'-PPP1R15B-chr1-204410290-0.013	5'-CRTC1-chr19-18750169-0.167
MDM4--UGGT1	1	1.0	1.0	0.013	3'-UGGT1-chr2-128192509-0.022	5'-MDM4-chr1-204550665-0.005
MDM4--ITGB1	1	1.0	1.0	0.003	3'-ITGB1-chr10-32928094-0.001	5'-MDM4-chr1-204557401-0.005
RP5-821D11.7--RBBP5	1	1.0	1.0	0.034	3'-RBBP5-chr1-205086306-0.011	5'-RP5-821D11.7-chr22-41832161-0.056
NUCKS1--ZNF438	1	1.0	1.0	0.042	3'-ZNF438-chr10-31031865-0.083	5'-NUCKS1-chr1-205719675-0.0
RAB29--NADK2	1	1.0	1.0	0.017	3'-NADK2-chr5-36193211-0.008	5'-RAB29-chr1-205775441-0.025
MYO1F--EIF2D	1	1.0	1.0	0.013	3'-EIF2D-chr1-206612358-0.002	5'-MYO1F-chr19-8577462-0.024
EIF2D--ZNF783	1	1.0	1.0	0.036	3'-ZNF783-chr7-149297300-0.071	5'-EIF2D-chr1-206603015-0.002
EIF2D--HSP90AB1	1	1.0	1.0	0.001	3'-HSP90AB1-chr6-44253855-0.0	5'-EIF2D-chr1-206611378-0.002
CD55--TATDN3	1	1.0	1.0	0.008	3'-TATDN3-chr1-212797675-0.001	5'-CD55-chr1-207325247-0.015
CD46--RP11-745O10.4	1	1.0	1.0	0.072	3'-RP11-745O10.4-chr12-66133760-0.143	5'-CD46-chr1-207767821-0.002
RFC1--INTS7	1	1.0	1.0	0.007	3'-INTS7-chr1-211941476-0.01	5'-RFC1-chr4-39300139-0.003
TATDN3--MED6	1	1.0	1.0	0.005	3'-MED6-chr14-70584509-0.009	5'-TATDN3-chr1-212815643-0.001
TATDN3--GK5	1	1.0	1.0	0.011	3'-GK5-chr3-142158085-0.02	5'-TATDN3-chr1-212815643-0.001
CCDC130--RPS6KC1	1	1.0	1.0	0.01	3'-RPS6KC1-chr1-213273464-0.008	5'-CCDC130-chr19-13732286-0.012
CERS4--RPS6KC1	1	1.0	1.0	0.019	3'-RPS6KC1-chr1-213273463-0.008	5'-CERS4-chr19-8210863-0.031
RP11-134O21.1--RPS6KC1	1	1.0	1.0	0.005	3'-RPS6KC1-chr1-213273457-0.008	5'-RP11-134O21.1-chr8-2728418-0.002
CFD--RPS6KC1	1	1.0	1.0	0.005	3'-RPS6KC1-chr1-213273464-0.008	5'-CFD-chr19-861957-0.002
NQO2--RPS6KC1	1	1.0	1.0	0.004	3'-RPS6KC1-chr1-213273457-0.008	5'-NQO2-chr6-3006560-0.0
ZCCHC7--CENPF	1	1.0	1.0	0.003	3'-CENPF-chr1-214645482-0.002	5'-ZCCHC7-chr9-37126415-0.003
LYPLAL1--FH	1	1.0	1.0	0.001	3'-FH-chr1-241497973-0.001	5'-LYPLAL1-chr1-219179251-0.001
EPB41L1--EPRS	1	1.0	1.0	0.051	3'-EPRS-chr1-219997219-0.001	5'-EPB41L1-chr20-36187726-0.1
BROX--IL10RB	1	1.0	1.0	0.007	3'-IL10RB-chr21-33297215-0.006	5'-BROX-chr1-222724165-0.008
ATP5L--CAPN2	1	1.0	1.0	0.002	3'-CAPN2-chr1-223759447-0.003	5'-ATP5L-chr11-118409015-0.0
LAMP3--DEGS1	1	1.0	1.0	0.015	3'-DEGS1-chr1-224193159-0.003	5'-LAMP3-chr3-183162734-0.027
DANCR--NVL	1	1.0	1.0	0.003	3'-NVL-chr1-224268135-0.003	5'-DANCR-chr4-52712959-0.002
NVL--LINC-PINT	1	1.0	1.0	0.021	3'-LINC-PINT-chr7-130958659-0.038	5'-NVL-chr1-224289510-0.003
CNIH4--YWHAZ	1	1.0	1.0	0.001	3'-YWHAZ-chr8-100920686-0.0	5'-CNIH4-chr1-224376556-0.001
CNIH4--TOMM5	1	1.0	1.0	0.001	3'-TOMM5-chr9-37592604-0.0	5'-CNIH4-chr1-224375981-0.001
POLA1--CNIH4	1	1.0	1.0	0.007	3'-CNIH4-chr1-224375980-0.001	5'-POLA1-chrX-24699549-0.013
RBM3--DNAH14	1	1.0	1.0	0.001	3'-DNAH14-chr1-224930600-0.001	5'-RBM3-chrX-48578282-0.001
SRP9--PRKDC	1	1.0	1.0	0.001	3'-PRKDC-chr8-47776015-0.001	5'-SRP9-chr1-225778942-0.0
SRP9--PPP3R1	1	1.0	1.0	0.007	3'-PPP3R1-chr2-68252205-0.014	5'-SRP9-chr1-225790458-0.0
SRP9--RDX	1	1.0	1.0	0.001	3'-RDX-chr11-110296614-0.002	5'-SRP9-chr1-225790458-0.0
NUP214--SRP9	1	1.0	1.0	0.002	3'-SRP9-chr1-225790458-0.0	5'-NUP214-chr9-131127551-0.004
SCYL2--SRP9	1	1.0	1.0	0.004	3'-SRP9-chr1-225790458-0.0	5'-SCYL2-chr12-100267397-0.009
NQO2--SRP9	1	1.0	1.0	0.0	3'-SRP9-chr1-225790458-0.0	5'-NQO2-chr6-3006560-0.0
SRP9--CAPZA2	1	1.0	1.0	0.001	3'-CAPZA2-chr7-116862651-0.001	5'-SRP9-chr1-225790457-0.0
SRP9--UQCC1	1	1.0	1.0	0.004	3'-UQCC1-chr20-35411987-0.007	5'-SRP9-chr1-225790457-0.0
TMEM14B--SRP9	1	1.0	1.0	0.0	3'-SRP9-chr1-225790458-0.0	5'-TMEM14B-chr6-10770205-0.0
SF3B1--SDE2	1	1.0	1.0	0.005	3'-SDE2-chr1-225983550-0.009	5'-SF3B1-chr2-197435010-0.002
RP1-86C11.7--SDE2	1	1.0	0.5	0.04	3'-SDE2-chr1-225983616-0.009	5'-RP1-86C11.7-chr6-27122770-0.071
SDE2--ZNF845	1	1.0	1.0	0.038	3'-ZNF845-chr19-53354555-0.067	5'-SDE2-chr1-225999343-0.009
ZNF678--CDC42BPA	1	1.0	1.0	0.014	3'-CDC42BPA-chr1-227160639-0.006	5'-ZNF678-chr1-227582606-0.021
NEAT1--JMJD4	1	1.0	1.0	0.013	3'-JMJD4-chr1-227734489-0.014	5'-NEAT1-chr11-65422984-0.011
PFN1--ARF1	1	1.0	1.0	0.0	3'-ARF1-chr1-228099123-0.0	5'-PFN1-chr17-4948544-0.0
RP11-313J2.1--GUK1	1	1.0	1.0	0.019	3'-GUK1-chr1-228148950-0.0	5'-RP11-313J2.1-chr10-42367994-0.038
RPS29--ABCB10	1	1.0	1.0	0.009	3'-ABCB10-chr1-229530349-0.017	5'-RPS29-chr14-49586376-0.0
GALNT2--NTPCR	1	1.0	1.0	0.003	3'-NTPCR-chr1-232978390-0.001	5'-GALNT2-chr1-230203292-0.004
ATP5G3--GALNT2	1	1.0	1.0	0.002	3'-GALNT2-chr1-230255331-0.004	5'-ATP5G3-chr2-175181692-0.0
RPL35A--GALNT2	1	1.0	1.0	0.002	3'-GALNT2-chr1-230236084-0.004	5'-RPL35A-chr3-197955816-0.0
COG2--NDUFV2-AS1	1	1.0	1.0	0.505	3'-NDUFV2-AS1-chr18-9135886-1.0	5'-COG2-chr1-230691469-0.011
NARF--TTC13	1	1.0	1.0	0.016	3'-TTC13-chr1-230909022-0.031	5'-NARF-chr17-82460072-0.001
GNPAT--LRRC75A	1	1.0	1.0	0.002	3'-LRRC75A-chr17-16442016-0.0	5'-GNPAT-chr1-231260750-0.003
EXOC8--ORC6	1	1.0	1.0	0.04	3'-ORC6-chr16-46698392-0.002	5'-EXOC8-chr1-231337861-0.077
ZCCHC7--EGLN1	1	1.0	1.0	0.012	3'-EGLN1-chr1-231367596-0.021	5'-ZCCHC7-chr9-37163385-0.003
TSNAX--MRPL44	1	1.0	1.0	0.004	3'-MRPL44-chr2-223967712-0.005	5'-TSNAX-chr1-231565450-0.003
TSNAX--LINC01494	1	1.0	1.0	0.073	3'-LINC01494-chr2-218920725-0.143	5'-TSNAX-chr1-231542611-0.003
TSNAX--IMPAD1	1	1.0	1.0	0.015	3'-IMPAD1-chr8-56961599-0.027	5'-TSNAX-chr1-231565476-0.003
BCAT1--TSNAX	1	1.0	1.0	0.002	3'-TSNAX-chr1-231566518-0.003	5'-BCAT1-chr12-24949076-0.001
CRTAP--TSNAX	1	1.0	1.0	0.003	3'-TSNAX-chr1-231566521-0.003	5'-CRTAP-chr3-33124464-0.003
BCCIP--RBM34	1	1.0	1.0	0.002	3'-RBM34-chr1-235131999-0.001	5'-BCCIP-chr10-125833946-0.002
BCAP29--ARID4B	1	1.0	1.0	0.003	3'-ARID4B-chr1-235246436-0.005	5'-BCAP29-chr7-107594129-0.001
GGPS1--POLE3	1	1.0	1.0	0.002	3'-POLE3-chr9-113407593-0.001	5'-GGPS1-chr1-235330343-0.002
GGPS1--MYBL2	1	1.0	1.0	0.006	3'-MYBL2-chr20-43708127-0.01	5'-GGPS1-chr1-235333067-0.002
GGPS1--RP11-123K3.4	1	1.0	1.0	0.009	3'-RP11-123K3.4-chr12-57256512-0.016	5'-GGPS1-chr1-235344151-0.002
C22orf39--TBCE	1	1.0	1.0	0.002	3'-TBCE-chr1-235448965-0.003	5'-C22orf39-chr22-19447726-0.001
TMEM175--B3GALNT2	1	1.0	1.0	0.018	3'-B3GALNT2-chr1-235454189-0.019	5'-TMEM175-chr4-958653-0.016
CCDC69--LYST	1	1.0	1.0	0.02	3'-LYST-chr1-235866903-0.018	5'-CCDC69-chr5-151181405-0.022
RPS11--FH	1	1.0	1.0	0.001	3'-FH-chr1-241504066-0.001	5'-RPS11-chr19-49497283-0.0
SMIM7--SDCCAG8	1	1.0	1.0	0.003	3'-SDCCAG8-chr1-243306083-0.004	5'-SMIM7-chr19-16660122-0.002
COX20--ELAVL1	1	1.0	1.0	0.002	3'-ELAVL1-chr19-8008765-0.002	5'-COX20-chr1-244845055-0.001
ANLN--HNRNPU	1	1.0	1.0	0.006	3'-HNRNPU-chr1-244858029-0.001	5'-ANLN-chr7-36396286-0.011
