#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
TSNAX--PRIMPOL	1	1.0	1.0	0.026	3'-PRIMPOL-chr4-184687641-0.045	5'-TSNAX-chr1-231565450-0.007
ZFR--RBM34	1	1.0	1.0	0.003	3'-RBM34-chr1-235131999-0.003	5'-ZFR-chr5-32444685-0.003
B3GALNT2--RP11-437B10.1	1	1.0	1.0	0.014	3'-RP11-437B10.1-chr15-92937585-0.006	5'-B3GALNT2-chr1-235504422-0.022
FSCN1--HNRNPU	1	1.0	1.0	0.002	3'-HNRNPU-chr1-244862731-0.002	5'-FSCN1-chr7-5606473-0.001
RPLP2--HNRNPU	1	1.0	1.0	0.001	3'-HNRNPU-chr1-244864447-0.002	5'-RPLP2-chr11-812874-0.0
CNST--TMED10	1	1.0	1.0	0.007	3'-TMED10-chr14-75134981-0.001	5'-CNST-chr1-246666362-0.014
ZNF124--ZNF766	1	1.0	1.0	0.029	3'-ZNF766-chr19-52291910-0.033	5'-ZNF124-chr1-247172067-0.026
TP53--ZNF496	1	1.0	1.0	0.052	3'-ZNF496-chr1-247299702-0.1	5'-TP53-chr17-7668719-0.003
PXDN--PAM	1	1.0	1.0	0.003	3'-PAM-chr5-103029712-0.002	5'-PXDN-chr2-1744513-0.004
SPECC1L--TRAPPC12	1	1.0	1.0	0.017	3'-TRAPPC12-chr2-3479564-0.03	5'-SPECC1L-chr22-24270983-0.005
MBOAT2--KIDINS220	1	1.0	1.0	0.011	3'-KIDINS220-chr2-8751644-0.014	5'-MBOAT2-chr2-9003690-0.007
AKR1C1--YWHAQ	1	1.0	1.0	0.0	3'-YWHAQ-chr2-9630253-0.0	5'-AKR1C1-chr10-4966063-0.0
MAP1LC3B--PDIA6	1	1.0	1.0	0.001	3'-PDIA6-chr2-10812763-0.001	5'-MAP1LC3B-chr16-87392452-0.001
POLR2A--PDIA6	1	1.0	1.0	0.006	3'-PDIA6-chr2-10812785-0.001	5'-POLR2A-chr17-7514612-0.011
COLGALT1--LAPTM4A	1	1.0	1.0	0.002	3'-LAPTM4A-chr2-20037430-0.0	5'-COLGALT1-chr19-17572569-0.003
CTA-445C9.14--HADHB	1	1.0	1.0	0.043	3'-HADHB-chr2-26290464-0.002	5'-CTA-445C9.14-chr22-26513035-0.083
EPT1--AMD1	1	1.0	1.0	0.011	3'-AMD1-chr6-110894165-0.005	5'-EPT1-chr2-26389324-0.017
RASGRP3--RAD18	1	1.0	1.0	0.173	3'-RAD18-chr3-8894809-0.012	5'-RASGRP3-chr2-33479491-0.333
ZNF43--EIF2AK2	1	1.0	1.0	0.045	3'-EIF2AK2-chr2-37156974-0.007	5'-ZNF43-chr19-21806354-0.083
MAP3K13--EIF2AK2	1	1.0	1.0	0.009	3'-EIF2AK2-chr2-37156952-0.007	5'-MAP3K13-chr3-185293071-0.011
CDK16--EIF2AK2	1	1.0	1.0	0.005	3'-EIF2AK2-chr2-37149026-0.007	5'-CDK16-chrX-47218836-0.004
FTH1--EIF2AK2	1	1.0	1.0	0.004	3'-EIF2AK2-chr2-37156940-0.007	5'-FTH1-chr11-61967631-0.0
TCEB2--SRSF7	1	1.0	1.0	0.001	3'-SRSF7-chr2-38749548-0.001	5'-TCEB2-chr16-2777128-0.0
RBM7--ZFP36L2	1	1.0	1.0	0.007	3'-ZFP36L2-chr2-43222875-0.009	5'-RBM7-chr11-114401807-0.005
DYNC2LI1--THADA	1	1.0	1.0	0.028	3'-THADA-chr2-43573613-0.033	5'-DYNC2LI1-chr2-43785428-0.023
PIGF--TMEM219	1	1.0	1.0	0.003	3'-TMEM219-chr16-29973047-0.001	5'-PIGF-chr2-46617027-0.004
CDH11--PSME4	1	1.0	1.0	0.009	3'-PSME4-chr2-53875757-0.014	5'-CDH11-chr16-65122063-0.003
ACYP2--GDE1	1	1.0	1.0	0.011	3'-GDE1-chr16-19502521-0.002	5'-ACYP2-chr2-54080608-0.02
WDR27--RTN4	1	1.0	1.0	0.126	3'-RTN4-chr2-54987700-0.001	5'-WDR27-chr6-169702025-0.25
CBLL1--CCDC88A	1	1.0	1.0	0.005	3'-CCDC88A-chr2-55419378-0.004	5'-CBLL1-chr7-107758910-0.007
PEX13--SMEK2	1	1.0	1.0	0.005	3'-SMEK2-chr2-55550008-0.006	5'-PEX13-chr2-61032118-0.005
FAM161A--ARHGEF12	1	1.0	1.0	0.035	3'-ARHGEF12-chr11-120369088-0.026	5'-FAM161A-chr2-61825695-0.045
EHBP1--HIPK2	1	1.0	1.0	0.005	3'-HIPK2-chr7-139572756-0.004	5'-EHBP1-chr2-62876804-0.005
MDH1--GSTK1	1	1.0	1.0	0.002	3'-GSTK1-chr7-143269109-0.001	5'-MDH1-chr2-63607164-0.002
UGP2--WDPCP	1	1.0	1.0	0.035	3'-WDPCP-chr2-63672863-0.067	5'-UGP2-chr2-63846201-0.003
RAB1A--ADAM12	1	1.0	1.0	0.003	3'-ADAM12-chr10-126118077-0.003	5'-RAB1A-chr2-65104807-0.002
GFPT1--GLG1	1	1.0	1.0	0.005	3'-GLG1-chr16-74448641-0.002	5'-GFPT1-chr2-69387247-0.007
TMED10--GFPT1	1	1.0	1.0	0.004	3'-GFPT1-chr2-69370038-0.007	5'-TMED10-chr14-75132159-0.001
FAM180A--GFPT1	1	1.0	1.0	0.019	3'-GFPT1-chr2-69387217-0.007	5'-FAM180A-chr7-135730288-0.031
RAD21--GFPT1	1	1.0	1.0	0.005	3'-GFPT1-chr2-69387250-0.007	5'-RAD21-chr8-116854334-0.002
STIP1--ANXA4	1	1.0	1.0	0.004	3'-ANXA4-chr2-69825777-0.006	5'-STIP1-chr11-64193288-0.001
ZNF506--SFXN5	1	1.0	1.0	0.027	3'-SFXN5-chr2-73016850-0.038	5'-ZNF506-chr19-19797537-0.016
APOLD1--STAMBP	1	1.0	1.0	0.017	3'-STAMBP-chr2-73873647-0.009	5'-APOLD1-chr12-12726096-0.024
RP11-318A15.7--MOB1A	1	1.0	1.0	0.017	3'-MOB1A-chr2-74153910-0.004	5'-RP11-318A15.7-chr17-76741056-0.029
TPM1--WBP1	1	1.0	1.0	0.002	3'-WBP1-chr2-74460880-0.003	5'-TPM1-chr15-63044152-0.0
DOK1--TCF12	1	1.0	1.0	0.03	3'-TCF12-chr15-57257991-0.005	5'-DOK1-chr2-74550952-0.056
DDX6--MRPL19	1	1.0	1.0	0.009	3'-MRPL19-chr2-75675482-0.005	5'-DDX6-chr11-118791174-0.012
HIST4H4--TCF7L1	1	1.0	1.0	0.09	3'-TCF7L1-chr2-85310383-0.038	5'-HIST4H4-chr12-14771131-0.143
TGOLN2--ZNF76	1	1.0	1.0	0.01	3'-ZNF76-chr6-35292522-0.019	5'-TGOLN2-chr2-85318351-0.002
TGOLN2--SNAPC3	1	1.0	1.0	0.005	3'-SNAPC3-chr9-15461041-0.009	5'-TGOLN2-chr2-85327989-0.002
TGOLN2--TAPBP	1	1.0	1.0	0.002	3'-TAPBP-chr6-33300429-0.001	5'-TGOLN2-chr2-85327989-0.002
TGOLN2--PIGW	1	1.0	1.0	0.021	3'-PIGW-chr17-36539288-0.04	5'-TGOLN2-chr2-85327989-0.002
CES2--POLR1A	1	1.0	1.0	0.017	3'-POLR1A-chr2-86105868-0.014	5'-CES2-chr16-66945069-0.019
PTCD3--RPL27	1	1.0	1.0	0.003	3'-RPL27-chr17-43002939-0.0	5'-PTCD3-chr2-86108403-0.006
IMMT--CHMP3	1	1.0	1.0	0.003	3'-CHMP3-chr2-86507093-0.002	5'-IMMT-chr2-86195462-0.003
FOPNL--CHMP3	1	1.0	1.0	0.002	3'-CHMP3-chr2-86529320-0.002	5'-FOPNL-chr16-15866960-0.001
MRPS5--TAB2	1	1.0	1.0	0.026	3'-TAB2-chr6-149355398-0.05	5'-MRPS5-chr2-95088823-0.002
MRPS5--UBE2D2	1	1.0	1.0	0.002	3'-UBE2D2-chr5-139626849-0.002	5'-MRPS5-chr2-95121824-0.002
STARD7--VSIG10	1	1.0	1.0	0.018	3'-VSIG10-chr12-118076873-0.032	5'-STARD7-chr2-96193126-0.003
COX5B--ATP5C1	1	1.0	1.0	0.001	3'-ATP5C1-chr10-7807792-0.001	5'-COX5B-chr2-97647423-0.0
C2orf49--MRPL14	1	1.0	0.5	0.014	3'-MRPL14-chr6-44113803-0.001	5'-C2orf49-chr2-105343186-0.027
TSN--NDUFB6	1	1.0	1.0	0.102	3'-NDUFB6-chr9-32553945-0.2	5'-TSN-chr2-121763085-0.004
FOPNL--TSN	1	1.0	1.0	0.003	3'-TSN-chr2-121766393-0.004	5'-FOPNL-chr16-15867008-0.001
UGGT1--SPECC1L	1	1.0	1.0	0.017	3'-SPECC1L-chr22-24383476-0.005	5'-UGGT1-chr2-128094545-0.03
PLEKHB2--MCCC2	1	1.0	1.0	0.008	3'-MCCC2-chr5-71658705-0.012	5'-PLEKHB2-chr2-131147513-0.004
MGAT5--GAPDH	1	1.0	1.0	0.008	3'-GAPDH-chr12-6538369-0.0	5'-MGAT5-chr2-134341615-0.016
CCNT2--ZNF16	1	1.0	1.0	0.026	3'-ZNF16-chr8-144942009-0.033	5'-CCNT2-chr2-134939482-0.019
IER3IP1--DARS	1	1.0	1.0	0.003	3'-DARS-chr2-135924499-0.004	5'-IER3IP1-chr18-47150493-0.001
AKAP9--KYNU	1	1.0	1.0	0.003	3'-KYNU-chr2-143042305-0.002	5'-AKAP9-chr7-91941147-0.003
FMNL2--PRPF40A	1	1.0	1.0	0.013	3'-PRPF40A-chr2-152656655-0.002	5'-FMNL2-chr2-152361020-0.024
PRPF40A--DYM	1	1.0	1.0	0.005	3'-DYM-chr18-49345094-0.009	5'-PRPF40A-chr2-152669253-0.002
PSMD14--GPD2	1	1.0	1.0	0.006	3'-GPD2-chr2-156525507-0.01	5'-PSMD14-chr2-161364844-0.002
NFAT5--PKP4	1	1.0	1.0	0.022	3'-PKP4-chr2-158681423-0.032	5'-NFAT5-chr16-69566375-0.013
TMEM11--FASTKD1	1	1.0	1.0	0.012	3'-FASTKD1-chr2-169555256-0.02	5'-TMEM11-chr17-21214450-0.004
PRKAR1A--PPIG	1	1.0	1.0	0.002	3'-PPIG-chr2-169638341-0.002	5'-PRKAR1A-chr17-68524954-0.001
PPP1R11--METTL5	1	1.0	1.0	0.003	3'-METTL5-chr2-169812059-0.002	5'-PPP1R11-chr6-30068629-0.004
PLXNB3--GORASP2	1	1.0	1.0	0.168	3'-GORASP2-chr2-170967122-0.002	5'-PLXNB3-chrX-153766486-0.333
COPB2--TLK1	1	1.0	1.0	0.004	3'-TLK1-chr2-171046464-0.006	5'-COPB2-chr3-139357043-0.001
AKR1B10--PDK1	1	1.0	1.0	0.004	3'-PDK1-chr2-172585849-0.009	5'-AKR1B10-chr7-134528718-0.0
HARBI1--pk	1	1.0	1.0	0.027	3'-pk-chr2-173210598-0.003	5'-HARBI1-chr11-46617808-0.05
GOSR1--pk	1	1.0	1.0	0.005	3'-pk-chr2-173226335-0.003	5'-GOSR1-chr17-30481257-0.008
MPRIP--pk	1	1.0	0.5	0.007	3'-pk-chr2-173227143-0.003	5'-MPRIP-chr17-17187963-0.011
HSCB--OLA1	1	1.0	1.0	0.004	3'-OLA1-chr2-174096926-0.003	5'-HSCB-chr22-28751467-0.004
ACTR3B--MTX2	1	1.0	1.0	0.003	3'-MTX2-chr2-176338023-0.003	5'-ACTR3B-chr7-152759926-0.002
HNRNPA3--AUTS2	1	1.0	1.0	0.015	3'-AUTS2-chr7-70764969-0.029	5'-HNRNPA3-chr2-177219776-0.001
MTCH2--NFE2L2	1	1.0	1.0	0.002	3'-NFE2L2-chr2-177392691-0.001	5'-MTCH2-chr11-47633197-0.002
PRKRA--APC	1	1.0	1.0	0.009	3'-APC-chr5-112755025-0.016	5'-PRKRA-chr2-178436321-0.002
CBX5--TTN	1	1.0	1.0	0.02	3'-TTN-chr2-178540511-0.037	5'-CBX5-chr12-54237930-0.003
HNRNPA2B1--DNAJC10	1	1.0	1.0	0.004	3'-DNAJC10-chr2-182778508-0.006	5'-HNRNPA2B1-chr7-26200746-0.001
TMEM47--NAB1	1	1.0	1.0	0.014	3'-NAB1-chr2-190659231-0.023	5'-TMEM47-chrX-34657295-0.006
CDC34--NAB1	1	1.0	1.0	0.05	3'-NAB1-chr2-190692511-0.023	5'-CDC34-chr19-532924-0.077
CUL5--MYO1B	1	1.0	1.0	0.006	3'-MYO1B-chr2-191342443-0.006	5'-CUL5-chr11-108104202-0.006
ZNF730--SF3B1	1	1.0	1.0	0.015	3'-SF3B1-chr2-197391782-0.003	5'-ZNF730-chr19-23107844-0.028
COQ10B--UGDH	1	1.0	1.0	0.007	3'-UGDH-chr4-39499771-0.001	5'-COQ10B-chr2-197474404-0.012
UGDH--PIKFYVE	1	1.0	1.0	0.023	3'-PIKFYVE-chr2-208356401-0.045	5'-UGDH-chr4-39499792-0.001
FANCF--PIKFYVE	1	1.0	1.0	0.034	3'-PIKFYVE-chr2-208358736-0.045	5'-FANCF-chr11-22625843-0.023
SEPT2--KANSL1L	1	1.0	1.0	0.042	3'-KANSL1L-chr2-210161037-0.083	5'-SEPT2-chr2-241323152-0.001
UPF3B--FN1	1	1.0	1.0	0.007	3'-FN1-chr2-215436068-0.001	5'-UPF3B-chrX-119841770-0.013
LINC00910--FN1	1	1.0	1.0	0.126	3'-FN1-chr2-215413255-0.001	5'-LINC00910-chr17-43388265-0.25
FN1--BIRC5	1	1.0	1.0	0.001	3'-BIRC5-chr17-78225371-0.001	5'-FN1-chr2-215436068-0.001
RTFDC1--RPL37A	1	1.0	1.0	0.001	3'-RPL37A-chr2-216501459-0.0	5'-RTFDC1-chr20-56468767-0.001
RING1--IGFBP5	1	1.0	1.0	0.006	3'-IGFBP5-chr2-216676759-0.0	5'-RING1-chr6-33212713-0.013
ARPC2--KDELR2	1	1.0	1.0	0.001	3'-KDELR2-chr7-6484196-0.001	5'-ARPC2-chr2-218254107-0.0
FTH1--ARPC2	1	1.0	1.0	0.0	3'-ARPC2-chr2-218249898-0.0	5'-FTH1-chr11-61967631-0.0
ADNP-AS1--ARPC2	1	1.0	1.0	0.167	3'-ARPC2-chr2-218249898-0.0	5'-ADNP-AS1-chr20-50931402-0.333
EIF2S2--CNPPD1	1	1.0	1.0	0.005	3'-CNPPD1-chr2-219176849-0.008	5'-EIF2S2-chr20-34112237-0.001
FAM134A--BFAR	1	1.0	1.0	0.009	3'-BFAR-chr16-14650048-0.005	5'-FAM134A-chr2-219185468-0.014
DNPEP--GRB2	1	1.0	1.0	0.004	3'-GRB2-chr17-75332721-0.002	5'-DNPEP-chr2-219387825-0.005
LINC00472--CHPF	1	1.0	1.0	0.009	3'-CHPF-chr2-219541129-0.003	5'-LINC00472-chr6-71420193-0.014
MFF--FARSB	1	1.0	1.0	0.003	3'-FARSB-chr2-222572023-0.004	5'-MFF-chr2-227325428-0.001
KIAA0100--SERPINE2	1	1.0	1.0	0.021	3'-SERPINE2-chr2-223982715-0.0	5'-KIAA0100-chr17-28645156-0.042
SLC38A10--SERPINE2	1	1.0	1.0	0.003	3'-SERPINE2-chr2-223975491-0.0	5'-SLC38A10-chr17-81252561-0.006
TRIP12--AGFG1	1	1.0	1.0	0.011	3'-AGFG1-chr2-227555098-0.018	5'-TRIP12-chr2-229922160-0.004
SPDL1--NCL	1	1.0	1.0	0.004	3'-NCL-chr2-231460705-0.001	5'-SPDL1-chr5-169604775-0.006
NCL--HSP90AA1	1	1.0	1.0	0.001	3'-HSP90AA1-chr14-102085411-0.0	5'-NCL-chr2-231464152-0.001
TTLL11--PTMA	1	1.0	1.0	0.071	3'-PTMA-chr2-231713262-0.0	5'-TTLL11-chr9-122093280-0.143
DIS3L2--PDE6D	1	1.0	1.0	0.01	3'-PDE6D-chr2-231738139-0.004	5'-DIS3L2-chr2-231961765-0.016
DGKD--C14orf166	1	1.0	1.0	0.004	3'-C14orf166-chr14-52004692-0.001	5'-DGKD-chr2-233434401-0.007
CEBPB--ACKR3	1	1.0	1.0	0.009	3'-ACKR3-chr2-236582348-0.003	5'-CEBPB-chr20-50190916-0.016
PAFAH1B2--LRRFIP1	1	1.0	1.0	0.009	3'-LRRFIP1-chr2-237765912-0.002	5'-PAFAH1B2-chr11-117152457-0.016
C7orf73--LRRFIP1	1	1.0	1.0	0.002	3'-LRRFIP1-chr2-237765910-0.002	5'-C7orf73-chr7-135674264-0.001
TRAF3IP1--NEAT1	1	1.0	1.0	0.06	3'-NEAT1-chr11-65441692-0.009	5'-TRAF3IP1-chr2-238322205-0.111
GPC1--NDNL2	1	1.0	1.0	0.04	3'-NDNL2-chr15-29269128-0.077	5'-GPC1-chr2-240466642-0.002
PFN1--ANKMY1	1	1.0	1.0	0.025	3'-ANKMY1-chr2-240498941-0.05	5'-PFN1-chr17-4945754-0.0
RPLP2--PPP1R7	1	1.0	1.0	0.001	3'-PPP1R7-chr2-241166375-0.001	5'-RPLP2-chr11-812633-0.0
HNRNPUL2--HDLBP	1	1.0	1.0	0.011	3'-HDLBP-chr2-241229944-0.001	5'-HNRNPUL2-chr11-62727622-0.02
CCDC66--FARP2	1	1.0	1.0	0.019	3'-FARP2-chr2-241492638-0.022	5'-CCDC66-chr3-56593730-0.017
FAM49B--ITPR1	1	1.0	1.0	0.015	3'-ITPR1-chr3-4847494-0.028	5'-FAM49B-chr8-129939773-0.002
VHL--SETD5	1	1.0	1.0	0.017	3'-SETD5-chr3-9431836-0.009	5'-VHL-chr3-10150202-0.026
OGFOD1--VHL	1	1.0	1.0	0.017	3'-VHL-chr3-10152059-0.026	5'-OGFOD1-chr16-56462613-0.007
SEC13--PDLIM5	1	1.0	1.0	0.002	3'-PDLIM5-chr4-94665319-0.002	5'-SEC13-chr3-10321089-0.001
FGD5-AS1--ZFAND3	1	1.0	1.0	0.007	3'-ZFAND3-chr6-38019760-0.008	5'-FGD5-AS1-chr3-14944754-0.007
EAF1--PCBD2	1	1.0	1.0	0.03	3'-PCBD2-chr5-134967665-0.027	5'-EAF1-chr3-15442607-0.033
RPL15--CUL2	1	1.0	1.0	0.003	3'-CUL2-chr10-35090582-0.005	5'-RPL15-chr3-23920839-0.0
FTH1--TOP2B	1	1.0	1.0	0.006	3'-TOP2B-chr3-25664255-0.013	5'-FTH1-chr11-61967631-0.0
AZI2--NGLY1	1	1.0	1.0	0.007	3'-NGLY1-chr3-25751264-0.009	5'-AZI2-chr3-28348946-0.005
RBMS3--AZI2	1	1.0	1.0	0.008	3'-AZI2-chr3-28340624-0.005	5'-RBMS3-chr3-29281756-0.011
CALU--CMTM7	1	1.0	1.0	0.001	3'-CMTM7-chr3-32454841-0.002	5'-CALU-chr7-128748804-0.0
HSD3B7--CMTM7	1	1.0	1.0	0.006	3'-CMTM7-chr3-32454843-0.002	5'-HSD3B7-chr16-30985705-0.01
CRTAP--FOXRED2	1	1.0	1.0	0.009	3'-FOXRED2-chr22-36488473-0.016	5'-CRTAP-chr3-33120445-0.001
CRTAP--SNW1	1	1.0	1.0	0.002	3'-SNW1-chr14-77718173-0.002	5'-CRTAP-chr3-33134266-0.001
CRTAP--ZFC3H1	1	1.0	0.5	0.012	3'-ZFC3H1-chr12-71621352-0.023	5'-CRTAP-chr3-33142649-0.001
CRTAP--RSL1D1	1	1.0	0.5	0.001	3'-RSL1D1-chr16-11837438-0.0	5'-CRTAP-chr3-33124431-0.001
CRTAP--FKBP14	1	1.0	1.0	0.005	3'-FKBP14-chr7-30014006-0.009	5'-CRTAP-chr3-33142767-0.001
ADAL--CRTAP	1	1.0	1.0	0.01	3'-CRTAP-chr3-33143164-0.001	5'-ADAL-chr15-43333357-0.019
MED29--CRTAP	1	1.0	1.0	0.005	3'-CRTAP-chr3-33145033-0.001	5'-MED29-chr19-39398228-0.009
RABL3--SUSD5	1	1.0	1.0	0.009	3'-SUSD5-chr3-33153251-0.005	5'-RABL3-chr3-120687916-0.013
PDCD6IP--GRIK1	1	1.0	1.0	0.502	3'-GRIK1-chr21-29630750-1.0	5'-PDCD6IP-chr3-33813628-0.005
EIF1AD--GOLGA4	1	1.0	1.0	0.007	3'-GOLGA4-chr3-37326916-0.005	5'-EIF1AD-chr11-66002130-0.009
AARD--XYLB	1	1.0	1.0	0.022	3'-XYLB-chr3-38420674-0.042	5'-AARD-chr8-116942715-0.002
SS18L2--RPL35A	1	1.0	1.0	0.002	3'-RPL35A-chr3-197955815-0.0	5'-SS18L2-chr3-42582509-0.004
NKTR--GCNT2	1	1.0	1.0	0.034	3'-GCNT2-chr6-10529837-0.053	5'-NKTR-chr3-42636985-0.015
ADARB1--LIMD1	1	1.0	1.0	0.061	3'-LIMD1-chr3-45675844-0.045	5'-ADARB1-chr21-45083827-0.077
HSPB1--UQCRC1	1	1.0	1.0	0.001	3'-UQCRC1-chr3-48609636-0.001	5'-HSPB1-chr7-76304292-0.0
USP19--BCAR1	1	1.0	0.5	0.018	3'-BCAR1-chr16-75229143-0.017	5'-USP19-chr3-49115785-0.019
FTH1--GPX1	1	1.0	1.0	0.001	3'-GPX1-chr3-49358253-0.001	5'-FTH1-chr11-61967631-0.0
HYAL1--RHOA	1	1.0	1.0	0.5	3'-RHOA-chr3-49375591-0.001	5'-HYAL1-chr3-50300322-1.0
STIP1--RHOA	1	1.0	1.0	0.001	3'-RHOA-chr3-49411955-0.001	5'-STIP1-chr11-64204542-0.001
TCTA--SS18	1	1.0	1.0	0.005	3'-SS18-chr18-26090609-0.004	5'-TCTA-chr3-49416474-0.006
RASSF1--EIF3E	1	1.0	0.5	0.006	3'-EIF3E-chr8-108239269-0.0	5'-RASSF1-chr3-50338350-0.013
HSPA8--RPL29	1	1.0	1.0	0.0	3'-RPL29-chr3-51993903-0.0	5'-HSPA8-chr11-123062136-0.0
SS18L1--TKT	1	1.0	1.0	0.015	3'-TKT-chr3-53229438-0.0	5'-SS18L1-chr20-62143892-0.029
TKT--CTNNA1	1	1.0	1.0	0.004	3'-CTNNA1-chr5-138824799-0.007	5'-TKT-chr3-53230623-0.0
AP1G1--DCP1A	1	1.0	1.0	0.013	3'-DCP1A-chr3-53286460-0.008	5'-AP1G1-chr16-71773773-0.017
FLNB--CIAPIN1	1	1.0	1.0	0.004	3'-CIAPIN1-chr16-57429281-0.005	5'-FLNB-chr3-58105216-0.003
NDUFB4--SUCLG2	1	1.0	1.0	0.004	3'-SUCLG2-chr3-67654602-0.007	5'-NDUFB4-chr3-120602326-0.001
P3H4--EOGT	1	1.0	1.0	0.03	3'-EOGT-chr3-68976910-0.048	5'-P3H4-chr17-41811944-0.012
EOGT--VEZT	1	1.0	1.0	0.031	3'-VEZT-chr12-95256623-0.014	5'-EOGT-chr3-69012801-0.048
GTF2F2--FOXP1	1	1.0	1.0	0.036	3'-FOXP1-chr3-71015655-0.036	5'-GTF2F2-chr13-45120721-0.037
ENTPD4--GXYLT2	1	1.0	1.0	0.018	3'-GXYLT2-chr3-72980192-0.019	5'-ENTPD4-chr8-23457699-0.017
CEMIP--CGGBP1	1	1.0	1.0	0.048	3'-CGGBP1-chr3-88058225-0.004	5'-CEMIP-chr15-80779614-0.091
KIAA0430--CGGBP1	1	1.0	1.0	0.009	3'-CGGBP1-chr3-88069259-0.004	5'-KIAA0430-chr16-15643146-0.014
PAXIP1--DCBLD2	1	1.0	1.0	0.022	3'-DCBLD2-chr3-98901646-0.014	5'-PAXIP1-chr7-154944155-0.03
PDHA1--DCBLD2	1	1.0	1.0	0.008	3'-DCBLD2-chr3-98901687-0.014	5'-PDHA1-chrX-19359855-0.002
EXOSC2--ZPLD1	1	1.0	1.0	0.503	3'-ZPLD1-chr3-102479842-1.0	5'-EXOSC2-chr9-130693915-0.007
B2M--CD47	1	1.0	1.0	0.002	3'-CD47-chr3-108091031-0.003	5'-B2M-chr15-44718144-0.0
GLA--KIAA1524	1	1.0	1.0	0.03	3'-KIAA1524-chr3-108577635-0.056	5'-GLA-chrX-101407970-0.003
ATG3--DAB2	1	1.0	1.0	0.004	3'-DAB2-chr5-39424979-0.004	5'-ATG3-chr3-112537891-0.003
HDAC3--C3orf17	1	1.0	1.0	0.016	3'-C3orf17-chr3-113008437-0.029	5'-HDAC3-chr5-141636846-0.003
QTRTD1--LUC7L2	1	1.0	1.0	0.009	3'-LUC7L2-chr7-139419830-0.002	5'-QTRTD1-chr3-114086020-0.015
POLQ--FSTL1	1	1.0	1.0	0.033	3'-FSTL1-chr3-120416029-0.003	5'-POLQ-chr3-121545982-0.062
C9orf78--PARP14	1	1.0	1.0	0.037	3'-PARP14-chr3-122730839-0.071	5'-C9orf78-chr9-129835275-0.003
ATP5H--DIRC2	1	1.0	1.0	0.084	3'-DIRC2-chr3-122855092-0.167	5'-ATP5H-chr17-75046971-0.0
PDIA5--ST20-AS1	1	1.0	1.0	0.104	3'-ST20-AS1-chr15-79925597-0.2	5'-PDIA5-chr3-123130616-0.008
RUVBL1--BBS9	1	1.0	1.0	0.019	3'-BBS9-chr7-33570159-0.034	5'-RUVBL1-chr3-128082973-0.003
RPS12--RUVBL1	1	1.0	1.0	0.002	3'-RUVBL1-chr3-128092322-0.003	5'-RPS12-chr6-132817014-0.0
RPN1--ARMC8	1	1.0	1.0	0.004	3'-ARMC8-chr3-138245681-0.007	5'-RPN1-chr3-128650816-0.001
MRPL3--XRN1	1	1.0	1.0	0.007	3'-XRN1-chr3-142324131-0.012	5'-MRPL3-chr3-131502969-0.002
TOPBP1--MBD2	1	1.0	1.0	0.016	3'-MBD2-chr18-54178126-0.017	5'-TOPBP1-chr3-133661851-0.015
RBM18--MSL2	1	1.0	0.5	0.026	3'-MSL2-chr3-136157625-0.045	5'-RBM18-chr9-122242880-0.008
ITGB1--COPB2	1	1.0	1.0	0.001	3'-COPB2-chr3-139367146-0.001	5'-ITGB1-chr10-32981038-0.0
APLP2--ATP1B3	1	1.0	1.0	0.001	3'-ATP1B3-chr3-141926193-0.001	5'-APLP2-chr11-130070084-0.001
CENPH--GK5	1	1.0	1.0	0.03	3'-GK5-chr3-142157979-0.05	5'-CENPH-chr5-69194663-0.01
CTSB--CP	1	1.0	1.0	0.022	3'-CP-chr3-149206909-0.043	5'-CTSB-chr8-11868090-0.001
FAM91A1--WWTR1	1	1.0	1.0	0.006	3'-WWTR1-chr3-149519723-0.002	5'-FAM91A1-chr8-123768769-0.01
TPX2--WWTR1	1	1.0	1.0	0.003	3'-WWTR1-chr3-149657973-0.002	5'-TPX2-chr20-31800891-0.003
TNFRSF12A--WWTR1	1	1.0	1.0	0.001	3'-WWTR1-chr3-149658025-0.002	5'-TNFRSF12A-chr16-3022379-0.0
COMMD2--TPMT	1	1.0	0.5	0.007	3'-TPMT-chr6-18130018-0.011	5'-COMMD2-chr3-149752489-0.004
GMPS--MBNL1	1	1.0	1.0	0.007	3'-MBNL1-chr3-152463684-0.008	5'-GMPS-chr3-155870898-0.005
TNS2--SSR3	1	1.0	1.0	0.017	3'-SSR3-chr3-156541169-0.002	5'-TNS2-chr12-53056868-0.031
SSR3--NFIX	1	1.0	1.0	0.003	3'-NFIX-chr19-13085069-0.004	5'-SSR3-chr3-156553153-0.002
PPP6R3--RSRC1	1	1.0	1.0	0.007	3'-RSRC1-chr3-158203180-0.003	5'-PPP6R3-chr11-68537701-0.011
RP11-345K9.3--RSRC1	1	1.0	1.0	0.501	3'-RSRC1-chr3-158544875-0.003	5'-RP11-345K9.3-chr9-88145756-1.0
MLF1--MFSD1	1	1.0	1.0	0.007	3'-MFSD1-chr3-158804371-0.004	5'-MLF1-chr3-158606454-0.011
TOP1--TRIM59	1	1.0	1.0	0.005	3'-TRIM59-chr3-160438961-0.007	5'-TOP1-chr20-41080180-0.003
