#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
CKMT2--THEM4	1	1.0	1.0	0.036	3'-THEM4-chr1-151909458-0.004	5'-CKMT2-chr5-81238220-0.067
CSNK1G2--GATAD2B	1	1.0	1.0	0.013	3'-GATAD2B-chr1-153922949-0.011	5'-CSNK1G2-chr19-1981310-0.014
B4GALT3--CRTC2	1	1.0	1.0	0.018	3'-CRTC2-chr1-153948647-0.031	5'-B4GALT3-chr1-161177494-0.005
C1orf43--TVP23C	1	1.0	1.0	0.017	3'-TVP23C-chr17-15563607-0.033	5'-C1orf43-chr1-154207649-0.0
C1orf43--SEC23A	1	1.0	1.0	0.004	3'-SEC23A-chr14-39066673-0.009	5'-C1orf43-chr1-154220569-0.0
TMED9--UBAP2L	1	1.0	1.0	0.002	3'-UBAP2L-chr1-154259006-0.003	5'-TMED9-chr5-177596124-0.0
LGI1--UBAP2L	1	1.0	1.0	0.003	3'-UBAP2L-chr1-154270993-0.003	5'-LGI1-chr10-93763238-0.002
CKS1B--RPL15	1	1.0	1.0	0.0	3'-RPL15-chr3-23917239-0.0	5'-CKS1B-chr1-154979247-0.0
FLAD1--UAP1L1	1	1.0	1.0	0.01	3'-UAP1L1-chr9-137084537-0.019	5'-FLAD1-chr1-154987557-0.001
SCAMP3--NUP210	1	1.0	1.0	0.004	3'-NUP210-chr3-13353952-0.006	5'-SCAMP3-chr1-155257374-0.002
FDPS--RPLP1	1	1.0	1.0	0.001	3'-RPLP1-chr15-69455545-0.0	5'-FDPS-chr1-155312396-0.001
RTCB--DAP3	1	1.0	1.0	0.002	3'-DAP3-chr1-155738526-0.002	5'-RTCB-chr22-32412238-0.002
PMF1--NAP1L4	1	1.0	1.0	0.002	3'-NAP1L4-chr11-2959835-0.002	5'-PMF1-chr1-156240039-0.001
PAPOLA--COPA	1	1.0	1.0	0.003	3'-COPA-chr1-160289616-0.004	5'-PAPOLA-chr14-96521824-0.001
COPA--ADD2	1	1.0	1.0	0.013	3'-ADD2-chr2-70659537-0.022	5'-COPA-chr1-160289639-0.004
OPRK1--COPA	1	1.0	1.0	0.013	3'-COPA-chr1-160343247-0.004	5'-OPRK1-chr8-53227011-0.022
COPA--SUGP2	1	1.0	1.0	0.006	3'-SUGP2-chr19-18992079-0.008	5'-COPA-chr1-160343267-0.004
MPC2--PDLIM5	1	1.0	1.0	0.002	3'-PDLIM5-chr4-94486790-0.003	5'-MPC2-chr1-167917406-0.0
SFT2D2--NDUFAF7	1	1.0	1.0	0.018	3'-NDUFAF7-chr2-37249158-0.017	5'-SFT2D2-chr1-168244213-0.018
F5--MCCC2	1	1.0	1.0	0.005	3'-MCCC2-chr5-71658701-0.0	5'-F5-chr1-169586436-0.01
ZNF226--METTL13	1	1.0	1.0	0.007	3'-METTL13-chr1-171796958-0.012	5'-ZNF226-chr19-44172952-0.002
RAMP1--KLHL20	1	1.0	1.0	0.009	3'-KLHL20-chr1-173785506-0.018	5'-RAMP1-chr2-237877364-0.001
SPPL2A--RALGPS2	1	1.0	1.0	0.012	3'-RALGPS2-chr1-178800313-0.02	5'-SPPL2A-chr15-50765697-0.004
TOR3A--SCD	1	1.0	1.0	0.002	3'-SCD-chr10-100361074-0.0	5'-TOR3A-chr1-179085891-0.004
TOR1AIP1--COLCA1	1	1.0	1.0	0.005	3'-COLCA1-chr11-111295539-0.002	5'-TOR1AIP1-chr1-179919018-0.007
ALKBH3--TOR1AIP1	1	1.0	1.0	0.007	3'-TOR1AIP1-chr1-179919048-0.007	5'-ALKBH3-chr11-43901513-0.006
KPNA2--TOR1AIP1	1	1.0	1.0	0.004	3'-TOR1AIP1-chr1-179920067-0.007	5'-KPNA2-chr17-68040705-0.001
C6orf132--C1orf21	1	1.0	1.0	0.007	3'-C1orf21-chr1-184620325-0.005	5'-C6orf132-chr6-42142616-0.008
RPL28--IVNS1ABP	1	1.0	1.0	0.004	3'-IVNS1ABP-chr1-185300274-0.009	5'-RPL28-chr19-55388360-0.0
KLHL42--TPR	1	1.0	1.0	0.01	3'-TPR-chr1-186375337-0.002	5'-KLHL42-chr12-27797124-0.018
CTBP1-AS2--KIF14	1	1.0	1.0	0.026	3'-KIF14-chr1-200555425-0.027	5'-CTBP1-AS2-chr4-1252577-0.026
NIP7--TMEM9	1	1.0	1.0	0.003	3'-TMEM9-chr1-201153959-0.001	5'-NIP7-chr16-69340090-0.005
IPO9--C7orf73	1	1.0	1.0	0.003	3'-C7orf73-chr7-135676411-0.001	5'-IPO9-chr1-201875987-0.004
IPO9--PITPNA	1	1.0	1.0	0.004	3'-PITPNA-chr17-1521647-0.003	5'-IPO9-chr1-201853097-0.004
SLC44A4--IPO9	1	1.0	1.0	0.003	3'-IPO9-chr1-201876712-0.004	5'-SLC44A4-chr6-31877668-0.001
PPM1K--PPP1R12B	1	1.0	1.0	0.01	3'-PPP1R12B-chr1-202588569-0.012	5'-PPM1K-chr4-88284619-0.008
MDM2--RBBP5	1	1.0	1.0	0.017	3'-RBBP5-chr1-205087214-0.023	5'-MDM2-chr12-68840142-0.01
ELK4--NUPL1	1	1.0	1.0	0.014	3'-NUPL1-chr13-25342404-0.008	5'-ELK4-chr1-205631816-0.02
ETV6--NUCKS1	1	1.0	1.0	0.03	3'-NUCKS1-chr1-205750044-0.001	5'-ETV6-chr12-11649942-0.059
NUCKS1--ACTB	1	1.0	1.0	0.001	3'-ACTB-chr7-5530601-0.0	5'-NUCKS1-chr1-205750007-0.001
ZNF670--EIF2D	1	1.0	1.0	0.02	3'-EIF2D-chr1-206600309-0.005	5'-ZNF670-chr1-247078753-0.036
LINC01207--CD46	1	1.0	1.0	0.025	3'-CD46-chr1-207795503-0.001	5'-LINC01207-chr4-164770557-0.048
LRRC4C--RCOR3	1	1.0	1.0	0.013	3'-RCOR3-chr1-211316019-0.013	5'-LRRC4C-chr11-41459853-0.014
SLC30A1--C9orf3	1	1.0	1.0	0.019	3'-C9orf3-chr9-95087158-0.005	5'-SLC30A1-chr1-211578560-0.033
FOXM1--LPGAT1	1	1.0	1.0	0.031	3'-LPGAT1-chr1-211749976-0.053	5'-FOXM1-chr12-2870103-0.009
NUPR1--SMYD2	1	1.0	1.0	0.004	3'-SMYD2-chr1-214334566-0.009	5'-NUPR1-chr16-28536102-0.0
GZF1--RRP15	1	1.0	1.0	0.019	3'-RRP15-chr1-218331566-0.008	5'-GZF1-chr20-23365079-0.03
MIA3--WHSC1	1	1.0	1.0	0.003	3'-WHSC1-chr4-1979795-0.004	5'-MIA3-chr1-222645686-0.002
STIP1--AIDA	1	1.0	1.0	0.001	3'-AIDA-chr1-222669263-0.001	5'-STIP1-chr11-64195730-0.0
AIDA--BAIAP2-AS1	1	1.0	1.0	0.026	3'-BAIAP2-AS1-chr17-81029357-0.05	5'-AIDA-chr1-222712920-0.001
BROX--ACAD11	1	1.0	1.0	0.02	3'-ACAD11-chr3-132558619-0.032	5'-BROX-chr1-222733175-0.008
DEGS1--MSMO1	1	1.0	1.0	0.001	3'-MSMO1-chr4-165343069-0.001	5'-DEGS1-chr1-224192397-0.0
DEGS1--APOOL	1	1.0	1.0	0.009	3'-APOOL-chrX-85089962-0.018	5'-DEGS1-chr1-224192776-0.0
DEGS1--ZNF700	1	1.0	1.0	0.029	3'-ZNF700-chr19-11933251-0.059	5'-DEGS1-chr1-224192836-0.0
DEGS1--ZNF320	1	1.0	1.0	0.011	3'-ZNF320-chr19-52880163-0.021	5'-DEGS1-chr1-224190135-0.0
EIF5A--DEGS1	1	1.0	1.0	0.001	3'-DEGS1-chr1-224192584-0.0	5'-EIF5A-chr17-7311946-0.001
RPP38--NVL	1	1.0	1.0	0.006	3'-NVL-chr1-224330139-0.007	5'-RPP38-chr10-15108203-0.005
CNIH4--IVD	1	1.0	1.0	0.002	3'-IVD-chr15-40421279-0.003	5'-CNIH4-chr1-224377365-0.001
LAMTOR4--WDR26	1	1.0	1.0	0.006	3'-WDR26-chr1-224419368-0.012	5'-LAMTOR4-chr7-100151864-0.0
RP11-159D12.5--DNAH14	1	1.0	1.0	0.045	3'-DNAH14-chr1-224974154-0.007	5'-RP11-159D12.5-chr17-57989798-0.083
OPHN1--LBR	1	1.0	1.0	0.03	3'-LBR-chr1-225411440-0.001	5'-OPHN1-chrX-68433379-0.059
STRA13--SRP9	1	1.0	1.0	0.0	3'-SRP9-chr1-225790458-0.0	5'-STRA13-chr17-82022878-0.0
RASL11A--EPHX1	1	1.0	1.0	0.251	3'-EPHX1-chr1-225845558-0.001	5'-RASL11A-chr13-27273287-0.5
ITPKB--PARP1	1	1.0	1.0	0.026	3'-PARP1-chr1-226386444-0.001	5'-ITPKB-chr1-226739290-0.05
CCSAP--pk	1	1.0	1.0	0.035	3'-pk-chr2-173225908-0.011	5'-CCSAP-chr1-229331860-0.059
SLC25A25--ABCB10	1	1.0	1.0	0.023	3'-ABCB10-chr1-229549436-0.038	5'-SLC25A25-chr9-128068580-0.008
URB2--SNRNP200	1	1.0	1.0	0.024	3'-SNRNP200-chr2-96283597-0.003	5'-URB2-chr1-229660022-0.045
NPY--GALNT2	1	1.0	1.0	0.004	3'-GALNT2-chr1-230282118-0.007	5'-NPY-chr7-24285333-0.0
TSNAX--LETM1	1	1.0	1.0	0.008	3'-LETM1-chr4-1811843-0.011	5'-TSNAX-chr1-231565450-0.005
TSNAX--CD302	1	1.0	1.0	0.004	3'-CD302-chr2-159769379-0.003	5'-TSNAX-chr1-231565448-0.005
TSNAX--NUP155	1	1.0	1.0	0.009	3'-NUP155-chr5-37288653-0.013	5'-TSNAX-chr1-231565145-0.005
TSNAX--SLU7	1	1.0	1.0	0.009	3'-SLU7-chr5-160402755-0.012	5'-TSNAX-chr1-231565254-0.005
EIF2AK1--TSNAX	1	1.0	1.0	0.009	3'-TSNAX-chr1-231566521-0.005	5'-EIF2AK1-chr7-6059148-0.012
PCDHB3--TSNAX	1	1.0	1.0	0.011	3'-TSNAX-chr1-231566521-0.005	5'-PCDHB3-chr5-141104915-0.016
WDR76--TSNAX	1	1.0	1.0	0.009	3'-TSNAX-chr1-231566520-0.005	5'-WDR76-chr15-43827072-0.013
GGPS1--NUDT19	1	1.0	1.0	0.009	3'-NUDT19-chr19-32713789-0.016	5'-GGPS1-chr1-235343267-0.003
KLK2--TBCE	1	1.0	1.0	0.002	3'-TBCE-chr1-235436299-0.004	5'-KLK2-chr19-50879142-0.0
B3GALNT2--MRAP	1	1.0	0.5	0.02	3'-MRAP-chr21-32314374-0.023	5'-B3GALNT2-chr1-235504424-0.018
FIS1--FH	1	1.0	0.5	0.002	3'-FH-chr1-241504115-0.002	5'-FIS1-chr7-101239717-0.001
RPSAP47--ADSS	1	1.0	1.0	0.015	3'-ADSS-chr1-244437770-0.007	5'-RPSAP47-chr8-80558892-0.024
COX20--UBR3	1	1.0	1.0	0.009	3'-UBR3-chr2-170001661-0.016	5'-COX20-chr1-244843282-0.001
TSPAN15--TFB2M	1	1.0	1.0	0.005	3'-TFB2M-chr1-246556611-0.005	5'-TSPAN15-chr10-69506933-0.004
PGBD2--TRPM7	1	1.0	1.0	0.065	3'-TRPM7-chr15-50686758-0.018	5'-PGBD2-chr1-248918566-0.111
FADS2--SH3YL1	1	1.0	1.0	0.004	3'-SH3YL1-chr2-234274-0.004	5'-FADS2-chr11-61848287-0.003
RRM2--HSP90B1	1	1.0	1.0	0.001	3'-HSP90B1-chr12-103938452-0.0	5'-RRM2-chr2-10123852-0.002
ATP5J--PDIA6	1	1.0	1.0	0.0	3'-PDIA6-chr2-10789848-0.0	5'-ATP5J-chr21-25733583-0.0
EIF5B--PDIA6	1	1.0	1.0	0.001	3'-PDIA6-chr2-10812754-0.0	5'-EIF5B-chr2-99361618-0.002
PRMT2--ROCK2	1	1.0	1.0	0.014	3'-ROCK2-chr2-11235963-0.027	5'-PRMT2-chr21-46649739-0.002
NUMA1--PUM2	1	1.0	1.0	0.009	3'-PUM2-chr2-20263461-0.007	5'-NUMA1-chr11-72070051-0.011
RHOB--SLC44A4	1	1.0	1.0	0.014	3'-SLC44A4-chr6-31877279-0.001	5'-RHOB-chr2-20449438-0.027
UBXN2A--PTPRJ	1	1.0	1.0	0.011	3'-PTPRJ-chr11-48069873-0.009	5'-UBXN2A-chr2-24000294-0.013
C2orf44--PRPF8	1	1.0	1.0	0.028	3'-PRPF8-chr17-1653186-0.002	5'-C2orf44-chr2-24035647-0.053
SF3B6--TRIM59	1	1.0	1.0	0.003	3'-TRIM59-chr3-160449816-0.005	5'-SF3B6-chr2-24068014-0.0
ELMO2--ITSN2	1	1.0	1.0	0.007	3'-ITSN2-chr2-24215461-0.009	5'-ELMO2-chr20-46406592-0.005
SLC35F6--PDAP1	1	1.0	0.5	0.004	3'-PDAP1-chr7-99395202-0.001	5'-SLC35F6-chr2-26775130-0.006
SLC35F6--GDI2	1	1.0	1.0	0.004	3'-GDI2-chr10-5804883-0.001	5'-SLC35F6-chr2-26778718-0.006
SLC35F6--LRRFIP1	1	1.0	1.0	0.004	3'-LRRFIP1-chr2-237765435-0.002	5'-SLC35F6-chr2-26775130-0.006
GTF3C2--RP11-314O13.1	1	1.0	1.0	0.066	3'-RP11-314O13.1-chr16-80859474-0.125	5'-GTF3C2-chr2-27356790-0.007
SNX17--PDZD2	1	1.0	1.0	0.014	3'-PDZD2-chr5-31710961-0.027	5'-SNX17-chr2-27371663-0.002
NOL11--YPEL5	1	1.0	1.0	0.006	3'-YPEL5-chr2-30159550-0.005	5'-NOL11-chr17-67724178-0.007
SLC30A6--LRRFIP1	1	1.0	1.0	0.007	3'-LRRFIP1-chr2-237765913-0.002	5'-SLC30A6-chr2-32221255-0.013
USP8--SLC30A6	1	1.0	1.0	0.009	3'-SLC30A6-chr2-32222785-0.013	5'-USP8-chr15-50424530-0.005
YIPF4--AZIN1	1	1.0	1.0	0.003	3'-AZIN1-chr8-102864164-0.003	5'-YIPF4-chr2-32306570-0.002
JPX_1--YIPF4	1	1.0	1.0	0.003	3'-YIPF4-chr2-32309598-0.002	5'-JPX_1-chrX-73944448-0.003
TMEM11--TTC27	1	1.0	1.0	0.008	3'-TTC27-chr2-32821048-0.015	5'-TMEM11-chr17-21214450-0.001
EIF2AK2--RAD23B	1	1.0	1.0	0.004	3'-RAD23B-chr9-107332188-0.003	5'-EIF2AK2-chr2-37156964-0.005
AC007246.3--SRSF7	1	1.0	1.0	0.011	3'-SRSF7-chr2-38748158-0.001	5'-AC007246.3-chr2-39454367-0.022
ORC5--COX7A2L	1	1.0	1.0	0.002	3'-COX7A2L-chr2-42353344-0.001	5'-ORC5-chr7-104207981-0.003
C8orf44--LRPPRC	1	1.0	1.0	0.102	3'-LRPPRC-chr2-43995960-0.004	5'-C8orf44-chr8-66678290-0.2
IMMT--PPM1B	1	1.0	1.0	0.009	3'-PPM1B-chr2-44234063-0.015	5'-IMMT-chr2-86195464-0.003
PIGF--RPN2	1	1.0	1.0	0.003	3'-RPN2-chr20-37241398-0.0	5'-PIGF-chr2-46617027-0.005
WDR24--CALM2	1	1.0	1.0	0.002	3'-CALM2-chr2-47170766-0.0	5'-WDR24-chr16-685754-0.003
SRRT--CALM2	1	1.0	1.0	0.002	3'-CALM2-chr2-47162356-0.0	5'-SRRT-chr7-100881305-0.003
EPCAM--TMED10	1	1.0	1.0	0.001	3'-TMED10-chr14-75176631-0.001	5'-EPCAM-chr2-47386922-0.0
C2orf74--ERLEC1	1	1.0	1.0	0.019	3'-ERLEC1-chr2-53818799-0.002	5'-C2orf74-chr2-61145196-0.036
CYB5D2--SPTBN1	1	1.0	1.0	0.004	3'-SPTBN1-chr2-54627029-0.004	5'-CYB5D2-chr17-4143513-0.004
NDUFA9--RTN4	1	1.0	1.0	0.001	3'-RTN4-chr2-54974764-0.001	5'-NDUFA9-chr12-4662635-0.001
ATXN7L1--XPO1	1	1.0	1.0	0.011	3'-XPO1-chr2-61481804-0.003	5'-ATXN7L1-chr7-105876490-0.019
UBB--CCT4	1	1.0	1.0	0.001	3'-CCT4-chr2-61888614-0.001	5'-UBB-chr17-16382739-0.0
RFC2--AC008074.1	1	1.0	1.0	0.013	3'-AC008074.1-chr2-64592115-0.023	5'-RFC2-chr7-74254397-0.002
ACTR2--RAB1A	1	1.0	1.0	0.002	3'-RAB1A-chr2-65088692-0.001	5'-ACTR2-chr2-65239963-0.002
C6orf48--RAB1A	1	1.0	1.0	0.001	3'-RAB1A-chr2-65130121-0.001	5'-C6orf48-chr6-31839757-0.0
RAB1A--BCL7A	1	1.0	1.0	0.004	3'-BCL7A-chr12-122054124-0.006	5'-RAB1A-chr2-65115551-0.001
ACTR2--SLC2A4RG	1	1.0	1.0	0.004	3'-SLC2A4RG-chr20-63743501-0.005	5'-ACTR2-chr2-65269279-0.002
ANTXR1--BCLAF1	1	1.0	1.0	0.006	3'-BCLAF1-chr6-136261477-0.002	5'-ANTXR1-chr2-69124643-0.01
DLD--ANTXR1	1	1.0	1.0	0.005	3'-ANTXR1-chr2-69247521-0.01	5'-DLD-chr7-107924317-0.001
GFPT1--SLC12A2	1	1.0	1.0	0.011	3'-SLC12A2-chr5-128189670-0.019	5'-GFPT1-chr2-69387220-0.003
SAP30L-AS1--GFPT1	1	1.0	1.0	0.168	3'-GFPT1-chr2-69374114-0.003	5'-SAP30L-AS1-chr5-154445854-0.333
MYO1C--ANXA4	1	1.0	1.0	0.009	3'-ANXA4-chr2-69805045-0.011	5'-MYO1C-chr17-1490147-0.006
PPDPF--NAGK	1	1.0	1.0	0.004	3'-NAGK-chr2-71068981-0.007	5'-PPDPF-chr20-63522163-0.0
TRIP12--ZNF638	1	1.0	1.0	0.006	3'-ZNF638-chr2-71427281-0.004	5'-TRIP12-chr2-229921988-0.008
TMBIM6--TET3	1	1.0	1.0	0.012	3'-TET3-chr2-74105079-0.024	5'-TMBIM6-chr12-49764933-0.0
C2orf15--MOB1A	1	1.0	1.0	0.02	3'-MOB1A-chr2-74153910-0.006	5'-C2orf15-chr2-99150738-0.034
MOB1A--FAM63B	1	1.0	1.0	0.009	3'-FAM63B-chr15-58861892-0.011	5'-MOB1A-chr2-74178852-0.006
PCGF1--IL10RB	1	1.0	1.0	0.007	3'-IL10RB-chr21-33297217-0.007	5'-PCGF1-chr2-74507393-0.006
FTH1--POLE4	1	1.0	1.0	0.001	3'-POLE4-chr2-74969731-0.002	5'-FTH1-chr11-61967631-0.0
HCFC1--POLE4	1	1.0	1.0	0.007	3'-POLE4-chr2-74969731-0.002	5'-HCFC1-chrX-153971759-0.012
TMEM150A--KLK2	1	1.0	1.0	0.007	3'-KLK2-chr19-50878604-0.0	5'-TMEM150A-chr2-85602705-0.014
CDC25B--USP39	1	1.0	1.0	0.007	3'-USP39-chr2-85649277-0.006	5'-CDC25B-chr20-3795879-0.007
CTD-2349P21.5--IMMT	1	1.0	1.0	0.064	3'-IMMT-chr2-86162585-0.003	5'-CTD-2349P21.5-chr17-30730914-0.125
NDUFA5--REV1	1	1.0	1.0	0.011	3'-REV1-chr2-99407107-0.022	5'-NDUFA5-chr7-123557804-0.001
REV1--AFF3	1	1.0	1.0	0.095	3'-AFF3-chr2-99978018-0.167	5'-REV1-chr2-99449507-0.022
RPL31--CNOT6	1	1.0	0.5	0.004	3'-CNOT6-chr5-180543383-0.008	5'-RPL31-chr2-101020540-0.0
MAP4K4--TRIB3	1	1.0	1.0	0.009	3'-TRIB3-chr20-381170-0.008	5'-MAP4K4-chr2-101891987-0.011
SLC9A2--RPL27	1	1.0	1.0	0.007	3'-RPL27-chr17-43002939-0.0	5'-SLC9A2-chr2-102620137-0.015
GCC2--LIMS1	1	1.0	1.0	0.003	3'-LIMS1-chr2-108621461-0.001	5'-GCC2-chr2-108485665-0.004
LIMS1--MPHOSPH8	1	1.0	1.0	0.003	3'-MPHOSPH8-chr13-19646721-0.005	5'-LIMS1-chr2-108683944-0.001
CKAP2L--HIATL1	1	1.0	1.0	0.014	3'-HIATL1-chr9-94437965-0.017	5'-CKAP2L-chr2-112743541-0.01
PIGBOS1--PSD4	1	1.0	1.0	0.028	3'-PSD4-chr2-113195190-0.037	5'-PIGBOS1-chr15-55317391-0.019
GRHPR--PAX8	1	1.0	1.0	0.007	3'-PAX8-chr2-113240841-0.013	5'-GRHPR-chr9-37426620-0.001
CYP51A1--SLC35F5	1	1.0	1.0	0.003	3'-SLC35F5-chr2-113707607-0.004	5'-CYP51A1-chr7-92134477-0.001
SLC35F5--EFCAB13	1	1.0	1.0	0.025	3'-EFCAB13-chr17-47439150-0.045	5'-SLC35F5-chr2-113756642-0.004
ADNP-AS1--TMEM185B	1	1.0	1.0	0.279	3'-TMEM185B-chr2-120223004-0.059	5'-ADNP-AS1-chr20-50931422-0.5
PSMB1--CLASP1	1	1.0	1.0	0.007	3'-CLASP1-chr2-121649527-0.015	5'-PSMB1-chr6-170549114-0.0
AP1AR--POLR2D	1	1.0	1.0	0.005	3'-POLR2D-chr2-127844711-0.004	5'-AP1AR-chr4-112232863-0.006
PIGW--AMMECR1L	1	1.0	1.0	0.019	3'-AMMECR1L-chr2-127885951-0.031	5'-PIGW-chr17-36539288-0.008
PLEKHB2--NUDT19	1	1.0	1.0	0.009	3'-NUDT19-chr19-32713666-0.016	5'-PLEKHB2-chr2-131147520-0.003
PPFIA1--RAB3GAP1	1	1.0	1.0	0.011	3'-RAB3GAP1-chr2-135135834-0.009	5'-PPFIA1-chr11-70330274-0.014
SPOPL--UBXN4	1	1.0	1.0	0.015	3'-UBXN4-chr2-135769785-0.001	5'-SPOPL-chr2-138502121-0.029
HAT1--UBXN4	1	1.0	1.0	0.002	3'-UBXN4-chr2-135761911-0.001	5'-HAT1-chr2-171925643-0.003
LIMCH1--HNMT	1	1.0	1.0	0.003	3'-HNMT-chr2-138014655-0.005	5'-LIMCH1-chr4-41524482-0.001
MMADHC--NSRP1	1	1.0	1.0	0.002	3'-NSRP1-chr17-30165144-0.002	5'-MMADHC-chr2-149576505-0.001
PIGW--KCNJ3	1	1.0	1.0	0.007	3'-KCNJ3-chr2-154857576-0.006	5'-PIGW-chr17-36539290-0.008
HNRNPD--ACVR1	1	1.0	1.0	0.037	3'-ACVR1-chr2-157875816-0.071	5'-HNRNPD-chr4-82373970-0.004
AC009961.3--SLC39A10	1	1.0	1.0	0.066	3'-SLC39A10-chr2-195680211-0.007	5'-AC009961.3-chr2-159712437-0.125
SLC30A9--MARCH7	1	1.0	1.0	0.004	3'-MARCH7-chr2-159768577-0.005	5'-SLC30A9-chr4-42001780-0.002
CD302--PVT1	1	1.0	1.0	0.005	3'-PVT1-chr8-127851006-0.006	5'-CD302-chr2-159770770-0.003
CD302--DOPEY2	1	1.0	1.0	0.004	3'-DOPEY2-chr21-36294120-0.004	5'-CD302-chr2-159798256-0.003
FSTL1--PSMD14	1	1.0	1.0	0.002	3'-PSMD14-chr2-161411715-0.001	5'-FSTL1-chr3-120451027-0.002
ASB9--GRB14	1	1.0	1.0	0.028	3'-GRB14-chr2-164497493-0.053	5'-ASB9-chrX-15270037-0.002
CSNK1E--GALNT3	1	1.0	1.0	0.005	3'-GALNT3-chr2-165765057-0.002	5'-CSNK1E-chr22-38398915-0.007
HIST1H3I--PPIG	1	1.0	1.0	0.057	3'-PPIG-chr2-169636602-0.003	5'-HIST1H3I-chr6-27872346-0.111
PDCD4--UBR3	1	1.0	1.0	0.009	3'-UBR3-chr2-170083177-0.016	5'-PDCD4-chr10-110875989-0.002
GTF2H3--DCAF17	1	1.0	1.0	0.029	3'-DCAF17-chr2-171482154-0.048	5'-GTF2H3-chr12-123652735-0.01
SERGEF--pk	1	1.0	1.0	0.013	3'-pk-chr2-173210354-0.011	5'-SERGEF-chr11-18013038-0.014
TSC22D1--SP3	1	1.0	1.0	0.003	3'-SP3-chr2-173956234-0.005	5'-TSC22D1-chr13-44573657-0.001
PSMD8--OLA1	1	1.0	1.0	0.001	3'-OLA1-chr2-174229356-0.002	5'-PSMD8-chr19-38382217-0.0
ZNF385B--OLA1	1	1.0	1.0	0.003	3'-OLA1-chr2-174229453-0.002	5'-ZNF385B-chr2-179745843-0.003
ATP5G3--SNX32	1	1.0	1.0	0.001	3'-SNX32-chr11-65856209-0.001	5'-ATP5G3-chr2-175180155-0.0
HNRNPA3--APOD	1	1.0	1.0	0.001	3'-APOD-chr3-195573913-0.0	5'-HNRNPA3-chr2-177219509-0.001
ARID4A--NFE2L2	1	1.0	1.0	0.013	3'-NFE2L2-chr2-177234272-0.01	5'-ARID4A-chr14-58298701-0.016
CALM1--AGPS	1	1.0	1.0	0.017	3'-AGPS-chr2-177539434-0.033	5'-CALM1-chr14-90397109-0.0
DHX30--AGPS	1	1.0	1.0	0.018	3'-AGPS-chr2-177541187-0.033	5'-DHX30-chr3-47829070-0.002
FAM171B--SESTD1	1	1.0	1.0	0.041	3'-SESTD1-chr2-179191869-0.059	5'-FAM171B-chr2-186694411-0.023
COLCA2--ZNF385B	1	1.0	1.0	0.003	3'-ZNF385B-chr2-179443318-0.003	5'-COLCA2-chr11-111301983-0.002
SCHLAP1--PLCB4	1	1.0	1.0	0.012	3'-PLCB4-chr20-9453463-0.005	5'-SCHLAP1-chr2-180724690-0.019
GULP1--CNOT6	1	1.0	1.0	0.007	3'-CNOT6-chr5-180550613-0.008	5'-GULP1-chr2-188292961-0.005
GULP1--C10orf32	1	1.0	1.0	0.004	3'-C10orf32-chr10-102864487-0.003	5'-GULP1-chr2-188293009-0.005
ALS2CR11--HIBCH	1	1.0	1.0	0.012	3'-HIBCH-chr2-190261234-0.007	5'-ALS2CR11-chr2-201619164-0.017
SMC1A--TMEFF2	1	1.0	1.0	0.003	3'-TMEFF2-chr2-192057740-0.001	5'-SMC1A-chrX-53412085-0.005
MRPL18--HECW2	1	1.0	1.0	0.022	3'-HECW2-chr2-196264196-0.043	5'-MRPL18-chr6-159791580-0.001
RPL37A--HSPD1	1	1.0	0.5	0.0	3'-HSPD1-chr2-197486894-0.0	5'-RPL37A-chr2-216501388-0.0
TOR1B--CFLAR	1	1.0	1.0	0.007	3'-CFLAR-chr2-201141596-0.005	5'-TOR1B-chr9-129809738-0.008
CFLAR--WIZ	1	1.0	1.0	0.013	3'-WIZ-chr19-15420734-0.022	5'-CFLAR-chr2-201163880-0.005
ALS2--CTDSPL2	1	1.0	1.0	0.026	3'-CTDSPL2-chr15-44510844-0.011	5'-ALS2-chr2-201781158-0.04
ZNF714--FAM117B	1	1.0	1.0	0.028	3'-FAM117B-chr2-202769756-0.03	5'-ZNF714-chr19-21118170-0.026
GNS--NBEAL1	1	1.0	1.0	0.011	3'-NBEAL1-chr2-203224861-0.016	5'-GNS-chr12-64759427-0.005
CYP20A1--MTL5	1	1.0	1.0	0.013	3'-MTL5-chr11-68737670-0.016	5'-CYP20A1-chr2-203297420-0.009
CYP20A1--CCDC65	1	1.0	1.0	0.105	3'-CCDC65-chr12-48920059-0.2	5'-CYP20A1-chr2-203297097-0.009
ZNF616--ABI2	1	1.0	1.0	0.019	3'-ABI2-chr2-203430602-0.011	5'-ZNF616-chr19-52139938-0.028
UGDH--ABI2	1	1.0	1.0	0.006	3'-ABI2-chr2-203431696-0.011	5'-UGDH-chr4-39527539-0.002
KDELR2--INO80D	1	1.0	1.0	0.009	3'-INO80D-chr2-205994064-0.016	5'-KDELR2-chr7-6461789-0.003
RP11-498C9.15--NDUFS1	1	1.0	1.0	0.019	3'-NDUFS1-chr2-206159423-0.002	5'-RP11-498C9.15-chr17-81879773-0.036
NPAT--IDH1	1	1.0	1.0	0.011	3'-IDH1-chr2-208245425-0.001	5'-NPAT-chr11-108222619-0.022
RUVBL2--PECR	1	1.0	1.0	0.004	3'-PECR-chr2-216047028-0.007	5'-RUVBL2-chr19-48994454-0.001
