#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
HAX1--ZNF672	1	1.0	1.0	0.007	3'-ZNF672-chr1-248849514-0.012	5'-HAX1-chr1-154273859-0.001
GINM1--SHC1	1	1.0	1.0	0.006	3'-SHC1-chr1-154973413-0.006	5'-GINM1-chr6-149578975-0.006
CKS1B--EIF2S3	1	1.0	1.0	0.002	3'-EIF2S3-chrX-24077464-0.003	5'-CKS1B-chr1-154979886-0.0
SLC50A1--CCDC57	1	1.0	1.0	0.04	3'-CCDC57-chr17-82212880-0.077	5'-SLC50A1-chr1-155138851-0.003
MUC1--CAPN5	1	1.0	1.0	0.127	3'-CAPN5-chr11-77126150-0.143	5'-MUC1-chr1-155192909-0.111
NSDHL--SCAMP3	1	1.0	1.0	0.002	3'-SCAMP3-chr1-155256325-0.001	5'-NSDHL-chrX-152850367-0.003
ESRRA--SCAMP3	1	1.0	1.0	0.022	3'-SCAMP3-chr1-155256224-0.001	5'-ESRRA-chr11-64306335-0.043
SMG7--DAP3	1	1.0	1.0	0.005	3'-DAP3-chr1-155738526-0.001	5'-SMG7-chr1-183516000-0.009
GON4L--THOC2	1	1.0	1.0	0.005	3'-THOC2-chrX-123619438-0.003	5'-GON4L-chr1-155857181-0.007
SSR2--DAPK2	1	1.0	1.0	0.006	3'-DAPK2-chr15-64046443-0.011	5'-SSR2-chr1-156011889-0.001
IDH3B--CCT3	1	1.0	1.0	0.001	3'-CCT3-chr1-156311195-0.0	5'-IDH3B-chr20-2664194-0.002
COX19--CCT3	1	1.0	1.0	0.004	3'-CCT3-chr1-156337128-0.0	5'-COX19-chr7-975120-0.008
ISG20L2--MTHFD2	1	1.0	1.0	0.005	3'-MTHFD2-chr2-74217552-0.003	5'-ISG20L2-chr1-156728439-0.006
SHOC2--HDGF	1	1.0	1.0	0.004	3'-HDGF-chr1-156751546-0.003	5'-SHOC2-chr10-110964472-0.004
PIGM--TAPBP	1	1.0	1.0	0.013	3'-TAPBP-chr6-33301325-0.001	5'-PIGM-chr1-160031851-0.026
CPSF4--COPA	1	1.0	0.5	0.037	3'-COPA-chr1-160290113-0.003	5'-CPSF4-chr7-99443510-0.071
COPA--NPAT	1	1.0	1.0	0.012	3'-NPAT-chr11-108171532-0.021	5'-COPA-chr1-160343277-0.003
F11R--POLR3A	1	1.0	1.0	0.006	3'-POLR3A-chr10-77976288-0.009	5'-F11R-chr1-161021134-0.004
ATF6--KHDC1	1	1.0	1.0	0.023	3'-KHDC1-chr6-73263417-0.038	5'-ATF6-chr1-161958775-0.008
SPAST--ATF6	1	1.0	1.0	0.026	3'-ATF6-chr1-161962102-0.008	5'-SPAST-chr2-32154437-0.045
MGST3--LRRFIP1	1	1.0	1.0	0.006	3'-LRRFIP1-chr2-237692244-0.013	5'-MGST3-chr1-165655616-0.0
EZH2--ALDH9A1	1	1.0	1.0	0.003	3'-ALDH9A1-chr1-165665132-0.003	5'-EZH2-chr7-148884287-0.003
CREG1--CRYL1	1	1.0	1.0	0.007	3'-CRYL1-chr13-20439739-0.01	5'-CREG1-chr1-167542301-0.004
CENPL--DCAF6	1	1.0	1.0	0.007	3'-DCAF6-chr1-168075830-0.007	5'-CENPL-chr1-173824356-0.008
SFT2D2--GINM1	1	1.0	1.0	0.005	3'-GINM1-chr6-149591742-0.006	5'-SFT2D2-chr1-168243600-0.005
RPL35--SFT2D2	1	1.0	0.5	0.003	3'-SFT2D2-chr1-168250484-0.005	5'-RPL35-chr9-124857990-0.0
CDK9--NME7	1	1.0	1.0	0.017	3'-NME7-chr1-169367780-0.019	5'-CDK9-chr9-127790082-0.015
HIST1H2AC--METTL13	1	1.0	1.0	0.01	3'-METTL13-chr1-171797712-0.008	5'-HIST1H2AC-chr6-26124521-0.013
KLK6--PRDX6	1	1.0	1.0	0.002	3'-PRDX6-chr1-173488806-0.001	5'-KLK6-chr19-50968765-0.003
MAP4--RABGAP1L	1	1.0	1.0	0.017	3'-RABGAP1L-chr1-174642654-0.028	5'-MAP4-chr3-47967159-0.006
MCM4--TOR1AIP2	1	1.0	1.0	0.005	3'-TOR1AIP2-chr1-179841938-0.006	5'-MCM4-chr8-47962965-0.003
TOR1AIP1--C2CD2	1	1.0	1.0	0.033	3'-C2CD2-chr21-41886772-0.059	5'-TOR1AIP1-chr1-179917997-0.006
SREBF2--QSOX1	1	1.0	1.0	0.006	3'-QSOX1-chr1-180198032-0.008	5'-SREBF2-chr22-41866917-0.004
TOMM7--C1orf27	1	1.0	1.0	0.027	3'-C1orf27-chr1-186419551-0.053	5'-TOMM7-chr7-22822817-0.001
HNRNPH1--KIF14	1	1.0	1.0	0.008	3'-KIF14-chr1-200592241-0.01	5'-HNRNPH1-chr5-179623669-0.006
KIF14--PSME4	1	1.0	1.0	0.023	3'-PSME4-chr2-53915857-0.036	5'-KIF14-chr1-200620718-0.01
PKP1--NOP56	1	1.0	1.0	0.003	3'-NOP56-chr20-2658372-0.002	5'-PKP1-chr1-201294046-0.003
YES1--NAV1	1	1.0	1.0	0.012	3'-NAV1-chr1-201820491-0.019	5'-YES1-chr18-724526-0.005
UBA2--IPO9	1	1.0	1.0	0.004	3'-IPO9-chr1-201883775-0.003	5'-UBA2-chr19-34432536-0.005
MGST1--RNPEP	1	1.0	1.0	0.004	3'-RNPEP-chr1-202006134-0.007	5'-MGST1-chr12-16354271-0.0
UBE2T--DNAJB14	1	1.0	1.0	0.005	3'-DNAJB14-chr4-99946618-0.009	5'-UBE2T-chr1-202335051-0.001
RBM34--KDM5B	1	1.0	1.0	0.002	3'-KDM5B-chr1-202808421-0.002	5'-RBM34-chr1-235131998-0.002
ELK4--PARP6	1	1.0	1.0	0.038	3'-PARP6-chr15-72246796-0.043	5'-ELK4-chr1-205631013-0.033
NUCKS1--SFXN1	1	1.0	1.0	0.004	3'-SFXN1-chr5-175528552-0.007	5'-NUCKS1-chr1-205717624-0.0
PABPC1--NUCKS1	1	1.0	1.0	0.0	3'-NUCKS1-chr1-205750077-0.0	5'-PABPC1-chr8-100722087-0.0
GFOD2--NUCKS1	1	1.0	1.0	0.007	3'-NUCKS1-chr1-205729624-0.0	5'-GFOD2-chr16-67719308-0.015
CD46--OXSM	1	1.0	1.0	0.01	3'-OXSM-chr3-25794525-0.017	5'-CD46-chr1-207767197-0.003
ZNF594--CD46	1	1.0	1.0	0.127	3'-CD46-chr1-207795503-0.003	5'-ZNF594-chr17-5191870-0.25
CHDH--LPGAT1	1	1.0	1.0	0.024	3'-LPGAT1-chr1-211748570-0.037	5'-CHDH-chr3-53846368-0.01
PDCD11--INTS7	1	1.0	0.5	0.012	3'-INTS7-chr1-212033800-0.008	5'-PDCD11-chr10-103397346-0.016
C16orf72--VASH2	1	1.0	1.0	0.051	3'-VASH2-chr1-212991667-0.077	5'-C16orf72-chr16-9110055-0.024
ANGEL2--FAM83A	1	1.0	1.0	0.007	3'-FAM83A-chr8-123209436-0.004	5'-ANGEL2-chr1-212997259-0.01
ASPH--RPS6KC1	1	1.0	1.0	0.011	3'-RPS6KC1-chr1-213273464-0.021	5'-ASPH-chr8-61714526-0.002
CLDN4--RAB3GAP2	1	1.0	1.0	0.005	3'-RAB3GAP2-chr1-220150358-0.01	5'-CLDN4-chr7-73829256-0.0
PTRF--BROX	1	1.0	1.0	0.033	3'-BROX-chr1-222735185-0.013	5'-PTRF-chr17-42423256-0.053
EIF2S2--BROX	1	1.0	1.0	0.007	3'-BROX-chr1-222735185-0.013	5'-EIF2S2-chr20-34112224-0.001
CNIH4--WIPF2	1	1.0	1.0	0.011	3'-WIPF2-chr17-40282111-0.022	5'-CNIH4-chr1-224377544-0.001
LBR--CNIH4	1	1.0	1.0	0.001	3'-CNIH4-chr1-224375981-0.001	5'-LBR-chr1-225428069-0.001
ASH2L--LBR	1	1.0	1.0	0.003	3'-LBR-chr1-225411442-0.001	5'-ASH2L-chr8-38110834-0.005
SRP9--PDCD4	1	1.0	1.0	0.001	3'-PDCD4-chr10-110875990-0.001	5'-SRP9-chr1-225790458-0.0
SRP9--COX19	1	1.0	1.0	0.004	3'-COX19-chr7-975528-0.008	5'-SRP9-chr1-225790458-0.0
SRP9--CUL1	1	1.0	1.0	0.002	3'-CUL1-chr7-148760497-0.003	5'-SRP9-chr1-225790456-0.0
SRP9--TXN	1	1.0	1.0	0.0	3'-TXN-chr9-110256507-0.0	5'-SRP9-chr1-225790458-0.0
SRP9--KIDINS220	1	1.0	1.0	0.013	3'-KIDINS220-chr2-8837597-0.025	5'-SRP9-chr1-225790456-0.0
SRP9--SHCBP1	1	1.0	1.0	0.009	3'-SHCBP1-chr16-46621370-0.019	5'-SRP9-chr1-225790458-0.0
SRP9--MGST1	1	1.0	1.0	0.0	3'-MGST1-chr12-16354271-0.0	5'-SRP9-chr1-225790456-0.0
SRP9--ELOVL5	1	1.0	1.0	0.002	3'-ELOVL5-chr6-53348918-0.003	5'-SRP9-chr1-225790457-0.0
SRP9--TBL1XR1	1	1.0	1.0	0.003	3'-TBL1XR1-chr3-177197225-0.006	5'-SRP9-chr1-225790458-0.0
TTC13--EPHX1	1	1.0	1.0	0.008	3'-EPHX1-chr1-225845558-0.001	5'-TTC13-chr1-230978848-0.015
SDE2--FAM213A	1	1.0	1.0	0.011	3'-FAM213A-chr10-80432695-0.001	5'-SDE2-chr1-225999318-0.02
ADCK3--SLC38A6	1	1.0	1.0	0.01	3'-SLC38A6-chr14-61083732-0.014	5'-ADCK3-chr1-226961564-0.006
ING3--GUK1	1	1.0	1.0	0.007	3'-GUK1-chr1-228148950-0.001	5'-ING3-chr7-120964839-0.012
SLC12A7--ABCB10	1	1.0	1.0	0.037	3'-ABCB10-chr1-229531732-0.062	5'-SLC12A7-chr5-1112037-0.012
URB2--SNRPD3	1	1.0	1.0	0.011	3'-SNRPD3-chr22-24574964-0.001	5'-URB2-chr1-229654348-0.02
TSNAX--PPID	1	1.0	1.0	0.005	3'-PPID-chr4-158709264-0.007	5'-TSNAX-chr1-231565448-0.004
PAFAH1B2--TSNAX	1	1.0	1.0	0.005	3'-TSNAX-chr1-231566004-0.004	5'-PAFAH1B2-chr11-117152491-0.006
NDE1--MLK4	1	1.0	1.0	0.09	3'-MLK4-chr1-233375657-0.167	5'-NDE1-chr16-15650610-0.013
PGM2--TARBP1	1	1.0	1.0	0.029	3'-TARBP1-chr1-234401198-0.048	5'-PGM2-chr4-37830007-0.009
HNRNPD--IRF2BP2	1	1.0	1.0	0.006	3'-IRF2BP2-chr1-234609482-0.007	5'-HNRNPD-chr4-82373989-0.005
EPG5--ARID4B	1	1.0	1.0	0.024	3'-ARID4B-chr1-235213967-0.004	5'-EPG5-chr18-45967283-0.043
RP11-11N7.5--CRTAP	1	1.0	1.0	0.017	3'-CRTAP-chr3-33143172-0.026	5'-RP11-11N7.5-chr1-244853241-0.009
ZNF107--HNRNPU	1	1.0	1.0	0.018	3'-HNRNPU-chr1-244862732-0.003	5'-ZNF107-chr7-64691961-0.032
LINC01588--ZNF124	1	1.0	1.0	0.088	3'-ZNF124-chr1-247123873-0.008	5'-LINC01588-chr14-50001156-0.167
CALU--ZNF124	1	1.0	0.5	0.005	3'-ZNF124-chr1-247155608-0.008	5'-CALU-chr7-128749928-0.001
RP11-488L18.10--SYAP1	1	1.0	1.0	0.128	3'-SYAP1-chrX-16760957-0.005	5'-RP11-488L18.10-chr1-247188976-0.25
MOSPD2--PGBD2	1	1.0	1.0	0.046	3'-PGBD2-chr1-248919568-0.034	5'-MOSPD2-chrX-14873758-0.059
DNAJC24--PGBD2	1	1.0	1.0	0.042	3'-PGBD2-chr1-248918566-0.034	5'-DNAJC24-chr11-31370863-0.05
DANCR--TRAPPC12	1	1.0	1.0	0.035	3'-TRAPPC12-chr2-3479564-0.067	5'-DANCR-chr4-52712965-0.002
FAM127C--ADAM17	1	1.0	1.0	0.021	3'-ADAM17-chr2-9555734-0.026	5'-FAM127C-chrX-135021613-0.017
HNRNPD--YWHAQ	1	1.0	1.0	0.003	3'-YWHAQ-chr2-9630453-0.001	5'-HNRNPD-chr4-82373951-0.005
RRM2--PIN4	1	1.0	1.0	0.003	3'-PIN4-chrX-72197543-0.002	5'-RRM2-chr2-10124742-0.003
RRM2--RSL1D1	1	1.0	1.0	0.002	3'-RSL1D1-chr16-11847692-0.001	5'-RRM2-chr2-10131413-0.003
PQLC3--PPIL4	1	1.0	1.0	0.007	3'-PPIL4-chr6-149512302-0.005	5'-PQLC3-chr2-11160694-0.009
VSNL1--CPA4	1	1.0	0.5	0.005	3'-CPA4-chr7-130324172-0.009	5'-VSNL1-chr2-17540897-0.002
C2orf44--LAPTM4A	1	1.0	0.5	0.042	3'-LAPTM4A-chr2-20032958-0.0	5'-C2orf44-chr2-24034699-0.083
LAPTM4A--HAUS6	1	1.0	1.0	0.003	3'-HAUS6-chr9-19055446-0.006	5'-LAPTM4A-chr2-20034985-0.0
HNRNPA2B1--SDC1	1	1.0	1.0	0.001	3'-SDC1-chr2-20205380-0.001	5'-HNRNPA2B1-chr7-26200746-0.0
RPL28--SDC1	1	1.0	1.0	0.001	3'-SDC1-chr2-20225130-0.001	5'-RPL28-chr19-55388376-0.0
ZNF730--RAB10	1	1.0	1.0	0.022	3'-RAB10-chr2-26135106-0.001	5'-ZNF730-chr19-23136044-0.042
SAE1--HADHB	1	1.0	1.0	0.002	3'-HADHB-chr2-26290464-0.002	5'-SAE1-chr19-47131028-0.002
ODAM--EIF2B4	1	1.0	1.0	0.006	3'-EIF2B4-chr2-27367203-0.011	5'-ODAM-chr4-70200602-0.001
PPM1G--SREK1	1	1.0	1.0	0.005	3'-SREK1-chr5-66174996-0.007	5'-PPM1G-chr2-27409554-0.003
PPP1CB--FAM89B	1	1.0	1.0	0.022	3'-FAM89B-chr11-65574190-0.042	5'-PPP1CB-chr2-28799591-0.002
LBH--RRP36	1	1.0	1.0	0.036	3'-RRP36-chr6-43029595-0.071	5'-LBH-chr2-30234458-0.001
LBH--CAPZA2	1	1.0	1.0	0.001	3'-CAPZA2-chr7-116912096-0.001	5'-LBH-chr2-30260028-0.001
SLC30A6--ORC6	1	1.0	1.0	0.018	3'-ORC6-chr16-46698392-0.006	5'-SLC30A6-chr2-32193969-0.029
ABHD11--EIF2AK2	1	1.0	1.0	0.003	3'-EIF2AK2-chr2-37156974-0.002	5'-ABHD11-chr7-73736348-0.004
RP11-363L24.3--EIF2AK2	1	1.0	1.0	0.168	3'-EIF2AK2-chr2-37156950-0.002	5'-RP11-363L24.3-chr8-31175891-0.333
ZDHHC7--EIF2AK2	1	1.0	1.0	0.022	3'-EIF2AK2-chr2-37149026-0.002	5'-ZDHHC7-chr16-85011529-0.043
ATL2--HIP1	1	1.0	1.0	0.006	3'-HIP1-chr7-75535985-0.009	5'-ATL2-chr2-38377265-0.004
LRPPRC--RERG	1	1.0	1.0	0.004	3'-RERG-chr12-15221438-0.002	5'-LRPPRC-chr2-43925962-0.005
HPS1--PPM1B	1	1.0	1.0	0.028	3'-PPM1B-chr2-44231463-0.038	5'-HPS1-chr10-98446937-0.017
SRBD1--YWHAG	1	1.0	1.0	0.015	3'-YWHAG-chr7-76337726-0.002	5'-SRBD1-chr2-45611209-0.029
MSH2--SOCS5	1	1.0	1.0	0.025	3'-SOCS5-chr2-46761613-0.045	5'-MSH2-chr2-47429941-0.005
MSH2--CALM2	1	1.0	1.0	0.003	3'-CALM2-chr2-47162665-0.0	5'-MSH2-chr2-47403402-0.005
SMEK2--HSP90AA1	1	1.0	1.0	0.004	3'-HSP90AA1-chr14-102085434-0.0	5'-SMEK2-chr2-55617600-0.008
PNPT1--BAG6	1	1.0	1.0	0.004	3'-BAG6-chr6-31640307-0.0	5'-PNPT1-chr2-55693835-0.007
COLGALT1--REL	1	1.0	1.0	0.009	3'-REL-chr2-60925278-0.011	5'-COLGALT1-chr19-17567522-0.006
CIB1--XPO1	1	1.0	1.0	0.004	3'-XPO1-chr2-61481281-0.004	5'-CIB1-chr15-90233932-0.003
ARCN1--GFPT1	1	1.0	1.0	0.006	3'-GFPT1-chr2-69387224-0.007	5'-ARCN1-chr11-118603025-0.005
CTD-2033A16.3--GFPT1	1	1.0	1.0	0.503	3'-GFPT1-chr2-69346286-0.007	5'-CTD-2033A16.3-chr16-69727268-1.0
RNF216--TIA1	1	1.0	1.0	0.009	3'-TIA1-chr2-70216994-0.006	5'-RNF216-chr7-5781626-0.011
BLM--ALMS1	1	1.0	1.0	0.037	3'-ALMS1-chr2-73609911-0.05	5'-BLM-chr15-90754939-0.024
MOB1A--PAWR	1	1.0	1.0	0.01	3'-PAWR-chr12-79590633-0.016	5'-MOB1A-chr2-74153903-0.004
MTHFD2--UIMC1	1	1.0	1.0	0.014	3'-UIMC1-chr5-177006794-0.026	5'-MTHFD2-chr2-74215278-0.003
BFAR--KCMF1	1	1.0	1.0	0.014	3'-KCMF1-chr2-85044498-0.019	5'-BFAR-chr16-14668835-0.01
SNAP23--TGOLN2	1	1.0	1.0	0.009	3'-TGOLN2-chr2-85319259-0.011	5'-SNAP23-chr15-42531979-0.008
GGCX--ARSB	1	1.0	1.0	0.069	3'-ARSB-chr5-78777659-0.125	5'-GGCX-chr2-85561515-0.012
STARD7--CPNE2	1	1.0	1.0	0.022	3'-CPNE2-chr16-57147964-0.038	5'-STARD7-chr2-96186721-0.007
CIAO1--SAR1B	1	1.0	1.0	0.005	3'-SAR1B-chr5-134602629-0.006	5'-CIAO1-chr2-96272543-0.005
CIAO1--EMP2	1	1.0	1.0	0.003	3'-EMP2-chr16-10529668-0.001	5'-CIAO1-chr2-96272507-0.005
MGAT4A--WNK1	1	1.0	1.0	0.018	3'-WNK1-chr12-911794-0.01	5'-MGAT4A-chr2-98731123-0.025
HNRNPA2B1--EIF5B	1	1.0	1.0	0.001	3'-EIF5B-chr2-99363661-0.002	5'-HNRNPA2B1-chr7-26200767-0.0
TMEM237--EIF5B	1	1.0	1.0	0.004	3'-EIF5B-chr2-99394857-0.002	5'-TMEM237-chr2-201642678-0.005
WWP1--BUB1	1	1.0	1.0	0.008	3'-BUB1-chr2-110642234-0.005	5'-WWP1-chr8-86381631-0.011
UTP14A--ACTR3	1	1.0	1.0	0.005	3'-ACTR3-chr2-113958255-0.002	5'-UTP14A-chrX-129921460-0.008
USP10--NIFK	1	1.0	1.0	0.003	3'-NIFK-chr2-121728528-0.003	5'-USP10-chr16-84740369-0.003
GPD2--WDR33	1	1.0	1.0	0.006	3'-WDR33-chr2-127726779-0.004	5'-GPD2-chr2-156496216-0.008
EIF4A1--WDR33	1	1.0	1.0	0.002	3'-WDR33-chr2-127811171-0.004	5'-EIF4A1-chr17-7576952-0.0
POLR2D--ZNF431	1	1.0	1.0	0.013	3'-ZNF431-chr19-21190229-0.02	5'-POLR2D-chr2-127858118-0.007
MYL6--MZT2A	1	1.0	1.0	0.007	3'-MZT2A-chr2-131491895-0.014	5'-MYL6-chr12-56159725-0.0
RAB3GAP1--SESTD1	1	1.0	1.0	0.013	3'-SESTD1-chr2-179129801-0.017	5'-RAB3GAP1-chr2-135137642-0.009
YES1--R3HDM1	1	1.0	1.0	0.007	3'-R3HDM1-chr2-135690632-0.008	5'-YES1-chr18-804982-0.005
UBXN4--HMGN5	1	1.0	1.0	0.003	3'-HMGN5-chrX-81115198-0.003	5'-UBXN4-chr2-135782779-0.002
RBMS1--TANC1	1	1.0	1.0	0.104	3'-TANC1-chr2-159225776-0.2	5'-RBMS1-chr2-160493557-0.008
BRIX1--RBMS1	1	1.0	1.0	0.005	3'-RBMS1-chr2-160274466-0.008	5'-BRIX1-chr5-34922270-0.002
LIMK2--GRB14	1	1.0	1.0	0.031	3'-GRB14-chr2-164502336-0.05	5'-LIMK2-chr22-31248769-0.012
NFE2L2--RAPGEF4	1	1.0	1.0	0.103	3'-RAPGEF4-chr2-173052887-0.2	5'-NFE2L2-chr2-177264704-0.005
SEC61B--OSBPL6	1	1.0	1.0	0.009	3'-OSBPL6-chr2-178382782-0.018	5'-SEC61B-chr9-99228000-0.001
ARFGEF1--UBE2E3	1	1.0	1.0	0.014	3'-UBE2E3-chr2-181063424-0.004	5'-ARFGEF1-chr8-67302453-0.024
REEP3--GULP1	1	1.0	1.0	0.014	3'-GULP1-chr2-188522784-0.02	5'-REEP3-chr10-63521878-0.008
PLXNB3--MYO1B	1	1.0	1.0	0.193	3'-MYO1B-chr2-191425316-0.053	5'-PLXNB3-chrX-153765580-0.333
CNBP--SF3B1	1	1.0	1.0	0.002	3'-SF3B1-chr2-197390631-0.002	5'-CNBP-chr3-129169936-0.001
COQ10B--SFR1	1	1.0	1.0	0.024	3'-SFR1-chr10-104126376-0.031	5'-COQ10B-chr2-197474455-0.016
RP11-1017G21.4--COQ10B	1	1.0	1.0	0.175	3'-COQ10B-chr2-197475119-0.016	5'-RP11-1017G21.4-chr14-102054096-0.333
MOB4--AC006277.2	1	1.0	1.0	0.252	3'-AC006277.2-chr19-2919098-0.5	5'-MOB4-chr2-197550773-0.003
CLDN4--BMPR2	1	1.0	1.0	0.009	3'-BMPR2-chr2-202567747-0.018	5'-CLDN4-chr7-73827682-0.0
CYP51A1--BMPR2	1	1.0	1.0	0.009	3'-BMPR2-chr2-202567747-0.018	5'-CYP51A1-chr7-92134474-0.001
FAM117B--CTA-292E10.6	1	1.0	1.0	0.217	3'-CTA-292E10.6-chr22-28844885-0.333	5'-FAM117B-chr2-202635342-0.1
EXOSC6--NDUFS1	1	1.0	1.0	0.016	3'-NDUFS1-chr2-206138552-0.003	5'-EXOSC6-chr16-70247795-0.029
CENPI--NDUFS1	1	1.0	1.0	0.022	3'-NDUFS1-chr2-206149925-0.003	5'-CENPI-chrX-101098540-0.04
IDH1--UBE2L3	1	1.0	1.0	0.001	3'-UBE2L3-chr22-21622908-0.001	5'-IDH1-chr2-208255071-0.001
ARPC2--MBOAT7	1	1.0	1.0	0.005	3'-MBOAT7-chr19-54173651-0.009	5'-ARPC2-chr2-218238770-0.001
FTH1--AGFG1	1	1.0	1.0	0.021	3'-AGFG1-chr2-227555125-0.042	5'-FTH1-chr11-61967631-0.0
WBSCR22--AC010149.4	1	1.0	1.0	0.072	3'-AC010149.4-chr2-230545602-0.143	5'-WBSCR22-chr7-73697619-0.001
SYNCRIP--NCL	1	1.0	1.0	0.002	3'-NCL-chr2-231455267-0.001	5'-SYNCRIP-chr6-85643283-0.002
TPT1--NCL	1	1.0	1.0	0.001	3'-NCL-chr2-231461848-0.001	5'-TPT1-chr13-45341069-0.001
SMU1--EFHD1	1	1.0	1.0	0.011	3'-EFHD1-chr2-232682775-0.017	5'-SMU1-chr9-33076646-0.006
UGT1A1--PPP2R5C	1	1.0	1.0	0.018	3'-PPP2R5C-chr14-101883562-0.003	5'-UGT1A1-chr2-233773292-0.033
TRAF3IP1--ATP11A	1	1.0	1.0	0.046	3'-ATP11A-chr13-112867096-0.01	5'-TRAF3IP1-chr2-238400828-0.083
SEPT2--NDUFA10	1	1.0	1.0	0.002	3'-NDUFA10-chr2-239961190-0.002	5'-SEPT2-chr2-241315700-0.002
GRHL2--KIF1A	1	1.0	1.0	0.004	3'-KIF1A-chr2-240726944-0.001	5'-GRHL2-chr8-101492552-0.006
PDCD6IP--KIF1A	1	1.0	1.0	0.004	3'-KIF1A-chr2-240760812-0.001	5'-PDCD6IP-chr3-33866999-0.007
THUMPD3--APOLD1	1	1.0	1.0	0.012	3'-APOLD1-chr12-12791084-0.014	5'-THUMPD3-chr3-9384930-0.01
THUMPD3-AS1--FKBP1A	1	1.0	1.0	0.028	3'-FKBP1A-chr20-1393082-0.0	5'-THUMPD3-AS1-chr3-9390498-0.056
CAMK1--NPRL3	1	1.0	1.0	0.088	3'-NPRL3-chr16-138638-0.008	5'-CAMK1-chr3-9763216-0.167
ARPC4-TTLL3--FAM213A	1	1.0	1.0	0.126	3'-FAM213A-chr10-80432996-0.001	5'-ARPC4-TTLL3-chr3-9818367-0.25
RAF1--PPARG	1	1.0	1.0	0.005	3'-PPARG-chr3-12434341-0.004	5'-RAF1-chr3-12664119-0.007
CNPY2--FGD5-AS1	1	1.0	1.0	0.007	3'-FGD5-AS1-chr3-14944606-0.014	5'-CNPY2-chr12-56315889-0.001
CNN2--RBSN	1	1.0	0.5	0.012	3'-RBSN-chr3-15070881-0.022	5'-CNN2-chr19-1037713-0.003
ENC1--SH3BP5	1	1.0	1.0	0.013	3'-SH3BP5-chr3-15269877-0.003	5'-ENC1-chr5-74640728-0.024
MATR3--SH3BP5	1	1.0	1.0	0.003	3'-SH3BP5-chr3-15264709-0.003	5'-MATR3-chr5-139300541-0.002
SGOL1--CCDC125	1	1.0	1.0	0.011	3'-CCDC125-chr5-69280859-0.018	5'-SGOL1-chr3-20186168-0.005
APOOL--RPL15	1	1.0	1.0	0.009	3'-RPL15-chr3-23920839-0.0	5'-APOOL-chrX-85087666-0.017
PDCD6IP--DLGAP1	1	1.0	1.0	0.087	3'-DLGAP1-chr18-3652891-0.167	5'-PDCD6IP-chr3-33866999-0.007
FAM83H-AS1--SEC22C	1	1.0	1.0	0.013	3'-SEC22C-chr3-42581950-0.009	5'-FAM83H-AS1-chr8-143746338-0.018
MRPL57--CDCP1	1	1.0	1.0	0.005	3'-CDCP1-chr3-45110584-0.01	5'-MRPL57-chr13-21179066-0.001
RP11-1094M14.11--SMARCC1	1	1.0	1.0	0.127	3'-SMARCC1-chr3-47745995-0.004	5'-RP11-1094M14.11-chr17-35568502-0.25
TCTA--NF2	1	1.0	1.0	0.015	3'-NF2-chr22-29696936-0.018	5'-TCTA-chr3-49416475-0.013
NPRL3--WDR82	1	1.0	1.0	0.009	3'-WDR82-chr3-52254913-0.01	5'-NPRL3-chr16-138673-0.008
C5orf22--WDR82	1	1.0	1.0	0.014	3'-WDR82-chr3-52255140-0.01	5'-C5orf22-chr5-31552988-0.019
OAZ1--PBRM1	1	1.0	1.0	0.018	3'-PBRM1-chr3-52682234-0.036	5'-OAZ1-chr19-2273160-0.0
NABP2--RFT1	1	1.0	1.0	0.007	3'-RFT1-chr3-53130400-0.008	5'-NABP2-chr12-56229853-0.005
NCK1--TKT	1	1.0	1.0	0.005	3'-TKT-chr3-53231553-0.001	5'-NCK1-chr3-136862320-0.009
MED17--MAGI1	1	1.0	1.0	0.021	3'-MAGI1-chr3-65369630-0.032	5'-MED17-chr11-93795996-0.009
PPP4R2--SHQ1	1	1.0	1.0	0.022	3'-SHQ1-chr3-72793036-0.017	5'-PPP4R2-chr3-72998160-0.027
TRMT10C--SLC35F2	1	1.0	1.0	0.008	3'-SLC35F2-chr11-107858781-0.013	5'-TRMT10C-chr3-101565220-0.003
HEPH--CBLB	1	1.0	1.0	0.05	3'-CBLB-chr3-105720252-0.091	5'-HEPH-chrX-66164471-0.008
FAM84B--C3orf17	1	1.0	1.0	0.019	3'-C3orf17-chr3-113003101-0.026	5'-FAM84B-chr8-126558375-0.013
ZDHHC15--C3orf17	1	1.0	1.0	0.046	3'-C3orf17-chr3-113006076-0.026	5'-ZDHHC15-chrX-75523411-0.067
SLC25A36--NAA50	1	1.0	1.0	0.003	3'-NAA50-chr3-113724101-0.002	5'-SLC25A36-chr3-140959540-0.004
TEX30--NAA50	1	1.0	1.0	0.002	3'-NAA50-chr3-113746222-0.002	5'-TEX30-chr13-102772632-0.002
ATP6V1A--CRK	1	1.0	1.0	0.012	3'-CRK-chr17-1422247-0.019	5'-ATP6V1A-chr3-113810096-0.005
RP11-18H7.1--NDUFA6	1	1.0	1.0	0.5	3'-NDUFA6-chr22-42087177-0.001	5'-RP11-18H7.1-chr3-120095778-1.0
LRRC58--CEP44	1	1.0	1.0	0.015	3'-CEP44-chr4-174318056-0.02	5'-LRRC58-chr3-120326298-0.01
