#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
CALM2--ANKRD10	1	1.0	1.0	0.002	3'-ANKRD10-chr13-110895051-0.003	5'-CALM2-chr2-47176511-0.0
CNOT10--MSH6	1	1.0	1.0	0.005	3'-MSH6-chr2-47801563-0.005	5'-CNOT10-chr3-32763664-0.006
MAN2B1--FBXO11	1	1.0	1.0	0.005	3'-FBXO11-chr2-47862862-0.005	5'-MAN2B1-chr19-12652941-0.004
GPR75-ASB3--MMS22L	1	1.0	1.0	0.007	3'-MMS22L-chr6-97153422-0.005	5'-GPR75-ASB3-chr2-53668886-0.008
GPR75-ASB3--FAM168B	1	1.0	1.0	0.007	3'-FAM168B-chr2-131080525-0.006	5'-GPR75-ASB3-chr2-53785801-0.008
SPTBN1--PSME4	1	1.0	1.0	0.003	3'-PSME4-chr2-53885777-0.004	5'-SPTBN1-chr2-54558887-0.001
CMTM6--SPTBN1	1	1.0	1.0	0.002	3'-SPTBN1-chr2-54668798-0.001	5'-CMTM6-chr3-32488036-0.002
RB1--CCDC88A	1	1.0	1.0	0.003	3'-CCDC88A-chr2-55388889-0.002	5'-RB1-chr13-48304049-0.003
HSP90AA1--CCDC88A	1	1.0	1.0	0.001	3'-CCDC88A-chr2-55419355-0.002	5'-HSP90AA1-chr14-102139696-0.0
SMEK2--SIK3	1	1.0	1.0	0.003	3'-SIK3-chr11-116933202-0.002	5'-SMEK2-chr2-55617623-0.004
MOB3A--PNPT1	1	1.0	1.0	0.003	3'-PNPT1-chr2-55693834-0.003	5'-MOB3A-chr19-2071992-0.002
PNPT1--NUDT13	1	1.0	1.0	0.015	3'-NUDT13-chr10-73130197-0.028	5'-PNPT1-chr2-55681859-0.003
DANCR--VRK2	1	1.0	1.0	0.002	3'-VRK2-chr2-58159871-0.001	5'-DANCR-chr4-52712959-0.003
FANCL--ZNF638	1	1.0	1.0	0.003	3'-ZNF638-chr2-71387392-0.002	5'-FANCL-chr2-58220966-0.003
REL--ARF4	1	1.0	1.0	0.002	3'-ARF4-chr3-57595662-0.001	5'-REL-chr2-60882190-0.002
REL--RP11-383H13.1	1	1.0	1.0	0.004	3'-RP11-383H13.1-chr8-72116026-0.005	5'-REL-chr2-60896265-0.002
UBR5--REL	1	1.0	1.0	0.002	3'-REL-chr2-60929952-0.002	5'-UBR5-chr8-102393901-0.002
AHSA2--JMJD1C	1	1.0	1.0	0.004	3'-JMJD1C-chr10-63380052-0.001	5'-AHSA2-chr2-61189326-0.006
FCER2--AHSA2	1	1.0	1.0	0.003	3'-AHSA2-chr2-61191198-0.006	5'-FCER2-chr19-7699976-0.0
KBTBD2--USP34	1	1.0	1.0	0.008	3'-USP34-chr2-61208359-0.002	5'-KBTBD2-chr7-32887936-0.014
TLK1--USP34	1	1.0	1.0	0.002	3'-USP34-chr2-61217746-0.002	5'-TLK1-chr2-171004027-0.001
GXYLT1--USP34	1	1.0	1.0	0.009	3'-USP34-chr2-61266301-0.002	5'-GXYLT1-chr12-42103188-0.015
NUP160--USP34	1	1.0	1.0	0.004	3'-USP34-chr2-61470714-0.002	5'-NUP160-chr11-47787640-0.006
NKTR--XPO1	1	1.0	1.0	0.002	3'-XPO1-chr2-61534495-0.002	5'-NKTR-chr3-42628794-0.002
FAM161A--SNX6	1	1.0	1.0	0.014	3'-SNX6-chr14-34583935-0.002	5'-FAM161A-chr2-61825687-0.026
B3GNT2--IFIT3	1	1.0	1.0	0.002	3'-IFIT3-chr10-89340283-0.001	5'-B3GNT2-chr2-62204082-0.003
VPS54--DLGAP1	1	1.0	1.0	0.006	3'-DLGAP1-chr18-4094716-0.001	5'-VPS54-chr2-63908879-0.011
PELI1--PSMF1	1	1.0	1.0	0.002	3'-PSMF1-chr20-1141944-0.002	5'-PELI1-chr2-64121647-0.002
PELI1--SEPT11	1	1.0	1.0	0.002	3'-SEPT11-chr4-77037374-0.001	5'-PELI1-chr2-64139804-0.002
LINC00309--SERTAD2	1	1.0	1.0	0.049	3'-SERTAD2-chr2-64700734-0.006	5'-LINC00309-chr2-64193254-0.091
AC008074.1--SEPT9	1	1.0	1.0	0.005	3'-SEPT9-chr17-77453009-0.001	5'-AC008074.1-chr2-64557433-0.009
NAGK--AC008074.1	1	1.0	1.0	0.005	3'-AC008074.1-chr2-64563671-0.009	5'-NAGK-chr2-71075281-0.002
PNO1--REV1	1	1.0	1.0	0.006	3'-REV1-chr2-99427517-0.007	5'-PNO1-chr2-68175316-0.005
SLC43A3--PPP3R1	1	1.0	1.0	0.004	3'-PPP3R1-chr2-68241752-0.006	5'-SLC43A3-chr11-57424867-0.002
CBX5--GFPT1	1	1.0	1.0	0.002	3'-GFPT1-chr2-69323631-0.002	5'-CBX5-chr12-54235195-0.001
GFPT1--CSNK1E	1	1.0	1.0	0.004	3'-CSNK1E-chr22-38296896-0.005	5'-GFPT1-chr2-69351609-0.002
HNRNPA1--GFPT1	1	1.0	1.0	0.001	3'-GFPT1-chr2-69387250-0.002	5'-HNRNPA1-chr12-54287087-0.0
AAMDC--ANXA4	1	1.0	1.0	0.005	3'-ANXA4-chr2-69813300-0.001	5'-AAMDC-chr11-77857783-0.008
PCBP1--CALM3	1	1.0	1.0	0.001	3'-CALM3-chr19-46601390-0.0	5'-PCBP1-chr2-70089164-0.001
PCBP1--HNRNPD	1	1.0	1.0	0.002	3'-HNRNPD-chr4-82373988-0.002	5'-PCBP1-chr2-70089164-0.001
PCBP1--PFKP	1	1.0	1.0	0.001	3'-PFKP-chr10-3099314-0.001	5'-PCBP1-chr2-70089164-0.001
PCBP1--ZSCAN5A	1	1.0	1.0	0.023	3'-ZSCAN5A-chr19-56223708-0.045	5'-PCBP1-chr2-70089164-0.001
SNRPG--CD74	1	1.0	1.0	0.001	3'-CD74-chr5-150408968-0.0	5'-SNRPG-chr2-70293715-0.001
MPHOSPH10--DYRK1A	1	1.0	1.0	0.004	3'-DYRK1A-chr21-37488234-0.003	5'-MPHOSPH10-chr2-71149327-0.004
MPHOSPH10--KMT2C	1	1.0	1.0	0.003	3'-KMT2C-chr7-152142420-0.001	5'-MPHOSPH10-chr2-71139053-0.004
UBE2R2--ZNF638	1	1.0	1.0	0.004	3'-ZNF638-chr2-71387463-0.002	5'-UBE2R2-chr9-33888327-0.005
DUSP11--C4orf29	1	1.0	1.0	0.007	3'-C4orf29-chr4-128013086-0.011	5'-DUSP11-chr2-73780103-0.004
DGUOK--LCP1	1	1.0	1.0	0.001	3'-LCP1-chr13-46137299-0.0	5'-DGUOK-chr2-73934503-0.002
DGUOK--PREX1	1	1.0	1.0	0.003	3'-PREX1-chr20-48706230-0.004	5'-DGUOK-chr2-73946072-0.002
DGUOK--PRICKLE1	1	1.0	1.0	0.085	3'-PRICKLE1-chr12-42457268-0.167	5'-DGUOK-chr2-73958946-0.002
ABHD15--MOB1A	1	1.0	1.0	0.039	3'-MOB1A-chr2-74153977-0.001	5'-ABHD15-chr17-29562064-0.077
MOB1A--HELB	1	1.0	1.0	0.007	3'-HELB-chr12-66338811-0.014	5'-MOB1A-chr2-74155404-0.001
CEACAM21--MOB1A	1	1.0	1.0	0.002	3'-MOB1A-chr2-74155648-0.001	5'-CEACAM21-chr19-41551124-0.003
SET--MOB1A	1	1.0	1.0	0.001	3'-MOB1A-chr2-74172754-0.001	5'-SET-chr9-128684485-0.001
MOB1A--TRPC4AP	1	1.0	1.0	0.003	3'-TRPC4AP-chr20-35024774-0.005	5'-MOB1A-chr2-74178887-0.001
MOB1A--TMTC2	1	1.0	1.0	0.002	3'-TMTC2-chr12-82765824-0.003	5'-MOB1A-chr2-74178874-0.001
MTHFD2--ATP5D	1	1.0	1.0	0.001	3'-ATP5D-chr19-1244822-0.001	5'-MTHFD2-chr2-74214229-0.001
MTHFD2--PXMP2	1	1.0	1.0	0.015	3'-PXMP2-chr12-132697002-0.03	5'-MTHFD2-chr2-74204810-0.001
GOSR1--MTHFD2	1	1.0	1.0	0.003	3'-MTHFD2-chr2-74215298-0.001	5'-GOSR1-chr17-30520007-0.005
MOGS--SPG7	1	1.0	1.0	0.009	3'-SPG7-chr16-89513230-0.008	5'-MOGS-chr2-74463703-0.011
C19orf60--CCDC142	1	1.0	1.0	0.057	3'-CCDC142-chr2-74481751-0.111	5'-C19orf60-chr19-18592337-0.003
TTC31--MED1	1	1.0	1.0	0.009	3'-MED1-chr17-39404570-0.007	5'-TTC31-chr2-74490718-0.011
GOLGA3--KCMF1	1	1.0	1.0	0.007	3'-KCMF1-chr2-85047782-0.006	5'-GOLGA3-chr12-132825955-0.008
DSG2--POLR1A	1	1.0	1.0	0.009	3'-POLR1A-chr2-86033789-0.007	5'-DSG2-chr18-31548849-0.011
POLR1A--IMMT	1	1.0	1.0	0.005	3'-IMMT-chr2-86162584-0.002	5'-POLR1A-chr2-86105878-0.007
IMMT--LRRC75A	1	1.0	1.0	0.001	3'-LRRC75A-chr17-16442018-0.0	5'-IMMT-chr2-86195450-0.002
IMMT--NCKAP1L	1	1.0	1.0	0.002	3'-NCKAP1L-chr12-54536729-0.002	5'-IMMT-chr2-86195409-0.002
MRPL35--LRRFIP1	1	1.0	1.0	0.003	3'-LRRFIP1-chr2-237765912-0.001	5'-MRPL35-chr2-86211703-0.004
SRSF3--CHMP3	1	1.0	1.0	0.003	3'-CHMP3-chr2-86548793-0.005	5'-SRSF3-chr6-36594540-0.0
EIF2AK3--TRIO	1	1.0	1.0	0.003	3'-TRIO-chr5-14345567-0.001	5'-EIF2AK3-chr2-88568938-0.004
EIF2AK3--KIF11	1	1.0	1.0	0.005	3'-KIF11-chr10-92629859-0.005	5'-EIF2AK3-chr2-88609009-0.004
ZNF791--NCAPH	1	1.0	1.0	0.007	3'-NCAPH-chr2-96373843-0.005	5'-ZNF791-chr19-12611083-0.009
ARID5A--IGHG3	1	1.0	1.0	0.002	3'-IGHG3-chr14-105769802-0.0	5'-ARID5A-chr2-96550719-0.003
ZSCAN23--ANKRD36B	1	1.0	1.0	0.053	3'-ANKRD36B-chr2-97584991-0.006	5'-ZSCAN23-chr6-28441252-0.1
TAF7--COX5B	1	1.0	1.0	0.002	3'-COX5B-chr2-97648192-0.001	5'-TAF7-chr5-141320778-0.002
CSNK1E--EIF5B	1	1.0	1.0	0.003	3'-EIF5B-chr2-99368537-0.001	5'-CSNK1E-chr22-38379363-0.005
ERCC8--REV1	1	1.0	1.0	0.008	3'-REV1-chr2-99413421-0.007	5'-ERCC8-chr5-60945064-0.009
PCNT--REV1	1	1.0	1.0	0.005	3'-REV1-chr2-99464987-0.007	5'-PCNT-chr21-46324282-0.004
CDS2--CNOT11	1	1.0	1.0	0.007	3'-CNOT11-chr2-101270314-0.01	5'-CDS2-chr20-5127149-0.005
GCC2--ANKRD33B	1	1.0	1.0	0.003	3'-ANKRD33B-chr5-10651897-0.003	5'-GCC2-chr2-108484293-0.002
PTMA--BCL2L11	1	1.0	1.0	0.015	3'-BCL2L11-chr2-111128845-0.029	5'-PTMA-chr2-231708751-0.0
ANAPC1--YME1L1	1	1.0	1.0	0.004	3'-YME1L1-chr10-27148271-0.002	5'-ANAPC1-chr2-111884186-0.005
TMEM87B--ATP2C1	1	1.0	1.0	0.005	3'-ATP2C1-chr3-131006782-0.002	5'-TMEM87B-chr2-112097582-0.009
POLR1B--PPP2R2A	1	1.0	1.0	0.005	3'-PPP2R2A-chr8-26298003-0.003	5'-POLR1B-chr2-112543775-0.008
LSP1--POLR1B	1	1.0	1.0	0.01	3'-POLR1B-chr2-112575980-0.008	5'-LSP1-chr11-1853198-0.013
PAX8--HNF1B	1	1.0	1.0	0.005	3'-HNF1B-chr17-37696198-0.003	5'-PAX8-chr2-113233307-0.008
SLC35F5--USP54	1	1.0	1.0	0.017	3'-USP54-chr10-73509351-0.022	5'-SLC35F5-chr2-113723279-0.011
ACTR3--SPTLC2	1	1.0	1.0	0.003	3'-SPTLC2-chr14-77538602-0.006	5'-ACTR3-chr2-113929486-0.0
FAM186B--CCDC93	1	1.0	1.0	0.042	3'-CCDC93-chr2-117971657-0.007	5'-FAM186B-chr12-49593655-0.077
SAP130--PTPN4	1	1.0	1.0	0.008	3'-PTPN4-chr2-119878037-0.006	5'-SAP130-chr2-128028093-0.01
ZC3H12C--PTPN4	1	1.0	1.0	0.005	3'-PTPN4-chr2-119916087-0.006	5'-ZC3H12C-chr11-110126862-0.005
AP1S3--PTPN4	1	1.0	1.0	0.014	3'-PTPN4-chr2-119922240-0.006	5'-AP1S3-chr2-223837586-0.023
SNHG17--PTPN4	1	1.0	1.0	0.005	3'-PTPN4-chr2-119977171-0.006	5'-SNHG17-chr20-38430332-0.005
TRIM61--CLASP1	1	1.0	1.0	0.022	3'-CLASP1-chr2-121349859-0.002	5'-TRIM61-chr4-164971613-0.042
RNASEH2C--CLASP1	1	1.0	1.0	0.003	3'-CLASP1-chr2-121457528-0.002	5'-RNASEH2C-chr11-65716042-0.004
CLASP1--ZNF827	1	1.0	1.0	0.003	3'-ZNF827-chr4-145778185-0.003	5'-CLASP1-chr2-121570315-0.002
CLASP1--XRCC5	1	1.0	1.0	0.001	3'-XRCC5-chr2-216152460-0.0	5'-CLASP1-chr2-121649434-0.002
TSN--POC1A	1	1.0	1.0	0.005	3'-POC1A-chr3-52106446-0.007	5'-TSN-chr2-121767290-0.002
TSN--NCOA3	1	1.0	1.0	0.002	3'-NCOA3-chr20-47629567-0.001	5'-TSN-chr2-121767290-0.002
SEPT2--MAP3K2	1	1.0	1.0	0.003	3'-MAP3K2-chr2-127329408-0.004	5'-SEPT2-chr2-241318736-0.001
MDM2--POLR2D	1	1.0	1.0	0.003	3'-POLR2D-chr2-127844714-0.003	5'-MDM2-chr12-68813572-0.002
ZNF468--UGGT1	1	1.0	1.0	0.017	3'-UGGT1-chr2-128192511-0.006	5'-ZNF468-chr19-52839693-0.027
PTPN18--AP4E1	1	1.0	1.0	0.018	3'-AP4E1-chr15-50947434-0.014	5'-PTPN18-chr2-130374252-0.022
ATP5B--PTPN18	1	1.0	1.0	0.011	3'-PTPN18-chr2-130375491-0.022	5'-ATP5B-chr12-56641652-0.0
RAB3GAP1--EIF3J	1	1.0	1.0	0.003	3'-EIF3J-chr15-44561388-0.003	5'-RAB3GAP1-chr2-135135319-0.003
ZRANB3--NFAT5	1	1.0	1.0	0.005	3'-NFAT5-chr16-69667514-0.002	5'-ZRANB3-chr2-135444636-0.007
CD74--R3HDM1	1	1.0	1.0	0.001	3'-R3HDM1-chr2-135629583-0.002	5'-CD74-chr5-150409947-0.0
UBXN4--ARHGAP15	1	1.0	1.0	0.001	3'-ARHGAP15-chr2-143260375-0.001	5'-UBXN4-chr2-135774859-0.001
RABGEF1--CXCR4	1	1.0	1.0	0.005	3'-CXCR4-chr2-136115914-0.005	5'-RABGEF1-chr7-66682258-0.004
ATP13A3--AC097721.2	1	1.0	1.0	0.011	3'-AC097721.2-chr2-138453716-0.018	5'-ATP13A3-chr3-194472411-0.005
PACRGL--AC097721.2	1	1.0	1.0	0.021	3'-AC097721.2-chr2-138469107-0.018	5'-PACRGL-chr4-20727830-0.025
SPOPL--TMEM87A	1	1.0	1.0	0.004	3'-TMEM87A-chr15-42245643-0.003	5'-SPOPL-chr2-138516432-0.004
CDC6--SPOPL	1	1.0	1.0	0.005	3'-SPOPL-chr2-138569462-0.004	5'-CDC6-chr17-40299997-0.005
KYNU--ANKDD1A	1	1.0	1.0	0.004	3'-ANKDD1A-chr15-64953131-0.006	5'-KYNU-chr2-142957692-0.001
ILVBL--ARHGAP15	1	1.0	1.0	0.007	3'-ARHGAP15-chr2-143188195-0.001	5'-ILVBL-chr19-15115224-0.014
UGT2B15--ARHGAP15	1	1.0	1.0	0.021	3'-ARHGAP15-chr2-143704024-0.001	5'-UGT2B15-chr4-68576436-0.04
ZBTB43--ARHGAP15	1	1.0	1.0	0.005	3'-ARHGAP15-chr2-143768352-0.001	5'-ZBTB43-chr9-126808915-0.01
MEF2A--ARHGAP15	1	1.0	1.0	0.001	3'-ARHGAP15-chr2-143665118-0.001	5'-MEF2A-chr15-99705453-0.001
TAF3--ARHGAP15	1	1.0	1.0	0.003	3'-ARHGAP15-chr2-143736066-0.001	5'-TAF3-chr10-7840538-0.005
NSMCE2--MBD5	1	1.0	1.0	0.002	3'-MBD5-chr2-148316815-0.001	5'-NSMCE2-chr8-125286793-0.002
ARL5A--RFX1	1	1.0	1.0	0.017	3'-RFX1-chr19-13965446-0.03	5'-ARL5A-chr2-151798649-0.004
WDR11--PRPF40A	1	1.0	1.0	0.004	3'-PRPF40A-chr2-152676728-0.001	5'-WDR11-chr10-120901089-0.006
ORC2--PRPF40A	1	1.0	1.0	0.003	3'-PRPF40A-chr2-152686062-0.001	5'-ORC2-chr2-200946973-0.005
IFT80--GPD2	1	1.0	1.0	0.006	3'-GPD2-chr2-156490412-0.004	5'-IFT80-chr3-160399237-0.009
STK4--BAZ2B	1	1.0	1.0	0.003	3'-BAZ2B-chr2-159369594-0.005	5'-STK4-chr20-45079065-0.001
LY75--FAM107B	1	1.0	1.0	0.003	3'-FAM107B-chr10-14562975-0.002	5'-LY75-chr2-159804277-0.003
TAF1--LY75	1	1.0	1.0	0.007	3'-LY75-chr2-159804327-0.003	5'-TAF1-chrX-71464435-0.01
LRRC58--LY75	1	1.0	1.0	0.005	3'-LY75-chr2-159804320-0.003	5'-LRRC58-chr3-120327199-0.006
TBC1D17--LY75	1	1.0	1.0	0.007	3'-LY75-chr2-159835547-0.003	5'-TBC1D17-chr19-49889006-0.011
TANK--MAPK1IP1L	1	1.0	1.0	0.002	3'-MAPK1IP1L-chr14-55055030-0.003	5'-TANK-chr2-161137656-0.001
TANK--WNK1	1	1.0	1.0	0.002	3'-WNK1-chr12-864325-0.002	5'-TANK-chr2-161188195-0.001
CCND2--TANK	1	1.0	1.0	0.001	3'-TANK-chr2-161222870-0.001	5'-CCND2-chr12-4284294-0.0
IFIH1--WBP11	1	1.0	1.0	0.003	3'-WBP11-chr12-14791617-0.002	5'-IFIH1-chr2-162308391-0.004
TMEM243--TTC21B	1	1.0	1.0	0.005	3'-TTC21B-chr2-165922586-0.01	5'-TMEM243-chr7-87196262-0.001
CERS6--UBR3	1	1.0	1.0	0.003	3'-UBR3-chr2-169943703-0.005	5'-CERS6-chr2-168487760-0.001
FASTKD1--CERS6	1	1.0	1.0	0.003	3'-CERS6-chr2-168622280-0.001	5'-FASTKD1-chr2-169537781-0.005
SETD2--CERS6	1	1.0	1.0	0.002	3'-CERS6-chr2-168638440-0.001	5'-SETD2-chr3-47044825-0.003
ZNF121--CERS6	1	1.0	1.0	0.013	3'-CERS6-chr2-168668473-0.001	5'-ZNF121-chr19-9569975-0.025
TRAF3--NOSTRIN	1	1.0	1.0	0.024	3'-NOSTRIN-chr2-168865179-0.045	5'-TRAF3-chr14-102782716-0.002
MALSU1--SPC25	1	1.0	1.0	0.004	3'-SPC25-chr2-168890371-0.004	5'-MALSU1-chr7-23311186-0.004
PPIG--MNAT1	1	1.0	1.0	0.003	3'-MNAT1-chr14-60758635-0.003	5'-PPIG-chr2-169608794-0.002
IFNAR2--PPIG	1	1.0	1.0	0.003	3'-PPIG-chr2-169637107-0.002	5'-IFNAR2-chr21-33243328-0.003
PPIG--RP11-407N17.3	1	1.0	1.0	0.004	3'-RP11-407N17.3-chr14-39288799-0.005	5'-PPIG-chr2-169637475-0.002
ATMIN--TLK1	1	1.0	1.0	0.011	3'-TLK1-chr2-171023381-0.001	5'-ATMIN-chr16-81047237-0.022
KMT2E--TLK1	1	1.0	1.0	0.001	3'-TLK1-chr2-171160791-0.001	5'-KMT2E-chr7-105054414-0.001
COX18--METTL8	1	1.0	1.0	0.02	3'-METTL8-chr2-171433904-0.003	5'-COX18-chr4-73056879-0.037
AGBL3--METTL8	1	1.0	1.0	0.005	3'-METTL8-chr2-171336958-0.003	5'-AGBL3-chr7-134988662-0.008
PDK1--MSH3	1	1.0	1.0	0.005	3'-MSH3-chr5-80876286-0.004	5'-PDK1-chr2-172598830-0.005
DDX21--PDK1	1	1.0	1.0	0.004	3'-PDK1-chr2-172606754-0.005	5'-DDX21-chr10-68972962-0.002
TM9SF2--SP3	1	1.0	1.0	0.004	3'-SP3-chr2-173920678-0.004	5'-TM9SF2-chr13-99520620-0.003
SP3--ZNF655	1	1.0	1.0	0.004	3'-ZNF655-chr7-99576450-0.004	5'-SP3-chr2-173963821-0.004
GPR155--TRIO	1	1.0	1.0	0.056	3'-TRIO-chr5-14452750-0.001	5'-GPR155-chr2-174480797-0.111
GYS1--WIPF1	1	1.0	1.0	0.006	3'-WIPF1-chr2-174597754-0.002	5'-GYS1-chr19-48979553-0.011
ATF2--RP11-894J14.5	1	1.0	1.0	0.015	3'-RP11-894J14.5-chr3-53045985-0.025	5'-ATF2-chr2-175093269-0.004
ATF2--ATP10D	1	1.0	1.0	0.004	3'-ATP10D-chr4-47560516-0.004	5'-ATF2-chr2-175168145-0.004
KIAA1715--SLC38A9	1	1.0	1.0	0.009	3'-SLC38A9-chr5-55658272-0.009	5'-KIAA1715-chr2-175958674-0.009
HNRNPA3--PIP5K1C	1	1.0	1.0	0.019	3'-PIP5K1C-chr19-3651924-0.038	5'-HNRNPA3-chr2-177220531-0.001
STK4--HNRNPA3	1	1.0	1.0	0.001	3'-HNRNPA3-chr2-177221385-0.001	5'-STK4-chr20-44978497-0.001
RAB11B--HNRNPA3	1	1.0	1.0	0.002	3'-HNRNPA3-chr2-177223409-0.001	5'-RAB11B-chr19-8402838-0.002
AC009948.5--ZCCHC8	1	1.0	1.0	0.055	3'-ZCCHC8-chr12-122480694-0.019	5'-AC009948.5-chr2-178428540-0.091
CWC22--RBM39	1	1.0	1.0	0.003	3'-RBM39-chr20-35726182-0.001	5'-CWC22-chr2-180007102-0.004
RSBN1L--UBE2E3	1	1.0	1.0	0.004	3'-UBE2E3-chr2-181030027-0.003	5'-RSBN1L-chr7-77738986-0.005
ITGA4--TRIM24	1	1.0	1.0	0.004	3'-TRIM24-chr7-138579947-0.006	5'-ITGA4-chr2-181488678-0.001
PNISR--ITGA4	1	1.0	1.0	0.002	3'-ITGA4-chr2-181502577-0.001	5'-PNISR-chr6-99401102-0.002
NUP35--LNPEP	1	1.0	1.0	0.005	3'-LNPEP-chr5-96983506-0.002	5'-NUP35-chr2-183137800-0.007
WDR75--USP15	1	1.0	1.0	0.003	3'-USP15-chr12-62359270-0.001	5'-WDR75-chr2-189442431-0.005
ANKAR--LRBA	1	1.0	1.0	0.015	3'-LRBA-chr4-150710051-0.001	5'-ANKAR-chr2-189707475-0.029
RP11-437B10.1--ANKAR	1	1.0	1.0	0.015	3'-ANKAR-chr2-189746647-0.029	5'-RP11-437B10.1-chr15-92923377-0.002
PROSC--PMS1	1	1.0	1.0	0.004	3'-PMS1-chr2-189877392-0.004	5'-PROSC-chr8-37766355-0.003
ZFAND6--NAB1	1	1.0	1.0	0.01	3'-NAB1-chr2-190690803-0.019	5'-ZFAND6-chr15-80059809-0.001
SNURF--GLS	1	1.0	1.0	0.002	3'-GLS-chr2-190915043-0.002	5'-SNURF-chr15-24967828-0.001
ACSL4--GLS	1	1.0	1.0	0.003	3'-GLS-chr2-190961331-0.002	5'-ACSL4-chrX-109700799-0.003
GLS--IPCEF1	1	1.0	1.0	0.002	3'-IPCEF1-chr6-154227438-0.002	5'-GLS-chr2-190961222-0.002
MSMO1--STAT1	1	1.0	1.0	0.001	3'-STAT1-chr2-190971846-0.0	5'-MSMO1-chr4-165342477-0.002
ARF3--STAT1	1	1.0	1.0	0.002	3'-STAT1-chr2-190989675-0.0	5'-ARF3-chr12-48957465-0.003
CLEC3B--STAT1	1	1.0	1.0	0.02	3'-STAT1-chr2-190984340-0.0	5'-CLEC3B-chr3-45011470-0.04
WHSC1L1--STK17B	1	1.0	1.0	0.003	3'-STK17B-chr2-196146057-0.003	5'-WHSC1L1-chr8-38382242-0.003
STK17B--ARL17B	1	1.0	1.0	0.009	3'-ARL17B-chr17-46279201-0.014	5'-STK17B-chr2-196171555-0.003
LUC7L3--CCDC150	1	1.0	1.0	0.009	3'-CCDC150-chr2-196685137-0.015	5'-LUC7L3-chr17-50745811-0.002
RBBP7--GTF3C3	1	1.0	1.0	0.005	3'-GTF3C3-chr2-196769727-0.009	5'-RBBP7-chrX-16864300-0.002
CMTM6--ANKRD44	1	1.0	1.0	0.002	3'-ANKRD44-chr2-197045811-0.001	5'-CMTM6-chr3-32495929-0.002
CPNE7--ANKRD44	1	1.0	1.0	0.039	3'-ANKRD44-chr2-197078993-0.001	5'-CPNE7-chr16-89580569-0.077
STARD4--ANKRD44	1	1.0	1.0	0.003	3'-ANKRD44-chr2-197091581-0.001	5'-STARD4-chr5-111512518-0.005
MED13--ANKRD44	1	1.0	1.0	0.003	3'-ANKRD44-chr2-197120396-0.001	5'-MED13-chr17-61982173-0.004
COQ10B--MAP2K2	1	1.0	1.0	0.007	3'-MAP2K2-chr19-4093016-0.006	5'-COQ10B-chr2-197474409-0.007
HSPE1--SPPL3	1	1.0	1.0	0.002	3'-SPPL3-chr12-120867659-0.002	5'-HSPE1-chr2-197503378-0.001
AC011997.1--CKAP5	1	1.0	1.0	0.064	3'-CKAP5-chr11-46746445-0.003	5'-AC011997.1-chr2-197718668-0.125
CCDC69--TYW5	1	1.0	1.0	0.009	3'-TYW5-chr2-199955490-0.014	5'-CCDC69-chr5-151217211-0.004
PARN--SPATS2L	1	1.0	1.0	0.003	3'-SPATS2L-chr2-200416221-0.003	5'-PARN-chr16-14572825-0.003
KCTD18--TRAF3IP2-AS1	1	1.0	1.0	0.013	3'-TRAF3IP2-AS1-chr6-111536510-0.01	5'-KCTD18-chr2-200496628-0.015
CLK1--ORC2	1	1.0	1.0	0.005	3'-ORC2-chr2-200944310-0.005	5'-CLK1-chr2-200854392-0.004
ZFAS1--CLK1	1	1.0	1.0	0.023	3'-CLK1-chr2-200858911-0.004	5'-ZFAS1-chr20-49279646-0.042
ORC2--ZMYND8	1	1.0	1.0	0.004	3'-ZMYND8-chr20-47298792-0.002	5'-ORC2-chr2-200919387-0.005
STIP1--CFLAR	1	1.0	1.0	0.002	3'-CFLAR-chr2-201154170-0.002	5'-STIP1-chr11-64191322-0.001
C1GALT1--CFLAR	1	1.0	1.0	0.003	3'-CFLAR-chr2-201171694-0.002	5'-C1GALT1-chr7-7196291-0.003
VMP1--SUMO1	1	1.0	1.0	0.002	3'-SUMO1-chr2-202215011-0.001	5'-VMP1-chr17-59709701-0.002
NBEAL1--NOP58	1	1.0	1.0	0.004	3'-NOP58-chr2-202300348-0.001	5'-NBEAL1-chr2-203016437-0.007
SSR3--NOP58	1	1.0	1.0	0.002	3'-NOP58-chr2-202297907-0.001	5'-SSR3-chr3-156543271-0.002
TRIM22--CARF	1	1.0	1.0	0.011	3'-CARF-chr2-202986483-0.022	5'-TRIM22-chr11-5697276-0.001
CYP20A1--TRAF3	1	1.0	1.0	0.005	3'-TRAF3-chr14-102782716-0.002	5'-CYP20A1-chr2-203297201-0.008
INO80D--MOB1B	1	1.0	1.0	0.009	3'-MOB1B-chr4-70985649-0.01	5'-INO80D-chr2-206072412-0.007
CCNYL1--SNX8	1	1.0	1.0	0.019	3'-SNX8-chr7-2272111-0.002	5'-CCNYL1-chr2-207749511-0.036
HSP90B1--PIKFYVE	1	1.0	1.0	0.003	3'-PIKFYVE-chr2-208356445-0.006	5'-HSP90B1-chr12-103949379-0.0
KIFC1--PIKFYVE	1	1.0	1.0	0.005	3'-PIKFYVE-chr2-208358731-0.006	5'-KIFC1-chr6-33393935-0.003
IRF4--PIKFYVE	1	1.0	1.0	0.004	3'-PIKFYVE-chr2-208358731-0.006	5'-IRF4-chr6-407688-0.001
