ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF041	NFIA	PACSIN1	9	chr1	61439517	chr6	34529662	e92020fd-e65e-2b2e-21b3-ffb352b705dc,06eabf21-3f4a-b993-c27c-90aaa6d47692,1c90958a-ac75-290d-216a-e1882bffeca4,636681ea-a52c-dc25-a1d6-cd22ce936760,8db1238b-4cd4-9546-f79c-6ce1077cac39,9d2e70a2-2aad-d9d6-5676-f57b2fddc0d8,bc4216cb-9b27-1048-9471-83c5f20762f2,c71c878d-63ed-6dd5-665f-be2874c89aa8,45b5a4b7-538d-fa6d-cdf4-dadd059a14eb
GF042	UBE2G1	AK9	14	chr17	4289411	chr6	109545866	e53cff49-e40b-983c-c080-c4d54a3e0f49,0fb25bec-2ee8-f876-b2a1-459f37ff8621,38979b8b-e9ae-cd1c-bfa1-0468613fda03,4e3565bd-eeb6-a7e9-3439-2ffa759844d8,6c9284b3-9dc9-a588-a1fd-480130c22819,7174053c-a1c0-fc4f-59f4-7e7603feec40,833d731f-8472-5935-ce2c-a8a42c43bd88,b295ceff-1060-6280-572a-805297f7e3d4,b44e5ad9-7fa7-8088-c48e-8f7bcb7eec92,bda3231a-d51e-376f-5d60-08ad92962f0e,cf004404-6155-6e1e-7f9c-e4d471f1f340,d6c4fde5-773a-0a6c-7793-0dd670dc004a,07195dd6-519d-0a7d-2f08-d38c7ba61995,44a7edb8-6555-44f0-89b7-64f42d6af98b
GF043	HAO2	SELP	5	chr1	119385052	chr1	169590203	a86bcccd-f38e-1eb4-c4e0-60ec164baca3,5db91f9f-5fe8-5b87-aaa7-4b49e5e6c100,6f0523f9-89ef-bdca-3e22-c093b47dcd3e,8021d17f-1d55-abda-f41a-a67cba33fe27,09db8019-e0ce-2ec2-85b1-f7b28641bd2a
GF044	LILRB1	DYNLRB1	11	chr19	54638692	chr20	34526266	cccd31c6-870d-bbdb-6719-ea25d49302a8,07dc610e-b902-2d3a-96cd-6294f4438efc,0df15bc8-dfca-b330-3ef3-a82d6f508ad4,150db661-b2e4-0324-30ab-079754c0083c,15a24ade-7bd2-5353-e2b5-063684d53395,3cfd2f3f-8544-b66c-b794-b4d3b9435aa9,5fd833d5-c4c9-f8c8-9483-c7b850b21df4,74e68473-ebd0-8d26-dc11-2854b669d855,9d902bea-1d1c-35f8-20b8-dffbfcdd0ef1,b21fb93f-5115-0616-6114-434fbfc13ac9,b9f72dd8-b476-7080-297a-9b505c5194ea
GF045	COLEC12	CWH43	4	chr18	320061	chr4	48992089	dc1f674d-a92d-2027-a200-6d5115af21a8,07ffde1c-cf40-3e8b-e474-15649b50c563,2f6221c4-7214-87d9-8d7e-1c16bf516b30,40bb5d22-a73e-d9f2-933c-7e6f8d7ac3f2
GF046	TNF	SLC22A16	4	chr6	31576579	chr6	110438849	d00c69ba-18d3-a546-1d0b-72df50eae101,08dfb9e2-e6df-610a-c26d-4b9c0e33a3f3,0bdafaf2-2fde-1b82-1530-57de07f759b3,93b234b3-083d-8846-a601-dcf7fca28159
GF047	CCDC122	MLNR	7	chr13	43868803	chr13	49221383	f853ec32-a8e5-a28f-b56f-39b27ea10896,4acfe656-e990-2021-1658-40feb61a0447,ac4ab9b7-addb-bf76-6817-0581d7dbbbad,a708feef-4ca9-3c81-a768-4719a52bbfab
GF049	STAC2	AREG	7	chr17	39218172	chr4	74449247	dec5636d-3bf0-5f3b-b95c-8e6d2c8cd784,0aa5cf85-7603-55bb-1021-7cd609f85b82,165beff6-d6c0-6797-87a8-61912952b14d,7af9fd50-0315-f512-d7f7-20a01d3d928e,9d233c2f-39e3-c9b6-0995-0cb0d2d0217c,a27c8f45-2141-2ee6-2a6d-b3eca7912c89,267c66d2-6739-4adb-fec5-23cc6a81bc08
GF050	GOT2	CLNK	5	chr16	58716012	chr4	10508035	d702916d-58d5-7c1d-1ed9-6e154e9cd9c1,77e3ddd1-6d6b-2384-c6dd-a061f65e91f5,a3b0bdae-a753-b52c-621d-2a543e809eb3,c0f58a3d-c26f-051a-b78b-0aa8e92454f6,c415487e-d734-e197-c324-071e7d9e8481
GF051	GOT2	CLNK	3	chr16	58716014	chr4	10501341	ebc09395-0d55-96dc-665d-12dd60339b75,2cf33870-7413-4d45-3392-8e4cb45f5611,40ed2c29-ff3a-6f35-ac08-6ea4ef6a1502
GF052	SPNS2	NCOA3	11	chr17	4525193	chr20	47652403	ed809622-35d2-785f-0066-5e1721db22d5,75e55bf1-c54c-9c22-4ece-a5535a96d8ae,3c6dfdc7-1a68-e9a0-a7f6-36a233c02903,8f56fb2e-0cfb-757c-fe1a-486a3ad35f59,0945620c-b93e-4273-6792-df52a1b47690,b81a4627-4c5e-3e78-824a-0d76cff36b2a,d0037bd7-8048-0c37-b5c2-9df716dbf85f
GF053	GRB2	PDCL	36	chr17	75332698	chr9	122823196	fdf58d21-5e88-7a6a-8e60-0b01ffb337b3,099baaf0-abd5-07dd-2e9a-d386d5efe7ee,0caf4635-4069-4fe5-ed0f-2b5ce11de38d,0f1f3038-d59c-26f4-c269-335796fa7b42,1b26fb4c-aa3e-b4c9-d05e-97e2ef56cab5,4139ab7f-4356-189b-dd3d-d5aacc2f6395,5a5135f7-3e54-4fda-bc89-d0f27b50808b,5c4444a3-6b25-9678-ec6e-950cc8944f2c,5dca2615-3fbc-e09f-0f2e-c9672b601699,66c4475e-bbc7-b2cf-d6ed-c4aa5f3af0e6,7446fba5-b77e-0568-6372-faa5d65e6f9e,784ad650-cce9-2b5f-2966-babba53bbbcf,82dc569a-297f-b7db-a574-00fd74f672bd,858a0942-8fb1-69b8-3358-36a21474e14e,a8ea41cf-b534-6119-a2e8-b18e55bb445b,ad2872bc-d99a-5938-644d-c52eeb30d675,ca404508-415c-2ca9-289d-5f584fed09d3,d470bdd0-70c7-8f1b-8a0c-53c271d1d649,d5bbe0fc-8e25-77a3-ae67-9210e5b6812d,db60817a-d961-936b-bc04-0f17e4ca3404,e82dfbb2-790b-1ee7-a02f-f22445f804fa,1f3f99f1-c12c-e191-154b-3a1c8c7c6b64,5467a16d-086e-466f-4f0c-cdb606f78581,cfd1e7f9-c549-b08b-91a8-f6642d84c4fb,5a6204e1-3357-b1ed-85a7-e9ac4352cfe1,d0d45523-d768-2b78-dcdc-a048e3c63729,23cb3646-0a51-5a41-d0ba-baf92eccc1d8,3c30e1cf-5724-c0bb-101e-cec05ef2fcae,5ca42545-8eed-37fb-3f09-6dfa0e840533,d1324587-9044-de31-c65c-7857ee1a91ba,a3723ae3-b6a7-967f-aa61-b73f7960bfff,ab2f88a1-19f4-6526-cc43-491700aba8c0,b4438fa9-437d-255b-5a73-3590565761ab
GF055	RAB17	TTC28	15	chr2	237575131	chr22	28030225	d0288132-5a83-bc40-f56c-53cabab68fbd,09daa894-df88-5638-25c7-803d3b8a7772,338befe1-8c97-55b3-c28d-b7876639f5d4,4beff63b-a651-55d6-e226-f7df94870034,58cc8bbc-c311-e18f-c2a6-e70c20d4743a,605f9ee8-e15d-9c7c-6112-3d11126cb9b7,697be9cf-6b7b-d8bc-a6b6-bb9cd9cc3e08,743eddbd-953c-bfa1-b4c3-53824479832e,8c332634-e595-24fb-8dbc-53b794350f37,b137c41d-09e4-230d-534c-0869155969a5,95524a2a-9fe8-1700-4200-97d4616724b1
GF056	CETP	BRD3	3	chr16	56981223	chr9	134052442	deb05a7a-957c-05b8-6b33-7f37a696e3f7,0a14c3a8-10a3-343c-67cd-bf2019aea7fb,438132ff-ec9f-8607-d079-d83fe35d22a3
GF057	DFFA	RAPSN	7	chr1	10467294	chr11	47447812	d78cfa3b-689c-3e6e-cb54-bc10c056ec97,5ce9e2d5-b1c4-5a9e-4cc3-56899ce08393,64a23310-8226-8f8d-f681-f4c7db1e570d,56c991aa-5f2f-f36b-79d2-cbd0647a6722
GF058	PSMF1	TUBB	20	chr20	1118903	chr6	30722915	f8898938-c4a2-8311-70c6-10b5b4432bca,606575bf-871f-51ed-28c7-c69d4cac2949,7c51d8a3-eec2-5406-64d4-ee93499fdac0,e59b1602-5e15-c788-ad6a-9fd17b96e02d,e971d631-3848-1949-7eea-5d31934b2dc3,5a1f7f9c-6f7c-17b8-3386-5121211aa9f9,5c546357-8b4a-cf2b-28d4-cd4cb87d794e,95fba2db-5b60-e293-5fab-208c784dd4c2,a1dfa496-5d07-d065-f7ae-10d9a5a30b03,cf5ae133-db81-1a62-a452-5f01a0c5edf3,a4041824-5fa2-b6b9-7e0b-f2161a0c37b8,0b439cc6-4355-24e3-f41e-0a9860ad62f4,8c867a56-6a8d-32c7-e516-85e9da003d84,f6a99756-e883-7f43-5373-29c79610a287,5a7c6003-4556-96ae-7340-eb0eded28034,b3260bc7-081c-e57d-48fe-ee4d72c936ca
GF059	SP8	FRMPD3	8	chr7	20785790	chrX	107560853	cea17e1a-a033-4587-0ad3-2e83294565ad,1e637793-75a1-f9c8-5e0c-d4c29ee32f1d,79886f95-643c-3b8c-a930-01efd91fdb88,917b54dc-6768-5016-7433-1268986c3fbc,98cd86b7-d3b6-5f6a-29bf-777f92f06bf1,906362ff-12fe-2dd3-bebc-ed663aa03681,a08bb27d-67d7-9dd9-7b43-7e330daf2f12,95352416-a5dd-89e7-c9ac-2f111845b2e2
GF060	KHDRBS1	TOR1AIP2	12	chr1	32038035	chr1	179847635	ffdebc5e-1873-b7cf-09ee-5307a87c1dd9,0c0b8867-e46e-9449-8c4f-52d93634aebc,3b18ff57-36b7-8407-3cda-99d0d007c8ad,4eb1f172-1010-e8ee-c8f0-08665e63ddb9,6c330848-884d-08dd-897a-424ccf970d4e,7323f34d-6b7e-1d57-3858-240ae37c34ca,9a00ea9c-8fbe-7356-7cdf-51f88027e0dc,ce77726c-1207-a443-916f-e3f2aa2fcd8f,dbc0a680-a80f-7081-a263-9590aa30730a,a45ac192-2b75-b81f-7014-098ec96efd1f,60b9b667-8ba9-e631-1899-542817b25424,40ce4f51-9eec-bb5d-9a06-2a71c1c35ddc
GF061	KIAA2012	PSMD1	8	chr2	202109615	chr2	231113728	ea66b31a-e3e9-0228-83e0-e336e1cc2ec0,39ada5a1-5549-d4cc-9bad-1c1323559cd7,64069ebc-bd88-eeae-9656-bf0aad178b97,6fbaf53d-4294-fbf8-c222-bed1c840ea66,72002c64-0b05-0e05-35a9-6aa2d6fdfee4,dac35a51-9b3f-f9e4-5d44-8b3e2ace9dfb,523829af-5dc9-3763-75c7-e6e8f9687335,c31d9b58-1142-6104-de1a-2d8167d07eb4
GF062	SLC35F3	ZCCHC10	12	chr1	234214575	chr5	132998851	cbc48d76-a952-1232-e37b-edebff1a16c9,0cb6c73a-9835-e1ec-bee5-57726767587b,2103107f-c29b-0baf-6604-2d791a55531e,2be8dee7-4f50-24f7-1dfe-d52c833c18df,2c6bd967-38e1-7289-35e6-5b5d767468d3,3d92321e-3826-68f3-45ec-0c2d36dca631,686e3b73-b3dd-ccd1-4bd9-c3d14ced2a0f,8b1173bc-baa4-6da3-5462-7adaed564cbb,9cd7fa0b-8b5d-4f16-a658-9b41b70cdf8b,9de29d3b-464d-9b8b-83a8-8e2441d742dd,6d046a8f-4c89-8317-af0b-55b9f178430f,c70e8fd4-dcd5-5dd8-6103-adb56f67c8d7
GF063	TNFSF13B	CCDC36	15	chr13	108303364	chr3	49244643	fba5295a-773a-a92d-9aa5-7d6f9dc2cef4,0d72724c-a41f-3b6c-4689-3073fc2282af,0ed668b8-bd11-3675-0185-6bf28af9c837,20a31931-189c-fd5a-d82f-3d9fb356336d,78782d8d-7e7e-6898-bfd5-0362a4f8aa1f,a9b240d4-5033-8131-15e9-83d2a2bee457,ac308574-70e0-a342-e5b0-accf8e55fa93,b124b789-e3a9-7acd-41e6-23cc57feb0c5,c8e37d78-ff08-aa35-6b9a-387a94c866ac,edd0b7a5-f725-de37-fe23-9d3e8eff69a2,f045ab85-3c7f-76c8-e7e2-a67d6e52d431,1b7afde7-b7d8-eee8-277f-ee72ec361583
GF065	ACAP1	CRYBB3	3	chr17	7342068	chr22	25202672	f050b59c-73d2-7ecd-079f-7b86f943c0f0,0da6456c-7c99-9859-9e19-aa88f534fbac,21b3e0a0-36f4-13ab-7dd7-9bb891fabc88
GF066	PYGM	ZNF735	13	chr11	64755446	chr7	64249027	e9588915-c871-f45c-8106-96f4ee67b029,2d89af6d-c094-68cb-98fd-6b1cff7db838,37cc526b-4ac0-5acb-407b-c6d05707ff8e,5578ac42-7d39-e5de-b1fa-9208ac0a74b0,874e5ca8-e64a-13c4-efd8-b7b57eb82e6d,8b4bf8e3-c7ed-f814-cbc5-5e19a8f8b4d5,aa98527a-6053-3f1d-b4e3-e2cbaca51dc4,cac5adbb-2303-31f6-f0b7-7ebdec4551f9,d76229fa-83cb-2e6a-ee4f-5797bb39db96
GF067	RNF219-AS1	SSB	10	chr13	78602553	chr2	169805576	fbe18d5a-787a-0ea0-dcb6-b8546328c009,0e130a49-c849-66c6-d05e-e245e5e58d8f,7b381fa2-d8bd-d0c5-ea22-8a475e0e9427,b77dfdf3-48a5-6636-4a02-608abf93c99c,bc637b5e-53cd-9c32-7b00-ffbbbba20ca7,ee9c0b7b-ef37-eaec-81a7-52980a33ea46,f7d53b59-a44a-13b6-936c-de1f9e845013
GF068	SUPT7L	AGPS	9	chr2	27662281	chr2	177436884	f78c57cf-36be-6b3a-a55c-bf2de4030fe9,4b3378fa-ef4d-2f14-45a5-153cb119c546,7d2d29ff-0e8a-cba4-d193-2f080e7abce8,8bd220e0-3978-926c-b9ce-09d1347f7969,b9aaccee-c999-5321-9b18-3c918595c42f,cf67a84c-9fc1-50d8-76b8-35ca049e5b29,f07dcf41-9ae7-2959-11f2-287f1141ea06,0e1d69db-e7be-3343-d2e3-998efe21fb55,5bb9f4e3-6584-3855-8558-8b264337fa38
GF069	FBXO33	FBN2	43	chr14	39431563	chr5	128338124	fd051eba-1ef5-4d6b-0a8f-294d31ef6711,1177e960-90bf-a995-561e-4d127c8a76bd,160226a6-edb3-6c81-49d5-487d4ff7c2b5,1b2115d3-c204-99b3-e472-9c8621cdb447,1c85a719-0838-f73e-3199-76750a3e8a35,33d992bf-5ad2-8fcf-9bd3-2f93c7d0e96f,3e54ff1b-f3d4-9068-5d7b-587f0e027db9,4a2e267a-aa44-83a5-969c-b998f40ec611,4e91a3a9-177c-bba8-2d5e-ec6706aeba79,56e6ccf6-29fb-3311-9647-d04e49123357,5f4187ab-019b-f3fd-83fd-fc5e94b2492a,768cd65a-67b2-5fe3-e6b3-d953c220698a,77dc4556-a4a6-a7db-0d3d-1caf9baa7d23,7efa0c8b-a3d4-c74d-d2ef-195f9d92a5df,7fee7b18-8207-eefc-588d-f205a8d58f34,8c78ac44-036a-7058-5192-da3b6b007ca7,a6dd8125-9707-b821-37e5-eb696ee2eee9,b2269853-778f-1c45-d276-2b4b52d68a2d,b6a7cf06-b309-e039-5c3f-f6f4f452695b,c2aca176-b90e-9104-2546-d0ed76537e76,f450808b-485d-67e9-ccd5-daadc6849080,f9651988-ef9a-bbd8-9c9e-270cb6adf1f1,142beba7-fdf3-11a5-2b02-74fbe1f5446e,91b854c7-181b-d510-3683-0131ef203249,b887197d-99cb-b9b8-969e-69aa35606931,bcd1a3bd-ca8d-7e0b-a773-795640e03134,f91d1cf2-9c02-216c-f7b6-6ec5e83d1b03,3c465d98-4092-e690-7541-58bf29192499,3706d02f-cc90-c9bd-af13-331b2d4f172f,268a537c-f846-6f95-c98c-b378653b36fe,7b0a9a10-17d7-af82-7a37-28948fae6ec8,19f1db2c-d8e6-dfb2-9fb1-66ca4a13fe9c,470ef39b-193a-451b-89a1-5c00b59b52f5,9fa40ff7-6cd0-f403-fba1-25af0a6f4f6d,d2ece8ec-148a-c01f-a196-0db627e28451
GF071	PDCD1LG2	BEND2	5	chr9	5534743	chrX	18180511	aaff1348-f009-f3d4-2846-d6c806df204d,10082bea-645a-413f-39e1-d90469d2a898,3868f6d4-3124-2c9d-f6f7-9a927a62e02c,8a4a1faa-cda8-5f4a-8e40-c408c3359bcf,a51e2ff4-4c06-6646-7659-28c86f6b3849
GF072	VCL	GDPD2	26	chr10	73998376	chrX	70426050	fb703fc4-c2ff-d566-31ca-beacea50981d,0eb315dc-34bc-6f1f-df67-89c8978f8220,33186580-4666-5c2b-5212-3ed19dd43957,37834793-dd0d-3f58-ca15-607d5b2031b1,392f42fe-3780-0803-4411-f5493e1c15c4,3bc46f92-17a5-b09c-c0ae-b42a7f56894e,4568babf-a4a8-eeb3-5e95-0dc515714499,45b68359-3e17-4e47-3f54-6247137c8ddb,479f0bce-192d-d0da-75f0-d3ddbcf2d3a1,4c99b2de-cfed-8c76-9309-edd7c4245799,78ad06ec-f00c-dac8-99ec-336ea7de9dfb,89f2c52c-63b9-8d51-562b-b62428efe32f,a514b3d0-fa2f-cee6-f456-f4eb10031df3,b1930b04-8470-3348-930c-43ee4b7bc485,b46c3d69-2ab4-6a5e-4933-f3e03a6d8070,ca021c04-e668-3440-44cc-93398901dce0,da92097a-f850-ae06-0ba1-39430252c8eb,3879c963-956e-e128-0673-1068bf070707,cdb7f8fa-6a75-42aa-1631-54236037e4a0
GF073	GAS2L3	C3orf33	6	chr12	100600550	chr3	155763919	fcefc1e4-59e6-e234-b327-5bad9557a566,138284bb-4683-331f-4e1e-1142ed40b70d,cf25f286-caae-0251-cfb0-412887327b98,decd8dc2-c0cb-2519-d8f9-312f6c5e9314,1cdde04b-1665-0578-4453-f7d1ff95e5e6,7a8470e8-1116-fece-b1be-2dc3a3d79055
GF074	JPH2	GPC4	7	chr20	44114876	chrX	133414803	ca8e0c1f-97a9-0022-6e9c-6b387e35c940,1798cbe1-9681-6fa4-f295-c09232f0e1d2,39ff2596-0d91-9def-14e2-4831ad9b854c,5a3c591f-382a-2e1c-e66e-02ac773ccaab
GF075	SEC1P	SH3RF1	18	chr19	48664141	chr4	169096686	e4b18619-1d72-07c3-2ea4-9b19e4566bee,2ef08d46-c5a2-bcd9-75fd-b497067b2caa,37c39c2e-b627-ff4f-0527-df2cfed16e1f,9fbc86ab-0b5b-b0bd-4610-0b301b29f224,b2c59f5b-b39f-b43a-b7f1-bbaf00c30649,cd182eab-5211-4644-e950-b88145b60ed4,d52578a7-d36f-1edc-fb42-d8f4d2e98cea,e075d387-6723-d73e-3b4d-64029820f598,11219d60-0427-0210-44dd-595454e86c0e,cf3c1231-1d93-d17d-9286-feb7212f9f0b,78dae1d9-8e3c-8925-5394-a1252b880930,69b95182-f397-1754-21da-235e0c6a14e6,95f6c1cc-7c23-2453-0141-82120626b355
GF076	DCUN1D2	CISD3	21	chr13	113462739	chr17	38733274	f7c32605-f117-fcb0-f42f-496eff3035df,112ecde7-d60b-2f29-296f-a5fe67b08fc0,39646653-e73d-bb36-3653-7a8df063e426,4adb73ee-1e67-a022-4f33-de9f823361b2,5a6504ec-1175-87c5-ae73-804b696f798e,754ee411-3934-d52a-49fb-e14655f66f04,7553484d-a918-5287-b7ca-f58b9a5c0ec8,79338bd2-6a3e-5522-aa98-871fcb746956,8af5e193-d2a9-be33-8f09-199a69ff87be,8b97f6eb-9baa-c800-aec7-9149e8285425,8ffc758f-c276-54fb-a4e3-91e8481d67f3,c4ada172-6911-8ff3-03f3-748d4917d6ef,cf20fed7-c2fa-6c9b-1635-4c0f830338de,d82f6356-ce77-7096-da55-6628771bca12,e26e852f-629e-df03-50c3-5be8e2587b1d,eb8ab6a9-5ab6-7033-a07b-850512ac0d2c,ec321e44-26a3-765c-e0be-33ab9da6ef31,f305e2b7-907f-2b55-628d-9ea6f32d17ba,6d4bc6d9-4c78-0280-bd7a-cec9e7b72297,e8021d38-3fce-9e19-1815-ca78ce945b00,78c7e2d0-847a-44fa-37db-0319149ed1a2
GF077	STOML3	CTD-2132N18.3	6	chr13	38968401	chr17	42125900	d75568f4-a60c-e35c-8694-7045512df224,a89d8808-0b5a-79aa-0e75-8548cff8250e,cb4bdef0-6a55-5e41-25fc-ec4db89d6ef5
GF078	FDX1	ELAVL1	6	chr11	110430305	chr19	7981188	fb8bfe1f-54cb-42de-7570-a00afa660b79,30c4b4ed-12d0-d1f5-fa44-0326602fdcf0,ab749702-cce7-88a6-1e04-7cf3bf385443,e99cbc4b-ec84-b629-faf3-0ad273d311cb,f31afa58-6198-a2ea-d249-0b63d758f947,f71abb52-8c69-5afb-f703-e99e7a516813
GF079	MS4A4E	GDF5OS	32	chr11	60214569	chr20	35433850	fcb6b65c-0da7-97e0-d0ee-47afa5eed43b,128c1afd-e53b-c659-e19a-04e7795bc45a,2f0e68be-e689-0ad6-5f2a-8a2f9a5bc2eb,306a8d7b-644e-f525-fbab-30007a63deba,3e3f09a2-70da-d6ba-7786-d4b9c4da5b30,4f97fbbb-67bc-aad5-9ae4-009ada4421fd,56a8a56d-68fa-70b8-12b5-9f48514f764b,5f4e8672-0e62-cd3f-1bd6-649c4a44c873,6ad341a6-09e2-afc5-94f2-d4a2c1848114,6d1cccba-2259-2d93-f59f-2f6d9b7dc850,7ace66b7-6f4b-24db-3e15-dba26ce79cd3,83e448f3-e131-04bc-d43a-509d936629bd,89a3653d-f7b7-deca-6e75-fca3856f88ce,90d4657d-a765-b361-758c-4739f3b39e1d,930f5b0e-2b46-7b53-83a4-e7b9c00548fd,98a38622-bf12-fa71-9398-b7a8532846f1,9a9cb51b-ac1b-3674-08a0-bce7bd6aee53,b93eed7f-4361-ad56-d694-951c93fc130f,baf3a467-9c11-fc60-436e-d1c5fd97f991,c807b536-b536-c726-b3b4-bde4657b2c49,e1e8e895-7ee9-30fb-555c-57905a3022c5,f544dea4-268c-6cb4-96d6-33a3873d433e,a73909b3-261e-96b3-81dd-52f95c1f0fc3,da3a7dfd-651d-fec5-7336-ed9306bda234,1a91173b-8747-c8db-5b7a-ffd7644cdac6,97a44f3f-0aa2-37d1-e7fb-50923b279c99,da731a1a-2021-93b5-67f3-42c4ed069d71
GF081	DNAH10	CTCF	11	chr12	123934064	chr16	67636689	fe560b3c-5fdf-c7e0-8fa1-202d8ff3a297,248da5fa-ba86-63aa-0507-6239065afa39,94f9993e-30a8-0af8-a0e6-bc9d51a7dfb3,c5339b20-3f99-b744-d724-5b2034af2edb,d6271941-3523-5a8b-5b33-a424a4e650d1,12f784d2-0fbd-b7c8-d4b1-b358eca20737,6634e7fb-d6b4-833a-c4a9-a82282cbe39a,93d94ea5-59d4-b379-ce1d-b599ea1e8b1d,ac26bc1d-8a8e-cf1b-9054-87ab1e5eb950,b51a9ca3-a517-3f72-9f06-c6bf0371f3ea,dab0a4fa-0685-dc6f-668b-f5ec584b28dc
GF082	RP11-244H3.4	EGFR	10	chr1	35014696	chr7	55161507	caf0cc6d-5f74-3acd-b503-46621de31dd1,1eaea62f-5e76-caa8-1314-533e0b6424ba,9d2e8884-b8b1-6d4e-e8de-147a32e7ed66,ac833a60-cbce-6ec1-0b18-fc26ed40e215,4cdb6159-9b92-30b8-d339-e9add9f42256,6d29c97a-52d0-7e2b-2323-26f33b7c61b7,16ab6d32-4e6d-7a36-2183-abccc9fd65ef
GF083	RHPN2	DSCAM	36	chr19	32991822	chr21	40167288	fd0def23-d953-5316-63a2-ccb2b3e7bc9e,27bc089b-6a2c-efeb-8829-6f9cadd15ff8,301b3f9e-d76a-1ae1-54e6-fe2a4cddfbb0,68df7c21-cf7a-237b-41e3-cc0e1cd2a10c,77355c0f-a1e3-3556-9ca8-71647f271d64,7aa462df-dee8-9716-4331-4a8c08528cdd,7ed5d382-00f6-1855-0094-e36f75ee6517,8aa025cd-e49f-3a17-03b4-f2d9df8c26e6,a95a5397-6e28-ecfe-023a-b4c76a251d07,d44781b8-d62a-e504-a1d2-e83f214056fd,e26a277f-377c-d845-3f74-5d9c2433d5cf,28cd8348-bc6e-18e6-2bf4-562d776dca90,8c611f4d-0c3a-78bf-e2b2-52274f629325,d7698237-ec30-2419-f25b-66e9bd6ee0e9,1358a2cc-b832-d853-807d-ee9578351e7c,a0289d31-8e98-6926-f60c-c10e2f09eade,e221e93b-fd97-096c-0175-80ecaecbb976,ec48e834-cf4e-32b2-f2c1-4a3943a54c13,588634a8-ca26-5c9a-ce6c-401cb7ec8c49,beacd633-30a3-3e48-00ab-e78e81b78356,f148a186-a440-53ff-cbe2-33382c10cb96
GF085	SMAP2	CASP3	15	chr1	40408662	chr4	184632270	fec8ed3e-1284-874f-3dc7-6466341e23ab,1534e91b-aad6-ff33-4e8c-0bb9a7895997,1846fa69-f76a-57dd-5955-339a561cd448,23c7d710-4718-e3c3-c2a0-cba62adb6b33,273b8c8e-0efd-65c3-7ba9-ab5c17f03735,3dd5d892-d9ad-3bc7-bdd6-69625940c8f7,6f574688-55bc-0803-91c9-6d9e663e257a,86de73b9-d20f-0ce0-a831-07b9922acabf,a0867347-3b30-7278-0ed8-31a776415f83,b852ff8c-5a94-f113-9cde-e5990d86c729,b772f6dc-af1b-cd7a-32a2-de0e7b7b1539,31b439dc-05c8-addc-6023-5b3f0aece1bf,46793239-5deb-50f2-5a91-5ea33c9485fd,20696724-17dc-9823-9314-0b05cb65ed45,bd94883b-e563-80fd-99c2-cc44750035e4
GF086	GDF11	FOXA2	14	chr12	55748583	chr20	22584191	f8d3c23a-a777-9615-8497-88b3e493b869,1557a862-1451-1b20-e958-eb17762f0b56,192331ac-58d2-1211-ee34-025ca1a56c3b,88708215-97e5-3088-fe03-2be6b6247b99,c0f94c43-8b00-639d-ef95-178e7a2fad91,e044ee41-3b60-8fcc-3d75-9cd0e2f4bd0a,15fe8197-055e-f949-ea90-19508501a5c3,409486c5-66c8-71c2-78bd-11d185f492e9,4fbff031-baaa-92a0-5d65-538923b0a43c,550a2d9d-f553-c2b9-3671-39b828ee5054,6499e44b-7653-5a9c-66ee-6ce34d3b06a0,82ed7a92-a675-5307-0eae-cb40c1689866,f3a3085b-5664-b58d-5651-a516f59cb7ca,9396227a-f637-318e-09cf-ba150aaeb395
GF087	RP11-401O9.4	MEF2BNB-MEF2B	26	chr17	10312758	chr19	19186032	f6be82c2-5fab-1b40-e9c6-4fda9b06a8cf,1594eb3b-f719-754b-12bd-99bb6ee30491,1bcd63aa-1656-1513-9300-a1bc3b5434a4,3f17aac8-1305-8be9-ed57-bfe2a349c467,57cdcf61-5b9f-b41b-3385-f7ef958f6dcb,594188c1-c7f5-c6c3-83a3-e6f7317f0ac3,6f122d98-d823-56a6-267a-9bf76025c853,71f36ffa-b52c-ac14-8ca4-1e91edac9f0e,7a47268a-537b-b6e1-a77f-512a3089299b,970e431a-9fa3-848b-36c5-03078d4b76d7,9ff0c936-2b69-211c-4c3a-b0f11b36601a,a1707680-5f12-79c4-389d-d1f57abaaa7d,ccbe31de-9690-46eb-58bc-f6c045d4d1a2,cfd5e57e-20bb-2bf8-9c66-d4903fe64d0b,d37f79b7-a5bf-58bb-60de-34103df48bb1,d44fd36a-9b9f-dfb0-eeb6-61fd427545ac,c03a8370-8f6b-eff5-728f-63b3661bb542,9bc7fe67-b2f0-0da1-e1ac-5ba54595cc9b,9cc86d83-8e61-74a7-7294-d3e9c9c5a335,b454cfb1-36d7-342a-1800-7c5dd85b4ee3,f3b3b39f-d9b1-90fe-7860-42c4e4a126f1,5e31306d-dfb7-4569-2bfa-c9086117aee4,c0c8ec31-c86d-1ea6-23b1-f113dc384c4a,ca50e2d1-c167-d0a2-4145-eb43036f4b41,63922383-2347-389e-f609-83c9902505b0,9be2a890-ec30-5a94-68f1-1171dff38904
GF088	FADS6	HOXD3	5	chr17	74881065	chr2	176169027	e7e86322-1209-b79c-1c5e-ffc2f2fc219b,1d9e6846-65c5-43a1-8ac1-d27feb6d3eb6,a55f5c3c-48cb-330e-d45a-5aeb3aa7c67f,a735c6d4-c5b5-8097-d016-f23d06455ccb,c778f4c2-e136-1c9f-788e-bafa60f0d55f
