ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF0101	RP11-157I4.4	TBX22	33	chr8	81444496	chrX	80025601	f2178b15-8b7c-7c9e-541c-b7c8cf251afd,04806ba7-c36e-8f2e-005d-cfba6ce12855,189565de-30af-7381-d784-dd929a9d8d07,1f178761-a92e-653c-cbc2-f2a9a90e9d4d,3dc00c10-53ee-87d5-06c4-e4ebb52cd33f,511fc3ea-88dd-d6f3-fb33-7de0a0f03218,55c572de-5bfe-bcb0-85b9-27779692138c,68062fce-92db-4c51-8ad8-4cd27b3e6e1a,6d2b00a9-05b4-69b8-971a-701b26b6e77c,6d31b9a8-8c38-d671-1234-49ffc8bb6bba,6dcc4a6d-dc25-e939-8f85-824d05df1f77,751e9c07-bfe7-4657-518d-7c5373916f87,7559b996-c8db-adfd-1e5c-74798595e829,769afb64-4f88-ce3e-102d-ddeb58e67d5c,7a3d482d-afa5-346a-ab08-c55da1a6bc0b,8afada24-d9db-53ab-854b-8008a4894595,90ef1b4b-dada-4ec1-9c01-6d115bc0b02d,98135855-0c3e-13d1-e602-62bbd75ec68a,99229c70-2fbd-5ea6-7a65-ed6a49f5fd6d,9d0c36fc-2519-979b-5a19-082af0709185,a20e8ac9-7d02-39a4-df02-4352086f5fa7,a69a79d0-a373-add7-05d2-e3126717560c,b34c0793-1a8b-1094-598f-d92361177ed5,c4b40812-54a4-0ede-cc65-633b471f0236,f14403ae-6a11-9ea5-428d-c04f0f0828bf
GF0102	RP11-157I4.4	TBX22	1	chr8	81444496	chrX	80030497	e6130604-8709-d65c-4dad-c34d25973100
GF0103	RP11-157I4.4	TBX22	1	chr8	81447321	chrX	80026699	e3248596-fd1d-8a10-a8a7-e56ad5d213b2
GF0104	RNF219-AS1	SSB	33	chr13	78602549	chr2	169805574	f882f7c7-5cc7-9bf5-64d5-a6a0e43b2682,01ada85f-fe8b-7c1c-8f9e-942fcd9eeac8,080784e0-1bf8-4e28-6d58-e2d0e2ac9c9a,0e11e950-ad5d-fe8c-aea2-5c4f7682c905,1bfa018a-e818-2ffb-fdf7-d34b42f2c6d0,1d6cc2bd-94d3-70df-d321-823907478e60,1e37d516-4041-c662-2e88-e6800ecdf851,26a48f10-f2df-ca1c-fa81-1c8f36c05df5,30e6e72a-bd39-48ba-8a70-8c84642cdc49,3b161f3b-6161-74f0-6c03-3a257749aae3,483b5560-3bca-80fe-a762-59debdff9f2c,49099c2e-732c-92c7-f961-6d0a486d6611,53197a0a-ea3f-aad6-cb78-86b021d59a6b,5bf68920-6444-a04a-2de5-ecc4d016ae57,5cec43bf-1259-f695-3c5f-7616c09a33ba,6f20c2d8-8acf-5a0f-b8db-9cb09d6bb84f,74784ffb-a85d-f7cd-7bc4-132e5ab9ed1d,76406b78-8261-6b95-ea57-8b4b5f9b358c,841ea3e3-677a-460f-f044-2c4e26532c1a,8e7c8fc4-2471-92ba-21f8-99c780cf3d72,90e2288d-769c-347c-67d1-fa606bed3d81,9b25d9ee-2e6b-7515-be42-bc4ea6b0f79a,abf14270-20be-ebca-b5b4-c15cc7d963f5,b04109a3-966c-d6da-8349-0dcdbe7b8e2f,ba1fd57a-50b9-279c-5bce-db5b20ca8953,c72bec5a-e230-e781-b087-4ba8a80e3721,c79da81f-6d09-0d7d-9e8c-a91ebc27e520,dd6344cd-8157-164f-b455-f2862be98f6a,df83ebae-5085-afcd-e0a7-c3dec6982dc7,e888442d-cff9-80e3-e1cb-25dac4dbf6fc,ee2e7145-22a7-6d1b-0717-cdd75e2eabee,eedfdf47-4fdc-53a8-4f7e-65a105bb2449,f59d016e-927d-6a89-8bfa-08e17b269226
GF0105	RNF219-AS1	SSB	1	chr13	78602548	chr2	169801033	26a8a0fe-dd54-a67f-870e-f50c728b2c46
GF0106	NFIA	PACSIN1	40	chr1	61439517	chr6	34529662	e4d0cc37-a82a-a30f-25f8-91d3466588ee,01c0440b-38b4-f8e3-cfa6-dd8ebdb18921,042125a5-2a9a-f336-2249-d358053577ae,0ee35c56-3563-90ac-9c10-dac8f1fcb237,12dca3bf-2e05-9a64-4718-6c9ae25d00d5,12f56c62-bfc0-9b14-ef25-807e9d1c4b55,17f65a90-ed55-3e0e-e0fe-3ba173be33f8,1cfe6fe1-5815-51bf-f0e1-50af8821cce0,22494494-cb77-e8a4-8b31-b8e33ee7f812,26413737-b795-a3fd-77a3-a40699ec9b9f,37e780f4-53a8-40c3-5015-a8aeb2e263a6,3fa1d782-d68d-a33a-f38d-b76a46576f4b,3ff5bbfe-b692-a8e7-eb2e-da1eec0ac1bb,45a05266-7984-edfe-1aac-588f99c2a40f,4a574551-2414-71ff-ff61-36baa0b61cab,4acd7cd0-173c-a0e8-0c57-6202b890d1a8,52da7d06-c7a2-daf5-887e-38a0560579c5,531bd1bd-e640-8ff9-fd88-5381913a2452,5bb0229a-c66b-8c9e-04f0-43958f8e678b,5e2009dd-39b7-4679-1a1a-b8befe30ff22,5ecc15a1-b728-362c-10d6-d5b13d6b698a,687fa943-eebd-aee3-961f-65a5c0f2c722,6aa795ee-492a-4d11-4e8e-b5c9a62f4132,6e621af9-edc5-e1e5-830a-4e1353fa73d2,7f68932f-af25-a2dc-1502-9623e174cd31,7fb677a8-1bd0-92c2-8523-993d1d8f4d35,831211bb-6f1f-5654-abeb-0946ad194a91,8ec39876-0b2a-39d5-62f2-094720f3dd29,8fcc682c-3ca5-3d5d-ca41-4c3337373824,9c91126a-f167-0e75-47d2-660cf8f80e4c,9fef71da-bfa9-3741-2a43-fbced3470709,ae674fa8-8b1e-779f-c1ed-4d18a6027437,aea727da-49b8-dc1e-3170-2ab95ee7492d,afe336e8-5cb9-a9b8-4a31-4301aeb80453,bebb4d36-3d86-c64d-5113-2873eda46bbe,c12f4dee-b5c2-f6f7-2d9f-cfd78bed9a68,cc96620d-09c7-fa7a-ad9e-1c9ed19ce590,d7765b20-1d1b-2ca3-0303-5fb4b886a2b9,e01cd660-8839-bfd7-5e0e-e3ca1d3de4ae,458c5cdb-49d0-d89a-361a-a1514029a838
GF0107	RP11-307N16.6	TCEAL5	58	chr13	24316169	chrX	103274591	fff6f96a-adf0-82a2-8393-0419624809d0,01c2075d-82d1-1093-7bb8-c62b74336f66,079a402c-fa4c-af8b-c1ad-03814695bb14,08317f9d-2769-5ac1-0396-9f200b78896d,0d8c31b8-1a4f-2e47-4254-016fa6367abd,1077ccc5-1f78-5a6d-8939-f11a6219b0e7,1423ab3c-972c-2c6f-4399-8f757f1147a0,1b739bb9-c82d-4479-8d72-99d1b43441b6,1ea3b4a1-72f1-b3c7-1751-00f2a3acfbb6,21ba2446-bcbc-4c7a-e1ec-e120f36235fa,258c8b49-5454-0053-636e-f64ff15e2bbf,26c3a335-3939-b01a-9408-5c7b87707964,28d0195a-0f78-0a48-b23a-732adbaece9e,2d32cb47-c724-3cb9-e450-2ae25bd4000e,3792013f-3d8e-01de-2139-fb247bb2e1f4,4214c5d9-24eb-9e2c-af6c-adc02676520d,44d1d415-d454-4351-0834-a31f3da6dc4a,453fbec2-aae3-59cf-b9ec-92c1541cf140,4970a5da-0caf-2d82-3b4a-19389e9daa39,4e7a97b3-91e0-f575-34ec-98beeeee5508,62347159-b747-ce36-cc98-acb46ba1f389,6672da80-9778-962b-8463-bab0144be168,6dfd7b0f-f32f-eb0c-d500-915be58b6e7b,6e6f719e-4e47-3274-1637-d3a2250f4727,6e7910e0-84ce-d4fa-ea86-cd631fea4d81,6f166e35-390b-5017-6e4d-3113ab15f8bc,732b4cab-460e-c4f9-acbe-e6a75a77f20c,78bea203-2e80-76e5-b5d2-a3cb16e696fa,79408492-86b6-a3e4-7be0-7fca3960960e,7c0c5259-9a20-0b70-78e7-0b3ec20c42b2,7f91d8be-de56-5fcd-5ad5-439324163be7,80949084-ae09-4afc-8825-42a85b481f5d,82aad6dd-e8a4-8fc2-2e20-943311e83cb4,82c927d8-3dac-7b59-3275-213354f4c016,8c558861-7773-50de-8113-2002d4566780,90c4783d-6e4a-faba-7ad5-1e9969291ab2,9de0bab9-5b3d-3c3c-dc22-cf4253a43620,a28b9cea-8ebe-1642-bef3-2f50c112a60c,a8a71c2e-15fc-fc90-b2d3-a750125f64a0,a99f3360-7d8b-df40-a63c-8b8d13842326,b5cf692a-6987-b4e1-bbf5-c67050182358,b6632e8b-7ff9-06b5-4a71-41ea52622468,b824170c-029f-6d4c-9029-8b7770122577,b8cd2d89-9b3a-4773-d1f2-85005cd17723,b97b74b3-464a-2fc1-6d2a-f947544b77fb,bd65e766-0941-cb39-9593-8224a212873d,cdc69846-9d05-8d73-d473-781375ab2cd3,d5708326-5fd1-b0a8-2c04-c9c708f35e6e,d5781a76-464a-140a-dd7b-caa5164e86d8,da844979-3418-bd46-d863-61aeee5776ff,dd59bd25-5cb6-e025-c35e-e3f02686dca1,df022dbf-a33e-2d13-58ad-c193971d7d59,dfcb9968-3e72-7f04-1ece-97e942185c56,e663e4c3-75fb-0f05-bb0e-1846b2b9d0ed,e851e9da-c3ce-1e08-58a5-498253086e64,f8061475-f1a3-378a-b61f-09d94d72110a,fbfb7849-ca3c-ac99-8d6b-676fa8a0a650,dd3b1e22-6dfe-88ef-c586-e7f3b07fc104
GF0108	EFNA1	OSER1	6	chr1	155128072	chr20	44206997	c8ddcc78-a4ce-542b-b76a-58c0020f4acc,1a80d648-20c7-365e-11f6-a4cbf9195eff,67a6bb31-ac63-bef2-99ae-dbd5005ef471,c4e21565-963c-fd93-0c6f-a1af1fb5bbd6,01c62d6e-a235-013f-fbdc-bee1fe4ad64b
GF0111	TNFSF13B	CCDC36	28	chr13	108303361	chr3	49255393	f95c435e-8886-c6d3-c523-18dbc9501f35,01c8b67b-01f5-1e8e-d0ba-5a77cfd37a75,069b4112-d720-9669-a23f-976a6e8fa3e4,2a8a00bd-fb5e-4acc-c0b0-7997b741406b,68448350-aac5-bcb0-41aa-a0557476d227,7b3dc7a7-ac5d-70de-d27e-ee04af51d1e6,829dbb9b-b718-7e43-ba48-64cb7004ff95,8dd38adb-92e5-71de-e63b-05d3876d4dda,b5b5d583-c13e-c43c-f8e9-3515ab1ed02d,b854169e-c390-47a1-e9dd-1139f473e262,c5fa1f63-90fe-6539-2285-8162e9d8b58e,d6e9cfb6-93e7-5612-c3e3-f38dc523ab27,e1c3897a-23c2-9c44-c60b-608ca86cb360,e9fd647d-11a1-fe03-10dd-2da94cc5fbde
GF0110	TNFSF13B	CCDC36	22	chr13	108303364	chr3	49244643	fdf49c16-b7bd-aa12-6f27-1ed7eb1890a8,10af742f-5ae1-332f-a3c9-ef89439570eb,139479cd-ab78-018f-995a-e8a91df785b9,15499a97-a4cf-f17b-5526-dc5d8b3c7c19,262f2895-611b-50c2-c32b-b9ff390ca6c9,34b1ff0a-2fe7-a1f1-3d91-4d60494d7faa,470298da-b38f-7f7b-bcaf-723c855bcda5,4710eacf-3269-d7ac-a874-544159c3cc5e,48680a92-5713-a44f-5747-6b6569f7d5eb,5c309f7a-69b7-1a74-e597-d714fb4bf794,6d0491bc-05be-00a0-f649-a9077a11c2e5,6e5053ad-c626-01b5-f4b8-4c541483b69c,7661b927-6baa-0e47-d351-aef1b612e222,7ad209dc-07f6-c717-fbb1-db52d71a46a4,8b726b0c-31cf-db63-4a2d-821a415bb04e,93abc2e2-a75e-8705-6252-9294eb0ff98b,a0ed107e-781e-fa32-1e37-1557ec19580c,ab8d080d-0c40-7c9f-e69b-0f25038e3f47,ac687a0c-9fad-0897-8534-ac8aeb5bba0a,bd83dfe4-04cb-5fa2-bd0c-dd9abe97dbbd,dc2b5a65-5fe4-aa4e-69da-050fe733d020,e6f6745e-20b0-a12c-a192-7fc035e69e83
GF0112	TNFSF13B	CCDC36	2	chr13	108286856	chr3	49256134	a0b69a69-2e41-a435-dbcb-e940759dd2ea
GF0113	PHYHIPL	DLX2	4	chr10	59176958	chr2	172101646	e7523a72-1137-eb0b-a836-aa6f93a9a249,01d2edfd-b3dd-f34d-dd59-39937c5419df,b219821b-0cd1-fa06-7418-3775d5206311,ddd2a8fe-b9b6-b4e2-3493-f1309d40b352
GF0114	ATP6V1C2	RP3-434P1.6	6	chr2	10754066	chr22	38428172	e4ba44bc-e7bf-ba73-6dd7-71061db0199e,01e83fe9-cd8f-9b44-0b86-43dad6475d78,07aa234e-5d56-d544-e1d1-515341375701,1f7c898a-07bc-dd70-0082-4ddbb9a25ff5,4117e388-76dd-d214-a75d-bdef904c48d9,0a0e51d5-060f-76ec-2cd2-80c38ba0eb26
GF0115	ARL5C	PXDNL	8	chr17	39165078	chr8	51345946	f986ba6b-92cf-7cb0-8d26-b8b71552c697,1f09c2d2-7112-41eb-8570-46535d24767c,2b3d0634-6f8b-2b59-19d6-07648279f0f6,40beaa88-cf78-8e22-eb10-bda26d458957,49a4de14-9239-e117-ba86-89c2d02e2f1b,aed94b00-2564-ae09-296f-ae44aaa92e1d,bdac66e9-ec20-669d-fcf1-6af3e8570cf1,cfbe65dd-c2cb-17f0-b799-86c9b391487e
GF0116	ARL5C	PXDNL	2	chr17	39165081	chr8	51339751	0cd38d84-a371-56c9-134a-a54d6890d34b,01eb2ee0-93be-446f-f290-d9c22e399d64
GF0117	LILRB1	DYNLRB1	67	chr19	54638692	chr20	34526266	fc8be442-4ca3-8801-2ec3-ca12ca461666,01eeb04f-35bd-f9cc-bbf8-d5a091e28cd0,02d2a76d-320f-4d7d-05ac-b2d3aac917ca,13501efc-16cc-e208-de9a-9b1bdf216f27,1aef866c-414a-b085-e86f-7719ebf2d483,1d6d0f32-b2fb-749e-4e92-e3c82db37ce2,1f6d5733-435e-18da-4e43-035e082dca5b,2b971720-7be4-1cf2-215b-4ac411ed96b1,2f78a4c0-f93c-eff4-01f4-61aa41b6555a,4e751f65-b65f-f2fd-ad0d-af48949613d0,4f1d9bc2-0549-2b2e-3d04-3f433379484b,592736e0-c244-2548-ccbb-e5caf59aff5b,6286bf59-c51b-b75d-ae48-c84a95d57561,64db66bc-12a9-3d67-e93c-b332e06ccc02,7050b14f-a4cf-54b2-b88a-e570c11b3b2c,77f36a5a-3f45-dea3-1b1f-29dc5cc15edb,78764105-3613-5420-a224-9ac6894e3822,928f8c63-7489-ff3b-fb13-13060a473ed0,9459a74e-bf82-55a7-9e8f-438d0029ef2b,98235e51-d892-280b-f15c-a1129d61634c,993b1979-8756-3b8e-ed53-98cc2d457730,a088f284-89f7-97cf-1151-b81874c1ac67,ab9703ba-a867-f00c-64e2-cc0d0669a158,ad2022eb-f6a4-9846-4c7e-f26151512d69,b1c8e3d7-1bf2-1e28-4eda-2233a474bf85,b21360e9-30e4-a176-b8f7-bc9f1124c98d,be4f1036-b684-cb7a-a393-cb73b818434c,c07f35d2-44fe-d1cf-a64c-ac541bcbd5d2,cb905805-11b8-d3ae-f64e-7de8b3436908,e01733ab-62d8-7a95-7a3d-c097402e89db,ea736289-354f-15f1-1b93-26c39f17573b,eb18109e-0910-9ef4-3742-698df94515f1,ec236218-41f2-0647-918f-6016c0f7ddb0,f0ff15bf-b1d1-a025-6e61-6cda7556cae2,f7e2a4b1-e7b7-f535-a40c-95093b0fc194,f8f88031-dbf7-a28b-1683-635ae17bc8ed,64731c95-de02-278f-511a-b7edf9f95853
GF0119	SMAP2	CASP3	65	chr1	40408651	chr4	184632267	fdb838e4-f7a4-b745-4495-bdfff02dcf86,08f7716a-d80f-8649-bd57-f71c333535dd,16bbea10-bede-3b63-bf23-c4e87c4c852e,18830df8-7dbc-6431-d56e-f69a1cc8b4c0,23f44658-73c7-c357-a6c4-2ece5eec1cd6,26f6bcf0-9345-286b-a5ec-699d64525e89,3267b6d3-8470-a1aa-39fe-e521641c1ee8,3ccaedf2-ab96-a1ff-c41a-c321d0889bb1,3e4c3560-0a09-d7b5-1db0-4cbce793da39,3e9d6954-6d77-63b6-5bac-cd170417535d,510322a3-bab2-17f9-7e81-d1eb69c8af9a,5b15b900-2f55-7636-514a-750c975868ba,67b7db18-4c7d-76ab-cb1a-a4e75d3194c2,70198bca-9065-aac6-6569-cea267c1e747,70a0515e-f0bb-3208-8ebb-bf5e7420d10d,81320e4f-1f1f-fb8f-8052-96b9b386e6e9,81f9dc4a-a24d-6f4d-d4d8-e46a8de27a6a,8d6481ff-3fe3-eacf-e830-1d39f49aa697,9a8db0f9-f735-e33c-2213-1c6cf41f3121,9eb1d632-5119-621d-2087-550a02cf1143,9eb5d43b-0c3a-64a5-d68d-d48930f99974,a7613977-0e0e-9b80-93dc-525ed59de0ec,a7723a70-57d5-f832-160a-d4a2e089a5a1,ab74c2f7-e31f-058c-33a0-170a6574e031,acd2d105-f7ee-1aee-3f72-3f9aebf53456,bf3c2f92-5056-d4c2-4c5d-be3a397d9123,c0cd5331-5f59-3800-89be-cd9be2f28430,c26c82bf-6a64-9440-af28-39c2f721c689,c4a73537-64b7-734c-b52c-9167bb6f8d64,c4d8cd1c-4581-639b-c8a5-8f84e1151a66,d94b3107-070e-921d-e441-ac8106937516,da5a1e0f-d08c-119b-8bfe-fae2a2a74fbc,e0df8f41-778c-bdbb-5594-96bda2c36523,eb960017-3d73-459c-d184-04b63ea4dc36,f267ac79-5abe-0504-91dc-dc9bbe55e72b,f3f753c5-570b-3f74-dfd9-6242f354fde3,f4841000-3b3b-f315-5af9-388a44547579,fbd274c7-ab6a-e1b5-ce55-4095008cbd46
GF0122	ECHS1	PYURF	34	chr10	133365975	chr4	88522031	fe45a51f-faa4-68ee-d4ff-536088fc0123,01f981c5-a3a7-32d4-7906-185575b345e1,142092a6-b7b4-1f74-324c-a1a5995dc670,199f0527-575f-a684-4196-017a63dfdc29,1c80897c-5410-001c-e6b2-921494b8375a,2aa19039-d8e8-8b6e-4377-3eae3d9b82a6,38427b24-5f8a-abc5-4265-65d2ad19c0d2,3b443e3f-9410-6e3a-41b1-815dde0fdb67,3ea29e5f-379c-4592-3909-30cf791b23f0,40e73b87-1a51-0bbc-8a84-6b10073a9227,4295be20-87b8-7a1e-f046-597f601e2af2,4551168b-fb14-0e39-d1e0-7d60b777ce9f,54f42852-9ae5-8a37-27d5-0837326932e8,5ac4c616-7297-951d-ad40-bb4648009387,6039de1a-dbcd-f106-922d-f14f43f8ee90,649d272b-1a72-ddee-64a2-faf88062bf6d,676a5eab-b352-c75e-f7af-eb7f3755726a,68554e00-06f6-c88e-4f16-380e4b59a8eb,790d1c45-b702-124f-005a-d1e55422d468,85a23813-8783-04de-529e-1cb355766f13,8fdcf624-ec9d-58e5-d389-e833f4f7154d,90e45aac-0239-d640-3db0-8570ef3be56e,97d4b340-94de-0631-12c0-252fcd00f268,9b020d5b-4deb-b681-04de-c8fb02b6b960,a88bece7-abfe-e153-80f4-4a162e6b358d,acff78f3-e53d-b24c-8109-117bd768d72e,b8c616ff-5194-4fb4-55b7-b72b294dedb5,be5f3d03-2b0f-514b-a35f-96da84d46344,bfea9ef5-8a7c-9493-57ef-56de5331237e,caac8851-f466-598f-5b57-e3baa417d848,ce5d81f9-da22-ab24-c79b-9a3598ef6081,d795e789-b9c3-4706-10fd-6f19e44bf0ae,e5320d2e-7392-7049-bc2f-d15b2096c15f,e92c53ce-3291-92da-5578-67adea019829
GF0123	DFFA	RAPSN	29	chr1	10467333	chr11	47447807	ecacbb23-8c3f-fd8a-c7f9-5d6dc66cf9ba,020300a3-3b75-bbd1-5272-f6bbd5da81d1,069e749f-e666-568a-c8ef-8938a151cd85,159588b9-3418-edd8-8e81-132db2545824,19a7de8e-32ba-a8e3-32d5-720c4a9a10a1,3717a200-e5d7-da36-e385-8ccedfa076e0,3a96d5c0-98ec-ac80-264e-6d329155a1b5,42482318-e4d9-6595-1448-e2dcc80668be,43c501f6-b909-19ac-0ed3-0b44df50e989,509c00be-555a-3994-382d-36e980e58e9e,59f38861-d405-807f-ab8f-dbc79064d493,69ce4710-c6c1-9b77-0671-5e36e86f9a8a,97a9bf59-d328-e2bc-c13b-5792fb27c58e,9a1c49ab-3315-8867-f34c-ed34f6f332ae,9fa4c27f-174d-7788-c5d3-394a57e787fe,ba041a9c-4d13-9545-1d8e-fd4f391af642,cba0de4f-65d3-61a4-b6d2-a4a1abe3f611,de528889-aa26-34f1-cd70-871b807230c8,e1f2064c-91bc-796f-2c6c-94ccea8f4270,e2d99fc7-aa18-6db1-7b5e-f979005ab8c2
GF0125	CETP	BRD3	30	chr16	56981223	chr9	134052440	fdebf9d4-933e-3f7d-c358-f79c6e1d1ada,020a5c54-6c3f-4310-9c72-68dbc9fd24b2,0a31d0a6-ceca-e847-6871-ca34b392f13c,1115b1c0-211a-6b9d-17f5-af696ad9e310,152d042f-ff80-3d51-6098-b9256adece72,226e33e2-e6fc-2f8a-5dd3-c989bd4b6f6f,2aca2fa0-d42e-65b9-809d-e0bc30f5e0a8,3435b12d-231b-f644-594c-3fed286d8002,40b21358-a8ca-2bbd-d679-8bbee7aca9c7,4d5927bc-9c38-ce85-a62b-468ee4fc4c6b,52ec5740-05e5-dd5f-3c38-c29e4cbb15b0,53607dd5-cdfd-31bf-721a-4d5d30f2148c,5b225d6a-8e24-0fa7-70d3-7618b52ca88e,5b61be0b-4e64-5aec-470a-4409a9b1ea4a,5cb60e8d-83ba-abdd-64fb-5aed046e5e8e,71ac81a7-d91b-f53c-1899-ff395cd78bc8,82a50f12-1c19-dc86-189f-7edc7947e1be,85110a0d-ab36-80ea-32e1-93f78549acf5,92ba11b2-57d9-aeb3-7412-ee8ca89e4284,95f1928c-d91d-a8e7-b848-7ca48a19bd6c,96dac1c3-d4c0-3dd3-5988-1c512a2e12c5,97c0d67f-0c57-9ed2-d319-b5fc62133f48,9bff8b2d-bce3-c605-a7f8-226ccf03fcbd,a0934585-dcb5-3c97-dc1b-7095d693a62a,a2ca5bed-400f-0592-ec06-770865fe2322,a3c3c991-f60a-6111-bc98-712ed4f74734,b912d4c5-473d-be86-664f-1ebc22603c30,ee4053b1-2936-739b-7545-a4660b4123fd,f6fab894-ebae-e5c6-ff38-5c6ca44272d3
GF0126	CETP	BRD3	2	chr16	56978258	chr9	134052436	e00d9f53-8dec-d923-76c3-f0eec0a6e8b3
GF0127	CETP	BRD3	1	chr16	56978255	chr9	134048448	d2965816-4773-ffb2-962c-a1bc78a835cb
GF0128	HEATR5A	OARD1	2	chr14	31306880	chr6	41071595	18491023-b3b5-cb84-30c5-4d2436c3a905,02146697-004a-a55f-71d9-f990ea3c6889
GF0129	WTAPP1	COL18A1	42	chr11	102797161	chr21	45505278	fac5b9a8-e658-4519-dc60-cfe2105cd2da,02241c03-3d04-f606-e604-2ab4aaa36e84,1cd4f7a1-e2ca-7724-0004-188d73c0f969,2784b938-fbee-cb35-04da-2cb219f0be2a,288478b9-4fe3-ea47-fe76-025e4f4183c2,4be5e3ca-395a-e617-394f-35ca3067b90f,4c5be988-251a-7079-9bbb-2671ad2204c6,4e7a89f7-1373-6c65-b3ff-7f8fa54c1db5,4ef31ea6-6789-c243-b0c1-5979cebe687d,52977c64-4e03-d395-12f6-e77b44481780,56352111-318c-3244-9214-3a5daf1394ad,5cfeec47-d3e0-a65b-2300-3b38a5560b2e,606f18bc-6711-6ce6-1fef-65840e42712e,625a7e19-ee72-483e-95aa-72ada8adc5f9,67e87e70-6964-0ad7-61a5-4e52cf12ebff,6a0a53d5-ae5f-258d-e5ab-c7c439815cff,6d5efbb6-e153-8daf-fd17-b8c7ca242e90,6d97e440-5da9-146d-1b40-06708665cd55,6ebef6bd-9b23-fc0d-57dd-e0c4351c73a2,845c189a-71e8-d992-f23c-564a561fbf17,9368c0c7-7e98-db73-837d-4901c4231e46,95c2a7d1-b18a-7018-2d49-4ee0e0f5b55a,9e7dec4c-4922-82b2-cba3-17bbe7b4463a,a1f0f0cc-3fa0-7312-5a0f-f5cf6e25457a,a5e0c3a0-9ea3-4aa3-6b3f-ecbd0399e128,acfb45fd-be1c-678a-cd42-e48b56d3da35,ad1ffe0e-8041-8549-bb2f-7cc98c4d0ddf,b3737872-2df4-955b-73e7-aec4871c3406,b6fa3bd8-3b50-1d44-611c-f811e1a767dd,cbd2e753-8b1a-0f77-c1da-671bdea0ceda,ce35c0ae-08b9-02a1-dcc6-35b4c74bb6de,d3f1f91f-162a-512a-3c16-aa8c201682e9,dcdb7e26-35b2-5f1e-3815-21675785605d,edb13980-0253-b983-b671-1bbaccd34b58,fa3981ac-1183-6087-2837-4c4c064d9056
GF0131	AMN	EDIL3	4	chr14	102929259	chr5	84060485	dcfec157-fc6b-6124-8ebd-040cc9411760,2ab8b405-a2fa-cf45-edb6-265622adf9ab,8e1124e4-d759-e3ea-9dc4-fca60190e91c,bbe6b8ce-5f50-bdcb-e79f-4b92729c6926
GF0132	AMN	EDIL3	3	chr14	102929259	chr5	83943569	e31460f0-6b9a-cfbe-393c-349db0cb98e0,0242194e-0aa5-861a-e656-39ecbd788fbb,7217534c-533d-beea-c1e4-a7180693378b
GF0133	AMN	EDIL3	1	chr14	102929258	chr5	83963361	7ac8e54c-a095-ad10-7381-af9b2c586729
GF0134	PLCB2	EIF2AK1	35	chr15	40301955	chr7	6035443	f96e61c8-d0e7-9efb-e6ac-03bc37d92384,0264e993-cba3-a12b-cf0e-2ee2dc506b98,02cb7cdf-e52c-1a3b-ed9a-ac1c7d3572b1,0a0d1251-0eb8-825c-cc0e-5b89d562befc,0b05b388-1f2e-5ff5-13e7-9512f6c1911b,1bcfd92c-a802-7070-c636-3b96589494ec,246a6cfe-d69c-0ac0-2a44-be930aa08115,24cc1f75-377c-ae50-742c-030fcfb243a1,38888e0d-1382-421e-48a6-09b8d32b0330,4179e6ea-615f-6419-6466-c70825b50e0b,49184a83-4b9a-cedf-b4c0-cc9f7f07ab74,54819537-b897-7d9f-375a-60c5c6466076,55493b65-2a01-16eb-f2a1-965664707301,5be389ea-bf54-7d4d-ce41-45447a34d6a2,634d9bf1-fa49-c945-361b-4ae22524670f,7cd59a20-607d-cc27-3ead-366a639943fc,83796f20-4f30-b932-14e9-5a872f7b0bf6,86719b4c-8bb7-a29b-6549-abd3d82bb137,8fa6043d-997c-e1da-1d29-2c4079b8abf5,a0cb43e2-77c4-a648-6bf7-d5fa6032e5b6,a3cfd937-2d86-2aed-ee8d-f7aa391f04a6,a54c71a7-b6ae-427a-0b96-31dfc573449b,b0305005-7839-7293-0099-04c7361fc8b1,c522e825-db26-1f3e-0277-4ca9d9add48c,c53cb076-9c48-3a71-ccf5-9bb272bb7213,c66c5194-095b-9dbe-c0b3-690d047f9b82,d07fa0c2-db36-b574-c919-1c06605f26b0,d1906934-1951-df74-4e3b-7bfe97374cd5,d3e1fc19-5b07-d04c-28c0-8e4d0a74191c,d7efe67c-5405-473e-37fc-1ec664472e90,d801e6d3-db3a-6509-7259-1497266465d2,df42cfe7-0a50-60b5-ec19-92b436e4b187,e11deff4-898b-c0ca-3660-e44b9eeded3d,f293ca31-1842-097f-fe67-b139b498fda2
GF0135	LAIR2	TEX37	13	chr19	54503696	chr2	88525670	ee7f5fb6-34bc-e452-a73d-908e0d452fab,02794ad1-a204-4a9a-37aa-e902ac23a6f3,4acf65bf-0149-8996-1c95-ffce58cfe2bc,89e92072-41e4-e2f0-3ea3-67a0175763a6,c40dffea-87fc-093c-c289-4a3ee3eaca3b
