sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
DepMap_v1v2combined_KIJK.fastq,MAST4:PIK3R1,chr5,66759862,+,chr5,68226290,+,1466.431,0,1,FALSE,TRUE,FALSE,m84063_230713_184949_s3/88801753/ccs/67_1166,782,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,DCAF17:RAPGEF4,chr2,171453213,+,chr2,172990810,+,1537.599,0,1,TRUE,TRUE,FALSE,m84056_230620_213907_s3/213189012/ccs/4311_6537,685,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,TMEM68:MRPL15,chr8,55750964,-,chr8,54142663,+,1608.303,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/209257234/ccs/7473_9006,912,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,GLUD1:ACTA2,chr10,87094325,-,chr10,88948953,-,1854.626,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/232066768/ccs/7625_9449,521,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,PTPRC:CFH,chr1,198639341,+,chr1,196672978,+,1966.36,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/31525912/ccs/5244_6753,161,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,CLUH:PSMB6,chr17,2691609,-,chr17,4797438,+,2105.827,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/252579919/ccs/9626_13980,3737,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RP11-196G11.1:EIF3C,chr16,31094557,-,chr16,28724322,+,2370.237,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/215553642/ccs/3147_5253,319,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,WDYHV1:MRPL13,chr8,123441349,+,chr8,120396125,-,3045.223,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/253891629/ccs/1062_1973,630,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,GLIS3:DMRT1,chr9,4117768,-,chr9,916763,+,3201.007,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/77861290/ccs/44_3030,1743,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RGL1:LHX4-AS1,chr1,183866073,+,chr1,180413471,-,3452.601,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/92999669/ccs/4491_5851,846,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ZFYVE27:C10orf76,chr10,97744915,+,chr10,101889490,-,4144.576,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/216600572/ccs/5571_7539,575,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,PRKDC:RB1CC1,chr8,47959973,-,chr8,52658976,-,4699.002,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/177344672/ccs/35_1136,181,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,KLHL8:HNRNPD,chr4,87220418,-,chr4,82359639,-,4860.791,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/38669265/ccs/7018_8277,129,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RAB4B:SNRPD2,chr19,40778391,+,chr19,45688566,-,4910.177,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/60427123/ccs/44_610,119,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RP11-535M15.1:AUH,chr9,96687324,+,chr9,91220992,-,5466.329,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/134546799/ccs/8109_9207,217,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,OAZ1:ELAVL1,chr19,2269744,+,chr19,7991831,-,5722.09,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/81791525/ccs/7594_10021,222,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,FAM192A:SIAH1,chr16,57186031,-,chr16,48362430,-,8823.604,0,1,FALSE,TRUE,FALSE,m84063_230620_211331_s3/258150980/ccs/4068_5543,99,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ANKRD27:RPS19,chr19,32675071,-,chr19,41860775,+,9185.703,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/143265681/ccs/74_670,121,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,PTMA:ING5,chr2,231708751,+,chr2,241704653,+,9995.904,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/175178473/ccs/8134_10295,226,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,NAPG:USP14,chr18,10526158,+,chr18,180236,+,10345.916,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/256772324/ccs/74_1977,124,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,VCAN:TNPO1,chr5,83512396,+,chr5,72900006,+,10612.388,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/113447964/ccs/4354_6316,1330,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,DST:SUPT3H,chr6,56953785,-,chr6,44829857,-,12123.929,0,1,TRUE,TRUE,FALSE,m84056_230620_213907_s3/145495045/ccs/1471_1972,358,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,NCK1:GYG1,chr3,136862319,+,chr3,148994142,+,12131.828,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/103482972/ccs/6888_8662,81,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,PLEKHA3:SCN9A,chr2,178485757,+,chr2,166288643,-,12197.111,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/48432700/ccs/2728_3285,245,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,CWF19L2:CWC15,chr11,107334881,-,chr11,94963514,-,12371.37,0,1,FALSE,TRUE,FALSE,m84063_230713_184949_s3/13176972/ccs/5662_6169,340,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,UBE2E1:ATG7,chr3,23811510,+,chr3,11379972,+,12431.534,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/178979348/ccs/44_2441,377,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,BBX:ARL13B,chr3,107526398,+,chr3,93995874,+,13530.52,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/45223479/ccs/3411_4273,194,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ITGAV:SPATS2L,chr2,186590523,+,chr2,200389223,+,13798.701,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/93782718/ccs/1959_4352,196,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RPS29:MTHFD1,chr14,49585950,-,chr14,64442054,+,14856.102,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/254544967/ccs/5309_6680,198,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RALY:PET117,chr20,34072330,+,chr20,18142208,+,15930.118,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/209456360/ccs/6673_7466,481,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RPS25:BIRC3,chr11,119017362,-,chr11,102321837,+,16695.527,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/191891827/ccs/3550_5265,774,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,CTD-3131K8.2:GPI,chr19,17511343,-,chr19,34396301,+,16884.956,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/40305889/ccs/4653_5779,213,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,OSBPL6:RBMS1,chr2,178194674,+,chr2,160367391,-,17827.279,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/65668234/ccs/6679_8301,206,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,MAP3K7:C6orf57,chr6,90571697,-,chr6,70579414,+,19992.284,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/116129868/ccs/7829_9106,385,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,NDEL1:RPL23A,chr17,8460160,+,chr17,28720414,+,20260.256,0,1,TRUE,TRUE,FALSE,m84063_230620_211331_s3/230430087/ccs/6508_8023,998,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,OSBPL8:RPL41,chr12,76487510,-,chr12,56116775,+,20370.733,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/220531997/ccs/4550_5356,413,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,PTBP3:AUH,chr9,112297841,-,chr9,91298076,-,20999.772,0,1,TRUE,TRUE,FALSE,m84056_230620_213907_s3/168956816/ccs/3941_5063,224,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,GRAMD1A:GADD45GIP1,chr19,35011554,+,chr19,12954526,-,22057.026,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/102828656/ccs/2706_3831,770,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RBM10:POLA1,chrX,47147498,+,chrX,24745418,+,22402.078,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/250744832/ccs/6832_10044,351,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,GEMIN6:XPO1,chr2,38779118,+,chr2,61485962,-,22706.844,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/195170123/ccs/8743_10755,224,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,TANC1:UBXN4,chr2,158968782,+,chr2,135769769,+,23199.009,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/173869844/ccs/5357_8591,144,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ZNF148:GYG1,chr3,125277726,-,chr3,148994142,+,23716.414,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/135663497/ccs/74_2775,1031,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,NANS:DENND1A,chr9,98060997,+,chr9,123630476,-,25569.476,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/125310136/ccs/732_2455,441,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,KDM4C:NDUFB6,chr9,6814745,+,chr9,32553944,-,25739.196,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/92865952/ccs/5570_6407,655,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ZSCAN30:HMSD,chr18,35290131,-,chr18,63954408,+,28664.275,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/106895167/ccs/1445_1953,106,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,UHRF1:FXYD5,chr19,4911038,+,chr19,35169566,+,30258.535,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/235864548/ccs/3804_4438,320,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,DCUN1D4:HNRNPD,chr4,51843267,+,chr4,82359639,-,30516.373,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/20517355/ccs/3349_4456,125,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,CPNE8:SLC2A3,chr12,38829379,-,chr12,7931485,-,30897.895,0,1,TRUE,TRUE,FALSE,m84056_230620_213907_s3/38538854/ccs/2529_5085,466,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,SPATA13:DIAPH3,chr13,24160932,+,chr13,60112186,-,35951.255,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/209847579/ccs/44_451,241,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,MDH1:RPL31,chr2,63606028,+,chr2,101005959,+,37399.935,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/234032535/ccs/1614_2750,962,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,NPC1:ZCCHC2,chr18,23586287,-,chr18,62539681,+,38953.391,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/83891670/ccs/5786_6761,173,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ZNF124:IKBKE,chr1,247159006,-,chr1,206484997,+,40674.007,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/187696531/ccs/7235_8953,363,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,GEMIN4:RPL27,chr17,752133,-,chr17,42998749,+,42246.613,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/234751250/ccs/4617_5159,110,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ADIPOR1:SMYD3,chr1,202958185,-,chr1,245863886,-,42905.7,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/249172939/ccs/11956_12750,108,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,PTPN11:RAP1B,chr12,112419125,+,chr12,68648699,+,43770.412,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/230492431/ccs/9040_11106,211,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,BBC3:CIRBP,chr19,47230929,-,chr19,1270928,+,45960,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/161220283/ccs/3363_4451,287,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RP11-603J24.9:MLF2,chr12,56107613,+,chr12,6748982,-,49358.616,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/39979144/ccs/2045_3410,608,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,LRRC75A-AS1:SNHG16,chr17,16439414,+,chr17,76563119,+,60123.709,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/50006257/ccs/7667_8289,114,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,DDX58:SLC35D2,chr9,32526061,-,chr9,96343996,-,63817.933,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/149295480/ccs/6865_7956,137,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,PSMA5:GAS5,chr1,109411877,-,chr1,173864704,-,64452.825,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/109840040/ccs/5499_6297,545,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,SEC14L1:EIF4A1,chr17,77143659,+,chr17,7577827,+,69565.831,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/80941578/ccs/6354_7120,315,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,SRP9:FDPS,chr1,225783368,+,chr1,155317941,+,70465.426,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/94372850/ccs/1729_2823,258,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,LRRC58:CCDC50,chr3,120334862,-,chr3,191369919,+,71035.055,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/216729918/ccs/5083_6763,706,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,GALNT2:UBAP2L,chr1,230067406,+,chr1,154259948,+,75807.454,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/253825972/ccs/6368_7327,154,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,TRA2A:ATP5J2-PTCD1,chr7,23531789,-,chr7,99460193,-,75928.403,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/54268716/ccs/4711_5297,195,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,PDDC1:TAF1D,chr11,770314,-,chr11,93730447,-,92960.123,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/85199182/ccs/1422_2250,656,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,SH2D2A:FAF1,chr1,156816675,-,chr1,50705891,-,106110.787,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/63637892/ccs/6194_7809,176,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,USP48:UBAP2L,chr1,21782824,-,chr1,154225084,+,132442.255,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/166071129/ccs/74_3744,328,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,TUBB:PHF10,chr6,30720563,+,chr6,169721111,-,139000.552,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/145559811/ccs/1238_2963,220,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,IL23R:EPRS,chr1,67166541,+,chr1,219980857,-,152814.318,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/134092585/ccs/1520_2896,86,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,FAM178A:RPL7,chr10,100913250,+,chr8,73292797,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/229901755/ccs/5668_6754,290,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ARL3:NUP107,chr10,102685816,-,chr12,68732637,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/147723495/ccs/1543_2526,611,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ENKUR:NDC80,chr10,25061112,-,chr18,2616437,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/28443883/ccs/3793_4405,414,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,TIMM23B:RP11-809O17.1,chr10,49958480,+,chr8,141126471,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/129765804/ccs/7738_9070,802,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,IL2RA:TAPBPL,chr10,6062088,-,chr12,6462034,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/158992520/ccs/7628_8108,223,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,PFKFB3:RPL12,chr10,6203336,+,chr9,127449708,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/258348428/ccs/74_670,163,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,CCAR1:RNF149,chr10,68754827,+,chr2,101271744,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/191891302/ccs/4216_6333,1585,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,PRF1:CNOT7,chr10,70602645,-,chr8,17245247,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/96143529/ccs/5454_6704,128,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,HPS1:TCF25,chr10,98443124,-,chr16,89906194,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/63637304/ccs/5037_5945,361,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,APITD1-CORT:TMEM70,chr1,10431401,+,chr8,73978756,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/117310220/ccs/2665_4083,612,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,GPSM2:U2AF1,chr1,108877228,+,chr21,43095743,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/118492061/ccs/74_917,239,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,CASP1:INTS10,chr11,105034424,-,chr8,19819573,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/58986267/ccs/6670_8954,89,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ARCN1:B3GNTL1,chr11,118572550,+,chr17,83048785,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/40045667/ccs/5636_6916,176,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,STIM1:RPL23,chr11,4023987,+,chr17,38852732,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/90377546/ccs/4219_5525,963,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,CHD1L:RPL21,chr1,147268878,+,chr13,27256184,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/223871687/ccs/74_1343,989,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,CH17-189H20.1:KTN1,chr1,149176250,+,chr14,55612019,+,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/101843608/ccs/35_2176,349,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,NBPF19:PALM2-AKAP2,chr1,149431015,+,chr9,110168399,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/185667240/ccs/5014_5632,376,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RFX5:SLC38A5,chr1,151346482,-,chrX,48459876,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/265290292/ccs/42_940,158,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ADAR:C16orf52,chr1,154601041,-,chr16,22080696,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/41553006/ccs/1850_4014,1795,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ASH1L:PRKRA,chr1,155562153,-,chr2,178444500,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/201789084/ccs/4950_6117,223,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,SLC25A44:ATF1,chr1,156194247,+,chr12,50795909,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/51316961/ccs/74_2313,133,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,SLC25A44:EEF1D,chr1,156194247,+,chr8,143586852,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/146999506/ccs/6091_7144,138,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,APOA1BP:GNL3,chr1,156592209,+,chr3,52690945,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/69670436/ccs/3112_4615,291,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,AIM2:HNRNPC,chr1,159076633,-,chr14,21263336,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/50664685/ccs/5556_7294,135,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,TMEM223:SUZ12,chr11,62791679,-,chr17,31976521,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/48825415/ccs/991_1771,333,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,SLC3A2:ZC3HC1,chr11,62871669,+,chr7,130018732,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/108204316/ccs/5103_5949,409,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,SF1:SET,chr11,64776498,-,chr9,128691170,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/257623556/ccs/1335_2844,269,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,FRMD8:REPS1,chr11,65387121,+,chr6,138905132,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/234689932/ccs/5752_6231,209,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,TMCO1:EXOC2,chr1,165754228,-,chr6,499700,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/15731749/ccs/7085_8174,313,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,AP000487.5:RPL35A,chr11,70398098,-,chr3,197950936,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/102500483/ccs/4619_5428,369,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RNF121:ATP5H,chr11,71990717,+,chr17,75039271,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/167972554/ccs/9577_10229,406,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,CLPB:FTL,chr11,72302304,-,chr19,48966583,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/231737730/ccs/2529_4053,1228,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,GAS5:CCZ1,chr1,173865229,-,chr7,5901657,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/176686790/ccs/5792_7456,322,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,GAS5:ODC1,chr1,173865510,-,chr2,10445264,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/254413263/ccs/1715_3834,269,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,GAS5:TMEM205,chr1,173866761,-,chr19,11345628,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/182916029/ccs/5779_6515,123,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RPS3:SRP9,chr11,75400777,+,chr1,225777935,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/89392991/ccs/8666_10174,142,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,RP11-111M22.3:BRI3BP,chr11,76444278,-,chr12,125012534,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/229709752/ccs/5164_6198,384,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,TOR1AIP1:KDM3B,chr1,179882977,+,chr5,138424075,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/171901207/ccs/4586_7300,169,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,MRTO4:NOP58,chr1,19254840,+,chr2,202297379,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/100600717/ccs/4373_5045,351,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,UCHL5:PRPF6,chr1,193059185,-,chr20,64031918,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/193202637/ccs/3804_4352,166,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,TROVE2:KIAA1429,chr1,193060222,+,chr8,94491909,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/130418631/ccs/5140_6434,478,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,SMCO4:RPL30,chr11,93499276,-,chr8,98045399,-,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/104990961/ccs/6747_7366,164,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,TMEM183A:RPS3,chr1,203007863,+,chr11,75404672,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/52104087/ccs/10995_11531,270,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,ZC3H11A:PLSCR1,chr1,203795775,+,chr3,146525647,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/49681764/ccs/4857_5858,112,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,IL10:CFAP97,chr1,206769829,-,chr4,185191212,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/154994495/ccs/4728_5140,277,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,CHST11:RPL30,chr12,104601991,+,chr8,98045399,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/24905187/ccs/6676_7492,360,PotentialTransSplicing,-
DepMap_v1v2combined_KIJK.fastq,SELPLG:XPNPEP1,chr12,108633740,-,chr10,109915099,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/30740505/ccs/2691_5066,156,PotentialTransSplicing,-
