sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
DepMap_AS010_v1_KIJK.bam.fastq,NAPG:USP14,chr18,10526158,+,chr18,180236,+,10345.916,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/256772324/ccs/74_2010,124,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,VCAN:TNPO1,chr5,83512396,+,chr5,72900006,+,10612.388,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/113447964/ccs/4354_6349,1330,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,DST:SUPT3H,chr6,56953785,-,chr6,44829857,-,12123.929,0,1,TRUE,TRUE,FALSE,m84056_230620_213907_s3/145495045/ccs/1471_2006,358,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,NCK1:GYG1,chr3,136862319,+,chr3,148994142,+,12131.828,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/103482972/ccs/6888_8693,81,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,PLEKHA3:SCN9A,chr2,178485757,+,chr2,166288643,-,12197.111,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/48432700/ccs/2728_3352,245,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,UBE2E1:ATG7,chr3,23811510,+,chr3,11379972,+,12431.534,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/178979348/ccs/44_2481,377,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,BBX:ARL13B,chr3,107526398,+,chr3,93995874,+,13530.52,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/45223479/ccs/3411_4306,194,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,ITGAV:SPATS2L,chr2,186590523,+,chr2,200389223,+,13798.701,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/93782718/ccs/1959_4385,196,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,RPS29:MTHFD1,chr14,49585950,-,chr14,64442054,+,14856.102,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/254544967/ccs/5309_6755,198,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,RALY:PET117,chr20,34072330,+,chr20,18142208,+,15930.118,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/209456360/ccs/6673_7497,481,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,RPS25:BIRC3,chr11,119017362,-,chr11,102321837,+,16695.527,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/191891827/ccs/3550_5299,774,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,CTD-3131K8.2:GPI,chr19,17511343,-,chr19,34396301,+,16884.956,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/40305889/ccs/4653_5813,213,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,OSBPL6:RBMS1,chr2,178194674,+,chr2,160367391,-,17827.279,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/65668234/ccs/6679_8333,206,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,MAP3K7:C6orf57,chr6,90571697,-,chr6,70579414,+,19992.284,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/116129868/ccs/7829_9146,385,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,NDEL1:RPL23A,chr17,8460160,+,chr17,28720414,+,20260.256,0,1,TRUE,TRUE,FALSE,m84063_230620_211331_s3/230430087/ccs/6508_8058,998,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,PTBP3:AUH,chr9,112297841,-,chr9,91298076,-,20999.772,0,1,TRUE,TRUE,FALSE,m84056_230620_213907_s3/168956816/ccs/3941_5098,224,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,RBM10:POLA1,chrX,47147498,+,chrX,24745418,+,22402.078,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/250744832/ccs/6832_10080,351,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,GEMIN6:XPO1,chr2,38779118,+,chr2,61485962,-,22706.844,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/195170123/ccs/8743_10785,224,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,TANC1:UBXN4,chr2,158968782,+,chr2,135769769,+,23199.009,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/173869844/ccs/5357_8622,144,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,ZNF148:GYG1,chr3,125277726,-,chr3,148994142,+,23716.414,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/135663497/ccs/74_2808,1031,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,NANS:DENND1A,chr9,98060997,+,chr9,123630476,-,25569.476,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/125310136/ccs/732_2527,441,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,KDM4C:NDUFB6,chr9,6814745,+,chr9,32553944,-,25739.196,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/92865952/ccs/5570_6550,655,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,ZSCAN30:HMSD,chr18,35290131,-,chr18,63954408,+,28664.275,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/106895167/ccs/1445_2027,106,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,UHRF1:FXYD5,chr19,4911038,+,chr19,35169566,+,30258.535,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/235864548/ccs/3804_4468,320,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,CPNE8:SLC2A14,chr12,38829379,-,chr12,7830006,-,30999.374,0,1,TRUE,TRUE,FALSE,m84056_230620_213907_s3/38538854/ccs/2529_5117,466,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,SPATA13:DIAPH3,chr13,24160932,+,chr13,60112186,-,35951.255,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/209847579/ccs/44_482,241,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,MDH1:RPL31,chr2,63606028,+,chr2,101005959,+,37399.935,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/234032535/ccs/1614_2783,962,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,DHRSX:ATP6AP2,chrX,2500817,-,chrX,40588986,+,38088.169,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/175706572/ccs/3195_5314,193,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,ZNF124:IKBKE,chr1,247159006,-,chr1,206484997,+,40674.007,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/187696531/ccs/7235_9094,363,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,ADIPOR1:SMYD3,chr1,202958185,-,chr1,245863886,-,42905.7,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/249172939/ccs/11956_12782,108,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,PTPN11:RAP1B,chr12,112419125,+,chr12,68648699,+,43770.412,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/230492431/ccs/9040_11216,211,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,BBC3:CIRBP,chr19,47230929,-,chr19,1270928,+,45960,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/161220283/ccs/3363_4482,287,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,RP11-603J24.9:MLF2,chr12,56107613,+,chr12,6748982,-,49358.616,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/39979144/ccs/2045_3460,608,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,LRRC75A-AS1:SNHG16,chr17,16439414,+,chr17,76563119,+,60123.709,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/50006257/ccs/7667_8323,114,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,DDX58:SLC35D2,chr9,32526061,-,chr9,96343996,-,63817.933,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/149295480/ccs/6865_7992,137,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,SRP9:FDPS,chr1,225783368,+,chr1,155317941,+,70465.425,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/94372850/ccs/1729_2851,258,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,LRRC58:CCDC50,chr3,120334862,-,chr3,191369919,+,71035.055,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/216729918/ccs/5083_6813,706,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,GALNT2:UBAP2L,chr1,230067406,+,chr1,154259948,+,75807.454,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/253825972/ccs/6368_7357,154,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,TRA2A:ATP5J2-PTCD1,chr7,23531789,-,chr7,99460193,-,75928.402,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/54268716/ccs/4711_5330,195,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,PDDC1:TAF1D,chr11,770314,-,chr11,93730447,-,92960.123,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/85199182/ccs/1422_2277,656,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,SH2D2A:FAF1,chr1,156816675,-,chr1,50705891,-,106110.787,0,1,FALSE,TRUE,FALSE,m84056_230620_213907_s3/63637892/ccs/6194_7839,176,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,USP48:UBAP2L,chr1,21782824,-,chr1,154225084,+,132442.255,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/166071129/ccs/74_3780,328,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,TUBB:PHF10,chr6,30720563,+,chr6,169721111,-,139000.552,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/145559811/ccs/1238_2995,220,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,ARL3:NUP107,chr10,102685816,-,chr12,68732637,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/147723495/ccs/1543_2556,611,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,ENKUR:NDC80,chr10,25061112,-,chr18,2616437,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/28443883/ccs/3793_4488,414,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,TIMM23B:RP11-809O17.1,chr10,49958480,+,chr8,141126471,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/129765804/ccs/7738_9102,802,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,IL2RA:TAPBPL,chr10,6062088,-,chr12,6462034,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/158992520/ccs/7628_8143,223,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,CCAR1:RNF149,chr10,68754827,+,chr2,101271744,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/191891302/ccs/4216_6366,1585,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,PRF1:CNOT7,chr10,70602645,-,chr8,17245247,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/96143529/ccs/5454_6739,128,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,APITD1-CORT:TMEM70,chr1,10431401,+,chr8,73978756,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/117310220/ccs/2665_4115,612,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,GPSM2:U2AF1,chr1,108877228,+,chr21,43095743,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/118492061/ccs/74_963,239,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,CASP1:INTS10,chr11,105034424,-,chr8,19819573,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/58986267/ccs/6670_8986,89,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,ARCN1:B3GNTL1,chr11,118572550,+,chr17,83048785,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/40045667/ccs/5636_6949,176,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,NBPF19:PALM2-AKAP2,chr1,149431015,+,chr9,110168399,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/185667240/ccs/5014_5660,376,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,RFX5:SLC38A5,chr1,151346482,-,chrX,48459876,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/265290292/ccs/42_970,158,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,ADAR:C16orf52,chr1,154601041,-,chr16,22080696,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/41553006/ccs/1850_4051,1795,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,ASH1L:PRKRA,chr1,155562153,-,chr2,178444500,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/201789084/ccs/4950_6152,223,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,SLC25A44:ATF1,chr1,156194247,+,chr12,50795909,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/51316961/ccs/74_2350,133,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,APOA1BP:GNL3,chr1,156592209,+,chr3,52690945,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/69670436/ccs/3112_4648,291,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,AIM2:HNRNPC,chr1,159076633,-,chr14,21263336,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/50664685/ccs/5556_7328,135,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,TMEM223:SUZ12,chr11,62791679,-,chr17,31976521,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/48825415/ccs/991_1803,333,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,SLC3A2:ZC3HC1,chr11,62871669,+,chr7,130018732,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/108204316/ccs/5103_5980,409,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,FRMD8:REPS1,chr11,65387121,+,chr6,138905132,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/234689932/ccs/5752_6263,209,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,TMCO1:EXOC2,chr1,165754228,-,chr6,499700,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/15731749/ccs/7085_8206,313,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,AP000487.5:RPL35A,chr11,70398098,-,chr3,197950936,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/102500483/ccs/4619_5508,369,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,RNF121:ATP5H,chr11,71990717,+,chr17,75039271,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/167972554/ccs/9577_10280,406,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,GAS5:ODC1,chr1,173865510,-,chr2,10445264,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/254413263/ccs/1715_3865,269,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,GAS5:TMEM205,chr1,173866761,-,chr19,11345628,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/182916029/ccs/5779_6689,123,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,RP11-111M22.3:BRI3BP,chr11,76444278,-,chr12,125012534,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/229709752/ccs/5164_6234,384,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,TOR1AIP1:KDM3B,chr1,179882977,+,chr5,138424075,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/171901207/ccs/4586_7336,169,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,MRTO4:NOP58,chr1,19254840,+,chr2,202297379,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/100600717/ccs/4373_5077,351,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,UCHL5:PRPF6,chr1,193059185,-,chr20,64031918,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/193202637/ccs/3804_4383,166,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,TROVE2:KIAA1429,chr1,193060222,+,chr8,94491909,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/130418631/ccs/5140_6464,478,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,ZC3H11A:PLSCR1,chr1,203795775,+,chr3,146525647,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/49681764/ccs/4857_5894,112,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,IL10:CFAP97,chr1,206769829,-,chr4,185191212,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/154994495/ccs/4728_5173,277,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,CHST11:RPL30,chr12,104601991,+,chr8,98045399,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/24905187/ccs/6676_7536,360,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,DENR:PSMB2,chr12,122753807,+,chr1,35636432,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/163578954/ccs/44_2096,244,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,BATF3:DEAF1,chr1,212696961,-,chr11,644654,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/111545575/ccs/7469_8171,245,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,DEGS1:RP1-37E16.12,chr1,224183418,+,chr22,37693332,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/257885866/ccs/1256_1607,178,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,SRP9:NUP107,chr1,225783368,+,chr12,68715627,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/22809662/ccs/44_1704,235,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,PARP1:RPL28,chr1,226402214,-,chr19,55386350,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/90508119/ccs/1180_2110,429,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,MRPS35:PRPF40A,chr12,27710955,+,chr2,152693068,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/137301946/ccs/1758_2828,129,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,URB2:KIAA0020,chr1,229627759,+,chr9,2838517,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/41944391/ccs/5406_6162,276,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,DISC1-IT1:LPCAT3,chr1,231925950,+,chr12,6976891,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/54200285/ccs/3905_4756,112,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,HNRNPR:MRPL52,chr1,23323556,-,chr14,22834172,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/41489146/ccs/7486_8327,627,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,SDCCAG8:YY1,chr1,243256240,+,chr14,100262304,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/80872554/ccs/970_1867,145,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,SDCCAG8:TRA2A,chr1,243256240,+,chr7,23521840,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/185338634/ccs/3635_5215,147,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,TUBA1B:SOCS1,chr12,49129242,-,chr16,11255528,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/214567451/ccs/2019_3713,472,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,SPATS2:PRPF6,chr12,49367587,+,chr20,64029377,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/96077607/ccs/1022_1634,80,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,BCDIN3D:PDXK,chr12,49842854,-,chr21,43750500,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/68027621/ccs/4788_5664,254,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,RSRP1:SLK,chr1,25245150,-,chr10,104002172,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/40964028/ccs/1713_3675,886,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,CBX5:IMPA2,chr12,54280008,-,chr18,11999054,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/137495909/ccs/5539_6855,93,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,MYL6:C17orf62,chr12,56159622,+,chr17,82445960,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/56494766/ccs/7320_9272,106,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,TSPAN31:AP4B1,chr12,57745217,+,chr1,113904793,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/94572826/ccs/2711_3793,180,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,AUNIP:GORASP1,chr1,25835022,-,chr3,39101102,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/59312132/ccs/7047_10682,1150,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,IL26:TANK,chr12,68225149,-,chr2,161179614,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/90571837/ccs/73_2317,231,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,MDM2:SNX5,chr12,68809292,+,chr20,17957037,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/93129224/ccs/3620_5123,156,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,MDM2:PTCD3,chr12,68816945,+,chr2,86136521,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/213192859/ccs/9881_11192,358,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,CPSF6:LCORL,chr12,69262562,+,chr4,17845901,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/56170150/ccs/3719_5795,1737,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,CNOT2:SRP9,chr12,70278274,+,chr1,225777935,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/34865794/ccs/73_1112,195,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,IFI6:RBBP6,chr1,27669245,-,chr16,24570876,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/166660608/ccs/9378_10245,174,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,RCC1:EFTUD2,chr1,28508160,+,chr17,44880644,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/134480084/ccs/44_2959,135,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,TRNAU1AP:IMMP2L,chr1,28553737,+,chr7,111561923,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/182259668/ccs/74_584,136,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,MRPL42:GNG12,chr12,93469355,+,chr1,67777507,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/149226930/ccs/74_1712,203,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,RAB20:TMEM243,chr13,110561348,-,chr7,87199057,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/246551981/ccs/2419_3558,346,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,ZBTB8OS:PIGX,chr1,32650433,-,chr3,196716858,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/252515735/ccs/5701_6561,107,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,MTIF3:UBAP2L,chr13,27445088,-,chr1,154258977,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/242815221/ccs/3047_4113,172,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,STARD13:MAP4K4,chr13,33167551,-,chr2,101870295,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/139071907/ccs/2785_4634,246,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,STARD13:PHF20,chr13,33205819,-,chr20,35842573,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/173736678/ccs/1998_3782,208,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,STARD13:OCIAD1,chr13,33205819,-,chr4,48832620,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/187630636/ccs/7621_9094,135,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,MTRF1:PSMC6,chr13,41262411,-,chr14,52711101,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/201592104/ccs/71_1694,304,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,THRAP3:UBA3,chr1,36282700,+,chr3,69055905,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/227084026/ccs/3271_3849,348,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,GNL2:ESYT2,chr1,37568851,-,chr7,158739121,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/51516692/ccs/5440_7335,983,PotentialTransSplicing,-
DepMap_AS010_v1_KIJK.bam.fastq,UTP11L:PRPF40A,chr1,38012865,+,chr2,152681336,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/239993478/ccs/7086_8594,135,PotentialTransSplicing,-
